Time,Velocity,GForce,Acceleration,Thrust,TWR,Mass,AltitudeFromTerrain,DownrangeDistance,Latitude,Longitude,Apoapsis,Periapsis,Inclination,OrbitalVelocity,VesselDeltaV,Pressure,
26,318,2.34,13.82,121.61,2.91,4.25,3636.16,1.36,-0.1,-74.43,8028,0,0.16,423,1063,57.49,
27,332,2.35,13.91,122.49,2.97,4.2,3943.12,1.5,-0.1,-74.41,8760,0,0.16,436,1040,54.64,
28,346,2.41,14.44,123.37,3.02,4.16,4238.93,1.64,-0.1,-74.4,9483,0,0.16,449,1017,52,
29,361,2.48,15.13,124.28,3.08,4.11,4573.56,1.79,-0.1,-74.39,10328,0,0.17,463,993,49.15,
30,376,2.51,15.46,125.18,3.14,4.07,4896.09,1.93,-0.1,-74.37,11160,0,0.17,477,968,46.52,
31,392,2.56,15.94,126.07,3.19,4.02,5260.69,2.1,-0.1,-74.36,12120,0,0.17,492,942,43.69,
32,408,2.61,16.5,126.77,3.24,3.98,5611.69,2.25,-0.1,-74.34,13066,0,0.17,506,922,41.09,
33,433,4.46,34.64,196.38,5.09,3.92,6009.56,2.43,-0.1,-74.33,14451,0,0.17,529,890,38.3,
34,467,4.57,35.77,197.78,5.22,3.86,6405.3,2.6,-0.1,-74.31,16318,0,0.18,561,843,35.69,
35,505,4.72,37.27,199.18,5.36,3.79,6869.33,2.8,-0.1,-74.29,18590,0,0.18,597,795,32.81,
36,542,4.88,38.88,200.3,5.47,3.72,7331.58,2.99,-0.1,-74.27,20952,0,0.19,632,756,30.13,
37,583,5.06,40.67,201.71,5.61,3.65,7870.71,3.22,-0.1,-74.25,23835,0,0.19,672,704,27.23,
38,623,5.21,42.11,203.1,5.76,3.58,8405.27,3.44,-0.1,-74.23,26820,0,0.19,711,651,24.58,
39,668,5.35,43.54,204.49,5.92,3.51,9025.79,3.69,-0.1,-74.21,30425,0,0.2,754,594,21.78,
40,711,5.5,45.03,205.79,6.08,3.45,9638.09,3.94,-0.1,-74.18,34138,0,0.2,796,537,19.31,
41,759,5.67,46.73,207,6.25,3.37,10345.78,4.23,-0.1,-74.15,38629,0,0.2,843,477,16.81,
42,805,5.83,48.34,207.88,6.38,3.31,11041.45,4.5,-0.1,-74.13,43259,0,0.21,887,428,14.67,
43,857,6.01,50.07,208.92,6.56,3.24,11842.73,4.82,-0.1,-74.1,48856,0,0.21,938,364,12.54,
44,906,6.17,51.69,209.87,6.74,3.17,12627.84,5.13,-0.1,-74.07,54619,0,0.21,986,296,10.75,
45,961,6.36,53.54,210.71,6.92,3.1,13529.34,5.48,-0.1,-74.03,61594,0,0.22,1040,228,9.01,
46,1013,6.54,55.37,211.3,7.06,3.04,14410.17,5.83,-0.1,-74,68799,0,0.22,1092,172,7.58,
47,1072,6.76,57.53,211.96,7.26,2.96,15419.09,6.22,-0.1,-73.96,77564,0,0.22,1151,99,6.22,
48,1129,6.98,59.71,212.53,7.45,2.9,16402.78,6.59,-0.1,-73.93,86681,0,0.23,1207,24,5.13,
49,1132,0.4,12.59,0,0,2.88,17502.98,7.01,-0.1,-73.89,88395,0,0.23,1209,0,4.14,
50,1120,0.32,11.83,0,0,2.88,18508.52,7.4,-0.1,-73.85,87971,0,0.23,1198,0,3.41,
51,1109,0.26,11.24,0,0,2.88,19586.29,7.81,-0.1,-73.81,87608,0,0.23,1187,0,2.77,
52,1098,0.22,10.81,0,0,2.88,20570.96,8.19,-0.1,-73.78,87338,0,0.23,1177,0,2.29,
53,1088,0.18,10.41,0,0,2.88,21606.84,8.59,-0.1,-73.74,87109,0,0.23,1167,0,1.89,
54,1078,0.14,10.1,0,0,2.88,22612.44,8.97,-0.1,-73.7,86930,0,0.22,1158,0,1.56,
55,1069,0.12,9.86,0,0,2.88,23608.42,9.36,-0.1,-73.66,86786,0,0.22,1149,0,1.29,
56,1059,0.1,9.65,0,0,2.88,24595.02,9.74,-0.1,-73.63,86669,0,0.22,1140,0,1.07,
57,1050,0.08,9.49,0,0,2.88,25572.41,10.12,-0.1,-73.59,86575,0,0.22,1131,0,0.89,
58,1041,0.07,9.34,0,0,2.88,26540.75,10.5,-0.1,-73.56,86498,0,0.22,1123,0,0.75,
59,1032,0.06,9.22,0,0,2.88,27500.16,10.88,-0.1,-73.52,86436,0,0.22,1115,0,0.63,
60,1024,0.05,9.12,0,0,2.88,28450.75,11.25,-0.1,-73.48,86386,0,0.22,1107,0,0.53,
61,1015,0.04,9.03,0,0,2.88,29392.62,11.62,-0.1,-73.45,86345,0,0.22,1099,0,0.45,
62,1007,0.03,8.96,0,0,2.88,30325.84,11.99,-0.1,-73.41,86311,0,0.22,1091,0,0.38,
63,998,0.03,8.89,0,0,2.88,31250.48,12.36,-0.1,-73.38,86284,0,0.22,1083,0,0.32,
64,990,0.02,8.84,0,0,2.88,32166.61,12.72,-0.1,-73.34,86261,0,0.22,1075,0,0.28,
65,982,0.02,8.79,0,0,2.88,33074.27,13.09,-0.1,-73.31,86242,0,0.22,1067,0,0.24,
66,973,0.02,8.74,0,0,2.88,33973.5,13.45,-0.1,-73.27,86226,0,0.22,1060,0,0.21,
67,965,0.02,8.7,0,0,2.88,34864.36,13.81,-0.1,-73.24,86213,0,0.22,1052,0,0.18,
68,957,0.01,8.66,0,0,2.88,35746.87,14.17,-0.1,-73.2,86202,0,0.22,1045,0,0.15,
69,949,0.01,8.62,0,0,2.88,36621.09,14.53,-0.1,-73.17,86193,0,0.22,1037,0,0.13,
70,941,0.01,8.59,0,0,2.88,37487.03,14.89,-0.1,-73.14,86185,0,0.22,1030,0,0.12,
71,933,0.01,8.56,0,0,2.88,38344.73,15.24,-0.1,-73.1,86179,0,0.22,1023,0,0.1,
72,925,0.01,8.53,0,0,2.88,39194.21,15.59,-0.1,-73.07,86173,0,0.22,1015,0,0.09,
73,917,0.01,8.5,0,0,2.88,40035.51,15.95,-0.1,-73.03,86169,0,0.22,1008,0,0.08,
74,909,0.01,8.47,0,0,2.88,40868.65,16.3,-0.11,-73,86165,0,0.22,1001,0,0.07,
75,902,0.01,8.45,0,0,2.88,41693.66,16.65,-0.11,-72.97,86161,0,0.22,994,0,0.06,
76,894,0.01,8.42,0,0,2.88,42510.56,16.99,-0.11,-72.93,86158,0,0.22,987,0,0.05,
77,886,0,8.4,0,0,2.88,43319.36,17.34,-0.11,-72.9,86156,0,0.22,979,0,0.05,
78,878,0,8.37,0,0,2.88,44120.1,17.68,-0.11,-72.87,86153,0,0.22,972,0,0.04,
79,871,0,8.35,0,0,2.88,44912.8,18.03,-0.11,-72.84,86151,0,0.22,965,0,0.04,
80,863,0,8.33,0,0,2.88,45697.47,18.37,-0.11,-72.8,86149,0,0.22,958,0,0.03,
81,855,0,8.31,0,0,2.88,46474.14,18.71,-0.11,-72.77,86148,0,0.22,952,0,0.03,
82,848,0,8.29,0,0,2.88,47242.82,19.05,-0.11,-72.74,86146,0,0.22,945,0,0.02,
83,840,0,8.26,0,0,2.88,48003.54,19.39,-0.11,-72.71,86145,0,0.22,938,0,0.02,
84,833,0,8.24,0,0,2.88,48756.31,19.73,-0.11,-72.67,86144,0,0.22,931,0,0.02,
85,825,0,8.22,0,0,2.88,49501.16,20.06,-0.11,-72.64,86143,0,0.22,924,0,0.02,
86,818,0,8.2,0,0,2.88,50238.11,20.4,-0.11,-72.61,86142,0,0.22,918,0,0.01,
87,810,0,8.19,0,0,2.88,50967.16,20.73,-0.11,-72.58,86142,0,0.22,911,0,0.01,
88,803,0,8.17,0,0,2.88,51688.34,21.07,-0.11,-72.55,86141,0,0.22,904,0,0.01,
89,796,0,8.15,0,0,2.88,52401.66,21.4,-0.11,-72.51,86140,0,0.22,898,0,0.01,
90,788,0,8.13,0,0,2.88,53107.15,21.73,-0.11,-72.48,86140,0,0.22,891,0,0.01,
91,781,0,8.11,0,0,2.88,53804.82,22.06,-0.11,-72.45,86139,0,0.22,885,0,0.01,
92,774,0,8.09,0,0,2.88,54494.69,22.38,-0.11,-72.42,86139,0,0.22,878,0,0.01,
93,766,0,8.08,0,0,2.88,55176.77,22.71,-0.11,-72.39,86139,0,0.22,872,0,0.01,
94,759,0,8.06,0,0,2.88,55851.07,23.04,-0.11,-72.36,86138,0,0.22,865,0,0.01,
95,752,0,8.04,0,0,2.88,56517.62,23.36,-0.11,-72.33,86138,0,0.22,859,0,0,
96,745,0,8.03,0,0,2.88,57176.43,23.69,-0.11,-72.3,86138,0,0.22,853,0,0,
97,738,0,8.01,0,0,2.88,57827.52,24.01,-0.11,-72.26,86137,0,0.22,846,0,0,
98,731,0,7.99,0,0,2.88,58470.89,24.33,-0.11,-72.23,86137,0,0.22,840,0,0,
99,723,0,7.98,0,0,2.88,59106.57,24.65,-0.11,-72.2,86137,0,0.22,834,0,0,
100,716,0,7.96,0,0,2.88,59734.57,24.97,-0.11,-72.17,86137,0,0.22,828,0,0,
101,709,0,7.95,0,0,2.88,60354.9,25.29,-0.11,-72.14,86137,0,0.22,822,0,0,
102,703,0,7.93,0,0,2.88,60955.4,25.6,-0.11,-72.11,86136,0,0.22,816,0,0,
103,695,0,7.92,0,0,2.88,61572.62,25.93,-0.11,-72.08,86136,0,0.22,810,0,0,
104,689,0,7.9,0,0,2.88,62170.04,26.24,-0.11,-72.05,86136,0,0.22,804,0,0,
105,682,0,7.89,0,0,2.88,62759.84,26.56,-0.11,-72.02,86136,0,0.22,798,0,0,
106,675,0,7.87,0,0,2.88,63342.04,26.88,-0.11,-71.99,86136,0,0.22,792,0,0,
107,668,0,7.86,0,0,2.88,63916.66,27.19,-0.11,-71.96,86135,0,0.22,786,0,0,
108,661,0,7.85,0,0,2.88,64483.71,27.5,-0.11,-71.93,86135,0,0.22,780,0,0,
109,654,0,7.83,0,0,2.88,65043.2,27.81,-0.11,-71.9,86135,0,0.22,775,0,0,
110,648,0,7.82,0,0,2.88,65595.14,28.13,-0.11,-71.87,86135,0,0.22,769,0,0,
111,641,0,7.81,0,0,2.88,66139.54,28.44,-0.11,-71.84,86135,0,0.22,763,0,0,
112,634,0,7.79,0,0,2.88,66676.42,28.75,-0.11,-71.81,86135,0,0.22,758,0,0,
113,628,0,7.78,0,0,2.88,67205.79,29.06,-0.11,-71.78,86135,0,0.22,752,0,0,
114,621,0,7.77,0,0,2.88,67727.66,29.36,-0.11,-71.75,86135,0,0.22,747,0,0,
115,615,0,7.76,0,0,2.88,68242.04,29.67,-0.11,-71.72,86135,0,0.22,741,0,0,
116,608,0,7.74,0,0,2.88,68748.94,29.98,-0.11,-71.7,86134,0,0.22,736,0,0,
117,602,0,7.73,0,0,2.88,69248.37,30.28,-0.11,-71.67,86134,0,0.22,730,0,0,
118,595,0,7.72,0,0,2.88,69740.35,30.59,-0.11,-71.64,86134,0,0.22,725,0,0,
119,589,0,7.71,0,0,2.88,70224.89,30.89,-0.11,-71.61,86134,0,0.22,720,0,0,
120,583,0,7.7,0,0,2.88,70701.99,31.2,-0.11,-71.58,86134,0,0.22,714,0,0,
121,576,0,7.69,0,0,2.88,71171.67,31.5,-0.11,-71.55,86134,0,0.22,709,0,0,
122,570,0,7.68,0,0,2.88,71633.93,31.8,-0.11,-71.52,86134,0,0.22,704,0,0,
123,564,0,7.67,0,0,2.88,72088.79,32.11,-0.11,-71.49,86134,0,0.22,699,0,0,
124,558,0,7.66,0,0,2.88,72536.26,32.41,-0.11,-71.46,86134,0,0.22,694,0,0,
125,551,0,7.65,0,0,2.88,72976.34,32.71,-0.11,-71.43,86134,0,0.22,689,0,0,
126,545,0,7.64,0,0,2.88,73409.04,33.01,-0.11,-71.41,86134,0,0.22,684,0,0,
127,539,0,7.63,0,0,2.88,73834.38,33.31,-0.11,-71.38,86134,0,0.22,679,0,0,
128,533,0,7.62,0,0,2.88,74252.36,33.61,-0.11,-71.35,86133,0,0.22,674,0,0,
129,527,0,7.61,0,0,2.88,74662.99,33.9,-0.11,-71.32,86133,0,0.22,670,0,0,
130,521,0,7.6,0,0,2.88,75066.28,34.2,-0.11,-71.29,86133,0,0.22,665,0,0,
131,515,0,7.59,0,0,2.88,75462.24,34.5,-0.11,-71.26,86133,0,0.22,660,0,0,
132,510,0,7.58,0,0,2.88,75850.88,34.8,-0.11,-71.23,86133,0,0.22,656,0,0,
133,504,0,7.57,0,0,2.88,76232.2,35.09,-0.11,-71.21,86133,0,0.22,651,0,0,
134,498,0,7.56,0,0,2.88,76606.22,35.39,-0.11,-71.18,86133,0,0.22,647,0,0,
135,492,0,7.55,0,0,2.88,76972.94,35.68,-0.11,-71.15,86133,0,0.22,642,0,0,
136,487,0,7.55,0,0,2.88,77332.43,35.98,-0.12,-71.12,86133,0,0.22,638,0,0,
137,481,0,7.54,0,0,2.88,77684.57,36.27,-0.12,-71.09,86133,0,0.22,634,0,0,
138,476,0,7.53,0,0,2.88,78029.27,36.56,-0.12,-71.07,86133,0,0.22,630,0,0,
139,470,0,7.52,0,0,2.88,78366.79,36.86,-0.12,-71.04,86133,0,0.22,626,0,0,
140,465,0,7.51,0,0,2.88,78697.18,37.15,-0.12,-71.01,86132,0,0.22,621,0,0,
141,460,0,7.51,0,0,2.88,79020.35,37.44,-0.12,-70.98,86132,0,0.22,618,0,0,
142,454,0,7.5,0,0,2.88,79336.15,37.73,-0.12,-70.95,86132,0,0.22,614,0,0,
143,449,0,7.49,0,0,2.88,79644.7,38.02,-0.12,-70.93,86132,0,0.22,610,0,0,
144,444,0,7.49,0,0,2.88,79946.09,38.32,-0.12,-70.9,86132,0,0.22,606,0,0,
145,439,0,7.48,0,0,2.88,80246.03,38.61,-0.12,-70.87,86132,0,0.22,602,0,0,
146,434,0,7.47,0,0,2.88,80521.44,38.89,-0.12,-70.84,86132,0,0.22,599,0,0,
147,429,0,7.47,0,0,2.88,80812.31,39.19,-0.12,-70.82,86132,0,0.22,595,0,0,
148,424,0,7.46,0,0,2.88,81073.9,39.47,-0.12,-70.79,86132,0,0.22,592,0,0,
149,419,0,7.46,0,0,2.88,81349.76,39.77,-0.12,-70.76,86132,0,0.22,588,0,0,
150,415,0,7.45,0,0,2.88,81597.49,40.05,-0.12,-70.73,86132,0,0.22,585,0,0,
151,410,0,7.44,0,0,2.88,81858.42,40.35,-0.12,-70.7,86132,0,0.22,581,0,0,
152,406,0,7.44,0,0,2.88,82092.35,40.62,-0.12,-70.68,86132,0,0.22,578,0,0,
153,401,0,7.43,0,0,2.88,82338.29,40.92,-0.12,-70.65,86131,0,0.22,575,0,0,
154,397,0,7.43,0,0,2.88,82558.44,41.2,-0.12,-70.62,86131,0,0.22,572,0,0,
155,393,0,7.42,0,0,2.88,82789.47,41.5,-0.12,-70.6,86131,0,0.22,569,0,0,
156,389,0,7.42,0,0,2.88,82995.84,41.77,-0.12,-70.57,86131,0,0.22,566,0,0,
157,385,0,7.41,0,0,2.88,83211.95,42.07,-0.12,-70.54,86131,0,0.22,563,0,0,
158,381,0,7.41,0,0,2.88,83404.57,42.34,-0.12,-70.51,86131,0,0.22,561,0,0,
159,377,0,7.41,0,0,2.88,83605.79,42.64,-0.12,-70.49,86131,0,0.22,558,0,0,
160,373,0,7.4,0,0,2.88,83784.66,42.92,-0.12,-70.46,86131,0,0.22,556,0,0,
161,370,0,7.4,0,0,2.88,83967.5,43.21,-0.12,-70.43,86131,0,0.22,553,0,0,
162,366,0,7.39,0,0,2.88,84139.53,43.49,-0.12,-70.4,86131,0,0.22,551,0,0,
163,363,0,7.39,0,0,2.88,84304.41,43.78,-0.12,-70.38,86131,0,0.22,549,0,0,
164,359,0,7.39,0,0,2.88,84462.16,44.06,-0.12,-70.35,86131,0,0.22,546,0,0,
165,356,0,7.38,0,0,2.88,84612.77,44.35,-0.12,-70.32,86131,0,0.22,544,0,0,
166,353,0,7.38,0,0,2.88,84756.24,44.63,-0.12,-70.3,86130,0,0.22,542,0,0,
167,350,0,7.38,0,0,2.88,84892.59,44.91,-0.12,-70.27,86130,0,0.22,540,0,0,
168,348,0,7.37,0,0,2.88,85021.81,45.2,-0.12,-70.24,86130,0,0.22,539,0,0,
169,345,0,7.37,0,0,2.88,85143.9,45.48,-0.12,-70.21,86130,0,0.22,537,0,0,
170,342,0,7.37,0,0,2.88,85258.86,45.77,-0.12,-70.19,86130,0,0.22,535,0,0,
171,340,0,7.37,0,0,2.88,85366.71,46.05,-0.12,-70.16,86130,0,0.22,534,0,0,
172,338,0,7.36,0,0,2.88,85467.44,46.33,-0.12,-70.13,86130,0,0.22,532,0,0,
173,336,0,7.36,0,0,2.88,85561.05,46.62,-0.12,-70.11,86130,0,0.22,531,0,0,
174,334,0,7.36,0,0,2.88,85647.55,46.9,-0.12,-70.08,86130,0,0.22,530,0,0,
175,332,0,7.36,0,0,2.88,85726.93,47.18,-0.12,-70.05,86130,0,0.22,529,0,0,
176,330,0,7.36,0,0,2.88,85799.21,47.46,-0.12,-70.03,86130,0,0.22,528,0,0,
177,329,0,7.36,0,0,2.88,85864.37,47.75,-0.12,-70,86130,0,0.22,527,0,0,
178,328,0,7.35,0,0,2.88,85922.42,48.03,-0.12,-69.97,86130,0,0.22,526,0,0,
179,327,0,7.35,0,0,2.88,85973.37,48.31,-0.12,-69.94,86130,0,0.22,525,0,0,
180,326,0,7.35,0,0,2.88,86017.21,48.59,-0.12,-69.92,86129,0,0.22,525,0,0,
181,325,0,7.35,0,0,2.88,86053.95,48.88,-0.12,-69.89,86129,0,0.22,524,0,0,
182,324,0,7.35,0,0,2.88,86083.58,49.16,-0.12,-69.86,86129,0,0.22,524,0,0,
183,323,0,7.35,0,0,2.88,86106.1,49.44,-0.12,-69.84,86129,0,0.22,523,0,0,
184,323,0,7.35,0,0,2.88,86121.53,49.72,-0.12,-69.81,86129,0,0.22,523,0,0,
185,323,0,7.35,0,0,2.88,86129.85,50.01,-0.12,-69.78,86129,0,0.22,523,0,0,
186,323,0,7.35,0,0,2.88,86131.06,50.29,-0.12,-69.76,86129,0,0.22,523,0,0,
187,323,0,7.35,0,0,2.88,86125.18,50.57,-0.12,-69.73,86129,0,0.22,523,0,0,
188,323,0,7.35,0,0,2.88,86112.19,50.85,-0.12,-69.7,86129,0,0.22,523,0,0,
189,324,0,7.35,0,0,2.88,86092.09,51.14,-0.12,-69.67,86129,0,0.22,523,0,0,
190,324,0,7.35,0,0,2.88,86064.89,51.42,-0.12,-69.65,86129,0,0.22,524,0,0,
191,325,0,7.35,0,0,2.88,86030.59,51.7,-0.12,-69.62,86129,0,0.22,524,0,0,
192,326,0,7.35,0,0,2.88,85989.18,51.98,-0.12,-69.59,86129,0,0.22,525,0,0,
193,327,0,7.35,0,0,2.88,85940.67,52.27,-0.12,-69.57,86129,0,0.22,526,0,0,
194,328,0,7.35,0,0,2.88,85885.05,52.55,-0.12,-69.54,86128,0,0.22,526,0,0,
195,330,0,7.36,0,0,2.88,85822.32,52.83,-0.12,-69.51,86128,0,0.22,527,0,0,
196,331,0,7.36,0,0,2.88,85752.48,53.11,-0.12,-69.49,86128,0,0.22,528,0,0,
197,333,0,7.36,0,0,2.88,85675.53,53.4,-0.12,-69.46,86128,0,0.22,529,0,0,
198,335,0,7.36,0,0,2.88,85591.47,53.68,-0.12,-69.43,86128,0,0.22,531,0,0,
199,337,0,7.36,0,0,2.88,85500.3,53.96,-0.12,-69.4,86128,0,0.22,532,0,0,
200,339,0,7.36,0,0,2.88,85402.01,54.25,-0.12,-69.38,86128,0,0.22,533,0,0,
201,342,0,7.37,0,0,2.88,85296.6,54.53,-0.12,-69.35,86128,0,0.22,535,0,0,
202,344,0,7.37,0,0,2.88,85184.07,54.81,-0.12,-69.32,86128,0,0.22,536,0,0,
203,347,0,7.37,0,0,2.88,85064.42,55.1,-0.12,-69.3,86128,0,0.22,538,0,0,
204,349,0,7.37,0,0,2.88,84937.64,55.38,-0.12,-69.27,86128,0,0.22,540,0,0,
205,352,0,7.38,0,0,2.88,84803.74,55.66,-0.13,-69.24,86128,0,0.22,542,0,0,
206,355,0,7.38,0,0,2.88,84662.7,55.95,-0.13,-69.22,86128,0,0.22,544,0,0,
207,358,0,7.38,0,0,2.88,84514.54,56.23,-0.13,-69.19,86128,0,0.22,546,0,0,
208,361,0,7.39,0,0,2.88,84359.23,56.52,-0.13,-69.16,86127,0,0.22,548,0,0,
209,365,0,7.39,0,0,2.88,84196.79,56.8,-0.13,-69.13,86127,0,0.22,550,0,0,
210,368,0,7.39,0,0,2.88,84027.21,57.09,-0.13,-69.11,86127,0,0.22,552,0,0,
211,372,0,7.4,0,0,2.88,83850.48,57.37,-0.13,-69.08,86127,0,0.22,555,0,0,
212,376,0,7.4,0,0,2.88,83666.6,57.66,-0.13,-69.05,86127,0,0.22,557,0,0,
213,379,0,7.41,0,0,2.88,83475.57,57.94,-0.13,-69.02,86127,0,0.22,560,0,0,
214,383,0,7.41,0,0,2.88,83277.38,58.23,-0.13,-69,86127,0,0.22,563,0,0,
215,387,0,7.42,0,0,2.88,83072.03,58.52,-0.13,-68.97,86127,0,0.22,565,0,0,
216,391,0,7.42,0,0,2.88,82859.52,58.8,-0.13,-68.94,86127,0,0.22,568,0,0,
217,396,0,7.42,0,0,2.88,82639.83,59.09,-0.13,-68.92,86127,0,0.22,571,0,0,
218,400,0,7.43,0,0,2.88,82412.98,59.38,-0.13,-68.89,86127,0,0.22,574,0,0,
219,404,0,7.43,0,0,2.88,82178.94,59.66,-0.13,-68.86,86127,0,0.22,577,0,0,
220,409,0,7.44,0,0,2.88,81942.62,59.95,-0.13,-68.83,86127,0,0.22,580,0,0,
221,413,0,7.45,0,0,2.88,81684.27,60.25,-0.13,-68.8,86126,0,0.22,584,0,0,
222,418,0,7.45,0,0,2.88,81438.89,60.52,-0.13,-68.78,86126,0,0.22,587,0,0,
223,423,0,7.46,0,0,2.88,81170.91,60.82,-0.13,-68.75,86126,0,0.22,590,0,0,
224,427,0,7.46,0,0,2.88,80906.38,61.1,-0.13,-68.72,86126,0,0.22,594,0,0,
225,432,0,7.47,0,0,2.88,80618.07,61.4,-0.13,-68.69,86126,0,0.22,597,0,0,
226,437,0,7.48,0,0,2.88,80345.02,61.68,-0.13,-68.67,86126,0,0.22,601,0,0,
227,442,0,7.48,0,0,2.88,80047.61,61.98,-0.13,-68.64,86126,0,0.22,605,0,0,
228,447,0,7.49,0,0,2.88,79754.78,62.26,-0.13,-68.61,86126,0,0.22,608,0,0,
229,453,0,7.5,0,0,2.88,79436.43,62.56,-0.13,-68.58,86126,0,0.22,612,0,0,
230,458,0,7.5,0,0,2.88,79135.61,62.84,-0.13,-68.56,86126,0,0.22,616,0,0,
231,463,0,7.51,0,0,2.88,78808.67,63.14,-0.13,-68.53,86126,0,0.22,620,0,0,
232,468,0,7.52,0,0,2.88,78487.45,63.43,-0.13,-68.5,86126,0,0.22,624,0,0,
233,474,0,7.52,0,0,2.88,78145.71,63.73,-0.13,-68.47,86126,0,0.22,628,0,0,
234,479,0,7.53,0,0,2.88,77810.26,64.02,-0.13,-68.44,86125,0,0.22,632,0,0,
235,485,0,7.54,0,0,2.88,77453.69,64.32,-0.13,-68.42,86125,0,0.22,637,0,0,
236,490,0,7.55,0,0,2.88,77103.97,64.6,-0.13,-68.39,86125,0,0.22,641,0,0,
237,496,0,7.56,0,0,2.88,76732.54,64.9,-0.13,-68.36,86125,0,0.22,645,0,0,
238,502,0,7.56,0,0,2.88,76368.52,65.19,-0.13,-68.33,86125,0,0.22,650,0,0,
239,508,0,7.57,0,0,2.88,75982.2,65.5,-0.13,-68.3,86125,0,0.22,654,0,0,
240,513,0,7.58,0,0,2.88,75603.86,65.79,-0.13,-68.28,86125,0,0.22,659,0,0,
241,519,0,7.59,0,0,2.88,75194.67,66.1,-0.13,-68.25,86125,0,0.22,663,0,0,
242,525,0,7.6,0,0,2.88,74809.92,66.38,-0.13,-68.22,86125,0,0.22,668,0,0,
243,531,0,7.61,0,0,2.88,74385.48,66.69,-0.13,-68.19,86125,0,0.22,673,0,0,
244,537,0,7.62,0,0,2.88,73986.64,66.98,-0.13,-68.16,86125,0,0.22,677,0,0,
245,543,0,7.63,0,0,2.88,73546.91,67.29,-0.13,-68.13,86125,0,0.22,682,0,0,
246,549,0,7.64,0,0,2.88,73133.94,67.58,-0.13,-68.1,86124,0,0.22,687,0,0,
247,555,0,7.65,0,0,2.88,72678.88,67.89,-0.13,-68.07,86124,0,0.22,692,0,0,
248,561,0,7.66,0,0,2.88,72251.75,68.18,-0.13,-68.05,86124,0,0.22,697,0,0,
249,568,0,7.67,0,0,2.88,71781.41,68.49,-0.13,-68.02,86124,0,0.22,702,0,0,
