Time,Velocity,GForce,Acceleration,Thrust,TWR,Mass,AltitudeFromTerrain,DownrangeDistance,Latitude,Longitude,Apoapsis,Periapsis,Inclination,OrbitalVelocity,VesselDeltaV,Pressure,
49,1144,0.38,12.45,0,0,2.88,17753.97,6.26,-0.1,-73.96,91119,0,0.19,1219,0,3.94,
50,1132,0.3,11.71,0,0,2.88,18775.98,6.64,-0.1,-73.92,90702,0,0.19,1208,0,3.23,
51,1121,0.24,11.13,0,0,2.88,19871.66,7.04,-0.1,-73.89,90345,0,0.19,1197,0,2.62,
52,1111,0.2,10.72,0,0,2.88,20872.9,7.41,-0.1,-73.85,90081,0,0.19,1187,0,2.17,
53,1100,0.16,10.33,0,0,2.88,21947.01,7.8,-0.1,-73.81,89853,0,0.19,1177,0,1.77,
54,1091,0.13,10.05,0,0,2.88,22929.04,8.17,-0.1,-73.78,89685,0,0.19,1168,0,1.46,
55,1081,0.11,9.8,0,0,2.88,23982.95,8.56,-0.1,-73.74,89539,0,0.19,1159,0,1.2,
56,1072,0.09,9.61,0,0,2.88,24946.8,8.91,-0.1,-73.71,89430,0,0.19,1150,0,1,
57,1063,0.08,9.44,0,0,2.88,25981.41,9.3,-0.1,-73.67,89335,0,0.19,1141,0,0.83,
58,1054,0.06,9.31,0,0,2.88,26927.77,9.65,-0.1,-73.64,89264,0,0.19,1133,0,0.7,
59,1045,0.05,9.19,0,0,2.88,27943.72,10.03,-0.1,-73.6,89201,0,0.19,1125,0,0.58,
60,1036,0.04,9.09,0,0,2.88,28873.07,10.38,-0.1,-73.57,89155,0,0.19,1117,0,0.49,
61,1028,0.04,9.01,0,0,2.88,29870.8,10.76,-0.1,-73.53,89114,0,0.19,1109,0,0.41,
62,1019,0.03,8.94,0,0,2.88,30783.49,11.11,-0.1,-73.5,89083,0,0.19,1101,0,0.35,
63,1011,0.03,8.87,0,0,2.88,31763.32,11.48,-0.1,-73.46,89055,0,0.19,1093,0,0.3,
64,1003,0.02,8.82,0,0,2.88,32659.61,11.82,-0.1,-73.43,89034,0,0.19,1085,0,0.26,
65,994,0.02,8.77,0,0,2.88,33621.79,12.19,-0.1,-73.39,89015,0,0.19,1077,0,0.22,
66,986,0.02,8.72,0,0,2.88,34501.87,12.53,-0.1,-73.36,89001,0,0.19,1070,0,0.19,
67,978,0.01,8.68,0,0,2.88,35446.58,12.9,-0.1,-73.33,88988,0,0.19,1062,0,0.16,
68,970,0.01,8.64,0,0,2.88,36310.62,13.23,-0.1,-73.29,88978,0,0.19,1055,0,0.14,
69,961,0.01,8.6,0,0,2.88,37238.03,13.6,-0.1,-73.26,88968,0,0.19,1047,0,0.12,
70,954,0.01,8.57,0,0,2.88,38086.16,13.93,-0.1,-73.23,88961,0,0.19,1040,0,0.11,
71,945,0.01,8.54,0,0,2.88,38996.4,14.29,-0.1,-73.19,88955,0,0.19,1032,0,0.09,
72,938,0.01,8.51,0,0,2.88,39828.74,14.62,-0.1,-73.16,88950,0,0.19,1025,0,0.08,
73,929,0.01,8.48,0,0,2.88,40721.93,14.98,-0.1,-73.13,88945,0,0.19,1018,0,0.07,
74,922,0.01,8.46,0,0,2.88,41538.58,15.31,-0.1,-73.1,88941,0,0.19,1011,0,0.06,
75,914,0.01,8.43,0,0,2.88,42414.83,15.66,-0.1,-73.06,88938,0,0.19,1003,0,0.05,
76,906,0,8.41,0,0,2.88,43215.9,15.98,-0.1,-73.03,88935,0,0.19,996,0,0.05,
77,898,0,8.38,0,0,2.88,44075.31,16.34,-0.1,-73,88932,0,0.19,989,0,0.04,
78,891,0,8.36,0,0,2.88,44860.87,16.66,-0.1,-72.97,88930,0,0.19,982,0,0.04,
79,883,0,8.33,0,0,2.88,45703.53,17.01,-0.1,-72.93,88928,0,0.19,975,0,0.03,
80,875,0,8.31,0,0,2.88,46473.67,17.33,-0.1,-72.9,88926,0,0.19,968,0,0.03,
81,867,0,8.29,0,0,2.88,47299.67,17.67,-0.1,-72.87,88924,0,0.19,961,0,0.02,
82,860,0,8.27,0,0,2.88,48054.48,17.99,-0.1,-72.84,88923,0,0.19,954,0,0.02,
83,852,0,8.25,0,0,2.88,48863.91,18.33,-0.1,-72.81,88922,0,0.19,947,0,0.02,
84,845,0,8.23,0,0,2.88,49603.45,18.65,-0.1,-72.78,88921,0,0.19,940,0,0.02,
85,837,0,8.2,0,0,2.88,50396.39,18.99,-0.1,-72.74,88920,0,0.19,933,0,0.01,
86,830,0,8.18,0,0,2.88,51120.74,19.3,-0.1,-72.71,88919,0,0.19,927,0,0.01,
87,822,0,8.16,0,0,2.88,51897.27,19.64,-0.1,-72.68,88918,0,0.19,920,0,0.01,
88,815,0,8.15,0,0,2.88,52606.51,19.95,-0.11,-72.65,88918,0,0.19,913,0,0.01,
89,807,0,8.13,0,0,2.88,53366.69,20.28,-0.11,-72.62,88917,0,0.19,906,0,0.01,
90,800,0,8.11,0,0,2.88,54060.88,20.59,-0.11,-72.59,88917,0,0.19,900,0,0.01,
91,792,0,8.09,0,0,2.88,54804.8,20.93,-0.11,-72.56,88916,0,0.19,893,0,0.01,
92,785,0,8.07,0,0,2.88,55484.01,21.23,-0.11,-72.53,88916,0,0.19,887,0,0.01,
93,778,0,8.05,0,0,2.88,56211.73,21.56,-0.11,-72.5,88915,0,0.19,880,0,0.01,
94,771,0,8.04,0,0,2.88,56876.03,21.87,-0.11,-72.47,88915,0,0.19,874,0,0,
95,763,0,8.02,0,0,2.88,57587.62,22.2,-0.11,-72.44,88915,0,0.19,867,0,0,
96,756,0,8,0,0,2.88,58237.06,22.5,-0.11,-72.41,88914,0,0.19,861,0,0,
97,749,0,7.98,0,0,2.88,58932.59,22.82,-0.11,-72.38,88914,0,0.19,854,0,0,
98,742,0,7.97,0,0,2.88,59567.23,23.13,-0.11,-72.35,88914,0,0.19,848,0,0,
99,734,0,7.95,0,0,2.88,60246.76,23.45,-0.11,-72.32,88914,0,0.19,842,0,0,
100,728,0,7.94,0,0,2.88,60866.66,23.75,-0.11,-72.29,88913,0,0.19,836,0,0,
101,720,0,7.92,0,0,2.88,61530.26,24.07,-0.11,-72.26,88913,0,0.19,829,0,0,
102,713,0,7.91,0,0,2.88,62135.48,24.37,-0.11,-72.23,88913,0,0.19,823,0,0,
103,706,0,7.89,0,0,2.88,62783.21,24.69,-0.11,-72.2,88913,0,0.19,817,0,0,
104,699,0,7.88,0,0,2.88,63373.8,24.98,-0.11,-72.17,88913,0,0.19,811,0,0,
105,692,0,7.86,0,0,2.88,64005.7,25.3,-0.11,-72.14,88912,0,0.19,805,0,0,
106,686,0,7.85,0,0,2.88,64581.72,25.6,-0.11,-72.11,88912,0,0.19,799,0,0,
107,678,0,7.83,0,0,2.88,65197.86,25.91,-0.11,-72.08,88912,0,0.19,793,0,0,
108,672,0,7.82,0,0,2.88,65759.36,26.2,-0.11,-72.06,88912,0,0.19,787,0,0,
109,665,0,7.8,0,0,2.88,66359.8,26.52,-0.11,-72.03,88912,0,0.19,781,0,0,
110,658,0,7.79,0,0,2.88,66906.82,26.81,-0.11,-72,88912,0,0.19,776,0,0,
111,651,0,7.78,0,0,2.88,67491.6,27.12,-0.11,-71.97,88912,0,0.19,770,0,0,
112,645,0,7.76,0,0,2.88,68024.2,27.41,-0.11,-71.94,88911,0,0.19,764,0,0,
113,638,0,7.75,0,0,2.88,68593.38,27.72,-0.11,-71.91,88911,0,0.19,758,0,0,
114,631,0,7.74,0,0,2.88,69111.6,28.01,-0.11,-71.88,88911,0,0.19,753,0,0,
115,624,0,7.73,0,0,2.88,69665.23,28.32,-0.11,-71.85,88911,0,0.19,747,0,0,
116,618,0,7.71,0,0,2.88,70169.12,28.61,-0.11,-71.83,88911,0,0.19,742,0,0,
117,611,0,7.7,0,0,2.88,70707.24,28.92,-0.11,-71.8,88911,0,0.19,736,0,0,
118,605,0,7.69,0,0,2.88,71196.84,29.2,-0.11,-71.77,88911,0,0.19,731,0,0,
119,598,0,7.68,0,0,2.88,71719.51,29.51,-0.11,-71.74,88911,0,0.19,725,0,0,
120,592,0,7.67,0,0,2.88,72194.86,29.79,-0.11,-71.71,88911,0,0.19,720,0,0,
121,585,0,7.65,0,0,2.88,72702.12,30.1,-0.11,-71.68,88911,0,0.19,714,0,0,
122,579,0,7.64,0,0,2.88,73163.26,30.38,-0.11,-71.66,88911,0,0.19,709,0,0,
123,573,0,7.63,0,0,2.88,73655.15,30.68,-0.11,-71.63,88910,0,0.19,704,0,0,
124,566,0,7.62,0,0,2.88,74111.36,30.97,-0.11,-71.6,88910,0,0.19,699,0,0,
125,560,0,7.61,0,0,2.88,74578.68,31.27,-0.11,-71.57,88910,0,0.19,694,0,0,
126,554,0,7.6,0,0,2.88,75020.47,31.55,-0.11,-71.54,88910,0,0.19,689,0,0,
127,548,0,7.59,0,0,2.88,75472.81,31.85,-0.11,-71.52,88910,0,0.19,684,0,0,
128,542,0,7.58,0,0,2.88,75900.21,32.13,-0.11,-71.49,88910,0,0.19,679,0,0,
129,535,0,7.57,0,0,2.88,76337.59,32.43,-0.11,-71.46,88910,0,0.19,674,0,0,
130,530,0,7.56,0,0,2.88,76742.28,32.7,-0.11,-71.43,88910,0,0.19,669,0,0,
131,523,0,7.55,0,0,2.88,77173.1,33,-0.11,-71.41,88910,0,0.19,664,0,0,
132,518,0,7.54,0,0,2.88,77563.77,33.28,-0.11,-71.38,88910,0,0.19,660,0,0,
133,511,0,7.53,0,0,2.88,77979.42,33.58,-0.11,-71.35,88910,0,0.19,655,0,0,
134,506,0,7.53,0,0,2.88,78356.1,33.85,-0.11,-71.33,88910,0,0.19,650,0,0,
135,500,0,7.52,0,0,2.88,78756.6,34.15,-0.11,-71.3,88910,0,0.19,645,0,0,
136,494,0,7.51,0,0,2.88,79119.33,34.42,-0.11,-71.27,88909,0,0.19,641,0,0,
137,488,0,7.5,0,0,2.88,79504.73,34.72,-0.11,-71.24,88909,0,0.19,637,0,0,
138,483,0,7.49,0,0,2.88,79853.52,34.99,-0.11,-71.22,88909,0,0.19,632,0,0,
139,477,0,7.48,0,0,2.88,80223.85,35.29,-0.11,-71.19,88909,0,0.19,628,0,0,
140,472,0,7.48,0,0,2.88,80558.74,35.56,-0.11,-71.16,88909,0,0.19,624,0,0,
141,466,0,7.47,0,0,2.88,80914.03,35.85,-0.11,-71.13,88909,0,0.19,619,0,0,
142,461,0,7.46,0,0,2.88,81235.05,36.12,-0.11,-71.11,88909,0,0.19,615,0,0,
143,455,0,7.45,0,0,2.88,81575.32,36.42,-0.11,-71.08,88909,0,0.19,611,0,0,
144,450,0,7.45,0,0,2.88,81882.5,36.69,-0.11,-71.05,88909,0,0.19,607,0,0,
145,444,0,7.44,0,0,2.88,82207.78,36.98,-0.11,-71.03,88909,0,0.19,603,0,0,
146,439,0,7.43,0,0,2.88,82501.14,37.25,-0.11,-71,88909,0,0.19,600,0,0,
147,434,0,7.43,0,0,2.88,82811.46,37.54,-0.11,-70.97,88909,0,0.19,596,0,0,
148,429,0,7.42,0,0,2.88,83091.02,37.81,-0.11,-70.95,88908,0,0.19,592,0,0,
149,424,0,7.41,0,0,2.88,83386.41,38.1,-0.11,-70.92,88908,0,0.19,588,0,0,
150,419,0,7.41,0,0,2.88,83652.24,38.36,-0.11,-70.89,88908,0,0.19,585,0,0,
151,414,0,7.4,0,0,2.88,83932.75,38.65,-0.11,-70.87,88908,0,0.19,581,0,0,
152,410,0,7.4,0,0,2.88,84184.66,38.92,-0.11,-70.84,88908,0,0.19,578,0,0,
153,405,0,7.39,0,0,2.88,84450.19,39.21,-0.11,-70.81,88908,0,0.19,575,0,0,
154,400,0,7.38,0,0,2.88,84688.54,39.48,-0.11,-70.79,88908,0,0.19,571,0,0,
155,396,0,7.38,0,0,2.88,84939.24,39.76,-0.11,-70.76,88908,0,0.19,568,0,0,
156,391,0,7.37,0,0,2.88,85163.8,40.03,-0.11,-70.74,88908,0,0.19,565,0,0,
157,387,0,7.37,0,0,2.88,85399.72,40.32,-0.11,-70.71,88908,0,0.19,562,0,0,
158,383,0,7.36,0,0,2.88,85610.62,40.58,-0.11,-70.68,88908,0,0.19,559,0,0,
159,378,0,7.36,0,0,2.88,85831.66,40.87,-0.11,-70.65,88908,0,0.19,556,0,0,
160,374,0,7.35,0,0,2.88,86032.92,41.14,-0.11,-70.63,88908,0,0.19,553,0,0,
161,370,0,7.35,0,0,2.88,86231.26,41.42,-0.11,-70.6,88907,0,0.19,551,0,0,
162,367,0,7.35,0,0,2.88,86422.46,41.69,-0.11,-70.58,88907,0,0.19,548,0,0,
163,363,0,7.34,0,0,2.88,86606.55,41.97,-0.11,-70.55,88907,0,0.19,546,0,0,
164,359,0,7.34,0,0,2.88,86783.55,42.24,-0.11,-70.52,88907,0,0.19,543,0,0,
165,356,0,7.33,0,0,2.88,86953.45,42.52,-0.11,-70.5,88907,0,0.19,541,0,0,
166,352,0,7.33,0,0,2.88,87116.23,42.79,-0.11,-70.47,88907,0,0.19,539,0,0,
167,349,0,7.33,0,0,2.88,87271.93,43.06,-0.11,-70.45,88907,0,0.19,536,0,0,
168,346,0,7.32,0,0,2.88,87420.54,43.34,-0.11,-70.42,88907,0,0.19,534,0,0,
169,343,0,7.32,0,0,2.88,87562.06,43.61,-0.11,-70.39,88907,0,0.19,532,0,0,
170,340,0,7.32,0,0,2.88,87696.49,43.89,-0.11,-70.37,88907,0,0.19,530,0,0,
171,337,0,7.32,0,0,2.88,87823.84,44.16,-0.11,-70.34,88907,0,0.19,529,0,0,
172,334,0,7.31,0,0,2.88,87944.1,44.43,-0.12,-70.31,88907,0,0.19,527,0,0,
173,332,0,7.31,0,0,2.88,88057.29,44.71,-0.12,-70.29,88907,0,0.19,525,0,0,
174,329,0,7.31,0,0,2.88,88163.4,44.98,-0.12,-70.26,88907,0,0.19,524,0,0,
175,327,0,7.31,0,0,2.88,88262.44,45.25,-0.12,-70.24,88906,0,0.19,522,0,0,
176,325,0,7.3,0,0,2.88,88354.41,45.52,-0.12,-70.21,88906,0,0.19,521,0,0,
177,323,0,7.3,0,0,2.88,88439.3,45.8,-0.12,-70.18,88906,0,0.19,520,0,0,
178,321,0,7.3,0,0,2.88,88517.13,46.07,-0.12,-70.16,88906,0,0.19,519,0,0,
179,320,0,7.3,0,0,2.88,88587.89,46.34,-0.12,-70.13,88906,0,0.19,518,0,0,
180,318,0,7.3,0,0,2.88,88651.58,46.61,-0.12,-70.11,88906,0,0.19,517,0,0,
181,317,0,7.3,0,0,2.88,88708.21,46.89,-0.12,-70.08,88906,0,0.19,516,0,0,
182,316,0,7.3,0,0,2.88,88757.78,47.16,-0.12,-70.05,88906,0,0.19,515,0,0,
183,315,0,7.29,0,0,2.88,88800.28,47.43,-0.12,-70.03,88906,0,0.19,515,0,0,
184,314,0,7.29,0,0,2.88,88835.73,47.7,-0.12,-70,88906,0,0.19,514,0,0,
185,313,0,7.29,0,0,2.88,88864.11,47.97,-0.12,-69.98,88906,0,0.19,514,0,0,
186,313,0,7.29,0,0,2.88,88885.43,48.25,-0.12,-69.95,88906,0,0.19,513,0,0,
187,312,0,7.29,0,0,2.88,88899.69,48.52,-0.12,-69.92,88906,0,0.19,513,0,0,
188,312,0,7.29,0,0,2.88,88906.9,48.79,-0.12,-69.9,88906,0,0.19,513,0,0,
189,312,0,7.29,0,0,2.88,88907.04,49.06,-0.12,-69.87,88905,0,0.19,513,0,0,
190,312,0,7.29,0,0,2.88,88900.12,49.33,-0.12,-69.85,88905,0,0.19,513,0,0,
191,313,0,7.29,0,0,2.88,88886.15,49.61,-0.12,-69.82,88905,0,0.19,513,0,0,
192,313,0,7.29,0,0,2.88,88865.11,49.88,-0.12,-69.79,88905,0,0.19,514,0,0,
193,314,0,7.29,0,0,2.88,88837.02,50.15,-0.12,-69.77,88905,0,0.19,514,0,0,
194,315,0,7.29,0,0,2.88,88801.87,50.42,-0.12,-69.74,88905,0,0.19,515,0,0,
195,316,0,7.29,0,0,2.88,88759.7,50.69,-0.12,-69.72,88905,0,0.19,515,0,0,
196,317,0,7.3,0,0,2.88,88710.45,50.97,-0.12,-69.69,88905,0,0.19,516,0,0,
197,318,0,7.3,0,0,2.88,88652.86,51.24,-0.12,-69.66,88905,0,0.19,517,0,0,
198,320,0,7.3,0,0,2.88,88590.65,51.51,-0.12,-69.64,88905,0,0.19,518,0,0,
199,321,0,7.3,0,0,2.88,88518.73,51.79,-0.12,-69.61,88905,0,0.19,519,0,0,
200,323,0,7.3,0,0,2.88,88442.66,52.06,-0.12,-69.59,88905,0,0.19,520,0,0,
201,325,0,7.3,0,0,2.88,88356.28,52.33,-0.12,-69.56,88905,0,0.19,521,0,0,
202,327,0,7.31,0,0,2.88,88266.37,52.6,-0.12,-69.53,88905,0,0.19,522,0,0,
203,329,0,7.31,0,0,2.88,88165.58,52.88,-0.12,-69.51,88904,0,0.19,524,0,0,
204,332,0,7.31,0,0,2.88,88061.8,53.15,-0.12,-69.48,88904,0,0.19,525,0,0,
205,334,0,7.31,0,0,2.88,87946.57,53.42,-0.12,-69.46,88904,0,0.19,527,0,0,
206,337,0,7.31,0,0,2.88,87828.92,53.69,-0.12,-69.43,88904,0,0.19,528,0,0,
207,340,0,7.32,0,0,2.88,87699.25,53.97,-0.12,-69.4,88904,0,0.19,530,0,0,
208,342,0,7.32,0,0,2.88,87567.72,54.24,-0.12,-69.38,88904,0,0.19,532,0,0,
209,346,0,7.32,0,0,2.88,87423.59,54.52,-0.12,-69.35,88904,0,0.19,534,0,0,
210,349,0,7.33,0,0,2.88,87278.17,54.79,-0.12,-69.33,88904,0,0.19,536,0,0,
211,352,0,7.33,0,0,2.88,87119.58,55.07,-0.12,-69.3,88904,0,0.19,538,0,0,
212,355,0,7.33,0,0,2.88,86960.26,55.34,-0.12,-69.27,88904,0,0.19,541,0,0,
213,359,0,7.34,0,0,2.88,86787.19,55.62,-0.12,-69.25,88904,0,0.19,543,0,0,
214,363,0,7.34,0,0,2.88,86613.95,55.89,-0.12,-69.22,88904,0,0.19,545,0,0,
215,366,0,7.34,0,0,2.88,86426.39,56.17,-0.12,-69.19,88904,0,0.19,548,0,0,
216,370,0,7.35,0,0,2.88,86239.22,56.44,-0.12,-69.17,88903,0,0.19,551,0,0,
217,374,0,7.35,0,0,2.88,86037.16,56.72,-0.12,-69.14,88903,0,0.19,553,0,0,
218,378,0,7.36,0,0,2.88,85840.22,56.98,-0.12,-69.12,88903,0,0.19,556,0,0,
219,382,0,7.36,0,0,2.88,85619.46,57.27,-0.12,-69.09,88903,0,0.19,559,0,0,
220,386,0,7.37,0,0,2.88,85408.84,57.53,-0.12,-69.06,88903,0,0.19,562,0,0,
221,391,0,7.37,0,0,2.88,85173.25,57.82,-0.12,-69.04,88903,0,0.19,565,0,0,
222,395,0,7.38,0,0,2.88,84948.94,58.09,-0.12,-69.01,88903,0,0.19,568,0,0,
223,400,0,7.38,0,0,2.88,84698.51,58.38,-0.12,-68.98,88903,0,0.19,571,0,0,
224,404,0,7.39,0,0,2.88,84460.49,58.64,-0.12,-68.96,88903,0,0.19,574,0,0,
225,409,0,7.39,0,0,2.88,84195.2,58.93,-0.12,-68.93,88903,0,0.19,578,0,0,
226,414,0,7.4,0,0,2.88,83943.44,59.2,-0.12,-68.9,88903,0,0.19,581,0,0,
227,419,0,7.4,0,0,2.88,83663.26,59.49,-0.12,-68.88,88903,0,0.19,585,0,0,
228,424,0,7.41,0,0,2.88,83397.76,59.76,-0.12,-68.85,88903,0,0.19,588,0,0,
229,429,0,7.42,0,0,2.88,83102.67,60.05,-0.12,-68.82,88902,0,0.19,592,0,0,
230,434,0,7.42,0,0,2.88,82823.39,60.31,-0.12,-68.8,88902,0,0.19,595,0,0,
231,439,0,7.43,0,0,2.88,82513.37,60.61,-0.12,-68.77,88902,0,0.19,599,0,0,
232,444,0,7.44,0,0,2.88,82220.29,60.88,-0.12,-68.74,88902,0,0.19,603,0,0,
233,449,0,7.44,0,0,2.88,81895.32,61.17,-0.12,-68.72,88902,0,0.19,607,0,0,
234,455,0,7.45,0,0,2.88,81588.42,61.44,-0.12,-68.69,88902,0,0.19,611,0,0,
235,460,0,7.46,0,0,2.88,81248.46,61.73,-0.12,-68.66,88902,0,0.19,615,0,0,
236,465,0,7.46,0,0,2.88,80927.72,62,-0.12,-68.64,88902,0,0.19,619,0,0,
237,471,0,7.47,0,0,2.88,80572.74,62.3,-0.12,-68.61,88902,0,0.19,624,0,0,
238,477,0,7.48,0,0,2.88,80238.13,62.57,-0.12,-68.58,88902,0,0.19,628,0,0,
239,482,0,7.49,0,0,2.88,79868.11,62.86,-0.12,-68.55,88902,0,0.19,632,0,0,
240,488,0,7.5,0,0,2.88,79519.6,63.14,-0.12,-68.53,88902,0,0.19,636,0,0,
241,494,0,7.5,0,0,2.88,79134.51,63.43,-0.12,-68.5,88902,0,0.19,641,0,0,
242,499,0,7.51,0,0,2.88,78772.07,63.7,-0.12,-68.47,88901,0,0.19,645,0,0,
243,505,0,7.52,0,0,2.88,78371.87,64,-0.12,-68.45,88901,0,0.19,650,0,0,
244,511,0,7.53,0,0,2.88,77995.47,64.28,-0.12,-68.42,88901,0,0.19,654,0,0,
245,517,0,7.54,0,0,2.88,77580.14,64.57,-0.12,-68.39,88901,0,0.19,659,0,0,
246,523,0,7.55,0,0,2.88,77189.75,64.85,-0.12,-68.36,88901,0,0.19,664,0,0,
247,529,0,7.56,0,0,2.88,76759.24,65.15,-0.12,-68.34,88901,0,0.19,669,0,0,
248,535,0,7.57,0,0,2.88,76354.83,65.43,-0.12,-68.31,88901,0,0.19,673,0,0,
249,541,0,7.58,0,0,2.88,75909.11,65.73,-0.12,-68.28,88901,0,0.19,678,0,0,
