Time,Velocity,GForce,Acceleration,Thrust,TWR,Mass,AltitudeFromTerrain,DownrangeDistance,Latitude,Longitude,Apoapsis,Periapsis,Inclination,OrbitalVelocity,VesselDeltaV,Pressure
30,428,2.9,20,134.85,3.44,3.99,5700.25,1.44,-0.1,-74.42,14250,0,0.22,519,927,40.46
31,449,2.97,20.36,135.85,3.51,3.94,6125.05,1.6,-0.1,-74.4,15520,0,0.22,539,898,37.53
32,469,3.06,21.27,136.65,3.57,3.89,6534.55,1.76,-0.1,-74.39,16784,0,0.23,559,873,34.86
33,491,3.13,21.98,137.64,3.65,3.84,6988.68,1.94,-0.1,-74.37,18231,0,0.23,581,841,32.09
34,513,3.21,22.78,138.59,3.72,3.8,7444.22,2.13,-0.1,-74.35,19733,0,0.24,603,808,29.5
35,538,3.6,26.56,147.41,4,3.75,7949.32,2.33,-0.1,-74.33,21522,0,0.24,628,781,26.82
36,577,5.15,41.72,203.25,5.62,3.68,8453.95,2.54,-0.1,-74.32,24155,0,0.25,666,731,24.35
37,620,5.29,43.08,204.54,5.77,3.61,9006.86,2.77,-0.1,-74.29,27250,0,0.26,708,676,21.85
38,663,5.42,44.39,205.54,5.89,3.55,9587.32,3.01,-0.1,-74.27,30630,0,0.27,750,630,19.5
39,709,5.57,45.82,206.73,6.05,3.48,10233.43,3.27,-0.1,-74.25,34554,0,0.27,795,570,17.18
40,755,5.71,47.23,207.83,6.21,3.41,10895.85,3.55,-0.1,-74.22,38756,0,0.28,840,509,15.09
41,805,5.86,48.74,208.65,6.35,3.34,11630.11,3.85,-0.1,-74.19,43629,0,0.28,889,458,13.07
42,853,6.01,50.24,209.6,6.52,3.27,12380.04,4.15,-0.1,-74.16,48844,0,0.29,937,392,11.28
43,906,6.18,51.89,210.45,6.69,3.2,13208.39,4.49,-0.1,-74.13,54897,0,0.29,988,325,9.59
44,959,6.35,53.63,211.06,6.84,3.13,14069.44,4.84,-0.1,-74.1,61531,0,0.3,1041,269,8.1
45,1014,6.54,55.51,211.75,7.03,3.07,14980.67,5.21,-0.1,-74.06,68959,0,0.3,1095,196,6.78
46,1070,6.75,57.52,212.34,7.22,3,15924.12,5.59,-0.1,-74.02,77123,0,0.31,1150,122,5.63
47,1131,6.97,59.78,212.76,7.37,2.93,16982.05,6.02,-0.1,-73.98,86897,0,0.31,1211,61,4.58
48,1166,1.07,2.69,0,0,2.88,18008.59,6.43,-0.1,-73.94,93345,0,0.32,1246,0,3.75
49,1154,0.29,11.58,0,0,2.88,19123.3,6.88,-0.1,-73.9,92896,0,0.31,1234,0,3.02
50,1143,0.24,11.04,0,0,2.88,20162.94,7.29,-0.1,-73.86,92565,0,0.31,1224,0,2.48
51,1133,0.2,10.62,0,0,2.88,21213.51,7.72,-0.1,-73.82,92294,0,0.31,1214,0,2.03
52,1123,0.16,10.27,0,0,2.88,22233.35,8.13,-0.1,-73.78,92081,0,0.31,1205,0,1.67
53,1113,0.13,9.97,0,0,2.88,23284.92,8.55,-0.1,-73.74,91905,0,0.31,1195,0,1.37
54,1104,0.11,9.75,0,0,2.88,24285.99,8.96,-0.1,-73.7,91769,0,0.31,1187,0,1.13
55,1095,0.09,9.55,0,0,2.88,25318.51,9.38,-0.1,-73.66,91655,0,0.31,1178,0,0.94
56,1086,0.07,9.4,0,0,2.88,26301.66,9.78,-0.1,-73.62,91567,0,0.31,1170,0,0.78
57,1077,0.06,9.26,0,0,2.88,27335.62,10.2,-0.1,-73.58,91491,0,0.31,1161,0,0.65
58,1068,0.05,9.15,0,0,2.88,28301.22,10.6,-0.1,-73.55,91434,0,0.31,1153,0,0.55
59,1059,0.04,9.05,0,0,2.88,29297.35,11.01,-0.1,-73.51,91386,0,0.31,1145,0,0.46
60,1051,0.03,8.95,0,0,2.88,30226.67,11.39,-0.11,-73.47,91351,0,0.31,1137,0,0.39
61,1043,0.02,8.89,0,0,2.88,31205.54,11.8,-0.11,-73.43,91322,0,0.31,1129,0,0.33
62,1035,0.02,8.84,0,0,2.88,32137.72,12.19,-0.11,-73.39,91297,0,0.31,1122,0,0.28
63,1026,0.02,8.78,0,0,2.88,33099.3,12.59,-0.11,-73.36,91276,0,0.31,1114,0,0.24
64,1018,0.01,8.73,0,0,2.88,34015,12.97,-0.11,-73.32,91259,0,0.31,1107,0,0.21
65,1010,0.01,8.69,0,0,2.88,34978.03,13.38,-0.11,-73.28,91245,0,0.31,1099,0,0.18
66,1002,0.01,8.65,0,0,2.88,35877.29,13.76,-0.11,-73.24,91233,0,0.31,1091,0,0.15
67,994,0.01,8.61,0,0,2.88,36804.83,14.16,-0.11,-73.21,91223,0,0.31,1084,0,0.13
68,986,0.01,8.58,0,0,2.88,37670.02,14.53,-0.11,-73.17,91215,0,0.31,1077,0,0.11
69,978,0.01,8.54,0,0,2.88,38598.8,14.93,-0.11,-73.13,91208,0,0.31,1069,0,0.1
70,970,0.01,8.51,0,0,2.88,39465.92,15.3,-0.11,-73.1,91202,0,0.31,1062,0,0.09
71,962,0.01,8.48,0,0,2.88,40360.15,15.69,-0.11,-73.06,91197,0,0.31,1055,0,0.08
72,955,0.01,8.46,0,0,2.88,41211.38,16.06,-0.11,-73.02,91192,0,0.31,1048,0,0.07
73,947,0,8.43,0,0,2.88,42089.12,16.45,-0.11,-72.99,91188,0,0.31,1041,0,0.06
74,939,0,8.4,0,0,2.88,42924.55,16.82,-0.11,-72.95,91185,0,0.31,1034,0,0.05
75,932,0,8.38,0,0,2.88,43785.9,17.2,-0.11,-72.92,91182,0,0.31,1027,0,0.04
76,924,0,8.35,0,0,2.88,44588.98,17.56,-0.11,-72.88,91180,0,0.31,1020,0,0.04
77,916,0,8.33,0,0,2.88,45450.68,17.95,-0.11,-72.84,91178,0,0.31,1013,0,0.03
78,909,0,8.31,0,0,2.88,46254.8,18.31,-0.11,-72.81,91176,0,0.31,1006,0,0.03
79,901,0,8.28,0,0,2.88,47067.47,18.68,-0.11,-72.77,91174,0,0.31,999,0,0.03
80,894,0,8.26,0,0,2.88,47872.22,19.05,-0.11,-72.74,91173,0,0.31,992,0,0.02
81,886,0,8.24,0,0,2.88,48684.94,19.42,-0.11,-72.7,91171,0,0.31,985,0,0.02
82,879,0,8.22,0,0,2.88,49458.07,19.78,-0.11,-72.67,91170,0,0.31,979,0,0.02
83,871,0,8.2,0,0,2.88,50254.74,20.15,-0.11,-72.63,91169,0,0.31,972,0,0.01
84,864,0,8.18,0,0,2.88,50997.11,20.5,-0.11,-72.6,91168,0,0.31,965,0,0.01
85,857,0,8.16,0,0,2.88,51777.98,20.87,-0.11,-72.56,91167,0,0.31,959,0,0.01
86,849,0,8.14,0,0,2.88,52535.66,21.23,-0.11,-72.53,91167,0,0.31,952,0,0.01
87,842,0,8.12,0,0,2.88,53300.48,21.59,-0.11,-72.5,91166,0,0.31,945,0,0.01
88,835,0,8.1,0,0,2.88,54027.7,21.95,-0.11,-72.46,91165,0,0.31,939,0,0.01
89,827,0,8.08,0,0,2.88,54762.09,22.3,-0.11,-72.43,91165,0,0.31,932,0,0.01
90,820,0,8.06,0,0,2.88,55474.3,22.65,-0.11,-72.39,91165,0,0.31,926,0,0.01
91,813,0,8.04,0,0,2.88,56207.71,23.01,-0.11,-72.36,91164,0,0.31,920,0,0.01
92,806,0,8.02,0,0,2.88,56918.97,23.36,-0.11,-72.33,91164,0,0.31,913,0,0
93,799,0,8.01,0,0,2.88,57622.55,23.72,-0.11,-72.29,91163,0,0.31,907,0,0
94,792,0,7.99,0,0,2.88,58318.46,24.07,-0.11,-72.26,91163,0,0.31,901,0,0
95,785,0,7.97,0,0,2.88,59006.74,24.42,-0.11,-72.23,91163,0,0.31,894,0,0
96,778,0,7.96,0,0,2.88,59673.84,24.76,-0.11,-72.19,91163,0,0.31,888,0,0
97,770,0,7.94,0,0,2.88,60373.79,25.12,-0.12,-72.16,91162,0,0.31,882,0,0
98,764,0,7.92,0,0,2.88,61012.55,25.45,-0.12,-72.13,91162,0,0.31,876,0,0
99,756,0,7.91,0,0,2.88,61696.62,25.81,-0.12,-72.09,91162,0,0.31,870,0,0
100,750,0,7.89,0,0,2.88,62320.87,26.14,-0.12,-72.06,91162,0,0.31,864,0,0
101,743,0,7.87,0,0,2.88,62976.45,26.49,-0.12,-72.03,91161,0,0.31,858,0,0
102,736,0,7.86,0,0,2.88,63611.6,26.83,-0.12,-72,91161,0,0.31,852,0,0
103,729,0,7.84,0,0,2.88,64251.78,27.18,-0.12,-71.96,91161,0,0.31,846,0,0
104,722,0,7.83,0,0,2.88,64859.43,27.52,-0.12,-71.93,91161,0,0.31,840,0,0
105,716,0,7.81,0,0,2.88,65472.03,27.85,-0.12,-71.9,91161,0,0.31,834,0,0
106,709,0,7.8,0,0,2.88,66077.19,28.19,-0.12,-71.87,91161,0,0.31,828,0,0
107,702,0,7.79,0,0,2.88,66674.86,28.53,-0.12,-71.83,91161,0,0.31,822,0,0
108,696,0,7.77,0,0,2.88,67253.33,28.86,-0.12,-71.8,91160,0,0.31,817,0,0
109,689,0,7.76,0,0,2.88,67859.39,29.21,-0.12,-71.77,91160,0,0.31,811,0,0
110,682,0,7.74,0,0,2.88,68411.71,29.53,-0.12,-71.74,91160,0,0.31,806,0,0
111,676,0,7.73,0,0,2.88,68991.04,29.87,-0.12,-71.71,91160,0,0.31,800,0,0
112,669,0,7.72,0,0,2.88,69551.52,30.2,-0.12,-71.67,91160,0,0.31,794,0,0
113,663,0,7.7,0,0,2.88,70104.62,30.54,-0.12,-71.64,91160,0,0.31,789,0,0
114,656,0,7.69,0,0,2.88,70639.48,30.86,-0.12,-71.61,91160,0,0.31,783,0,0
115,650,0,7.68,0,0,2.88,71188.65,31.2,-0.12,-71.58,91160,0,0.31,778,0,0
116,643,0,7.67,0,0,2.88,71719.61,31.53,-0.12,-71.55,91160,0,0.31,773,0,0
117,637,0,7.65,0,0,2.88,72253.62,31.86,-0.12,-71.51,91160,0,0.31,767,0,0
118,631,0,7.64,0,0,2.88,72749.24,32.18,-0.12,-71.48,91160,0,0.31,762,0,0
119,625,0,7.63,0,0,2.88,73268.43,32.51,-0.12,-71.45,91159,0,0.31,757,0,0
120,618,0,7.62,0,0,2.88,73760.09,32.83,-0.12,-71.42,91159,0,0.31,752,0,0
121,612,0,7.61,0,0,2.88,74274.18,33.17,-0.12,-71.39,91159,0,0.31,746,0,0
122,606,0,7.6,0,0,2.88,74751.38,33.49,-0.12,-71.36,91159,0,0.31,741,0,0
123,600,0,7.59,0,0,2.88,75231.1,33.82,-0.12,-71.33,91159,0,0.31,736,0,0
124,594,0,7.57,0,0,2.88,75703.54,34.14,-0.12,-71.3,91159,0,0.31,731,0,0
125,588,0,7.56,0,0,2.88,76177.95,34.47,-0.12,-71.27,91159,0,0.31,726,0,0
126,582,0,7.55,0,0,2.88,76626.64,34.79,-0.12,-71.24,91159,0,0.31,722,0,0
127,576,0,7.54,0,0,2.88,77077.3,35.11,-0.12,-71.21,91159,0,0.31,717,0,0
128,570,0,7.53,0,0,2.88,77511.93,35.42,-0.12,-71.18,91159,0,0.31,712,0,0
129,564,0,7.52,0,0,2.88,77965.57,35.75,-0.12,-71.14,91159,0,0.31,707,0,0
130,558,0,7.51,0,0,2.88,78385.9,36.07,-0.12,-71.11,91158,0,0.31,703,0,0
131,552,0,7.5,0,0,2.88,78816.02,36.39,-0.12,-71.08,91158,0,0.31,698,0,0
132,547,0,7.5,0,0,2.88,79213.99,36.7,-0.12,-71.05,91158,0,0.31,693,0,0
133,541,0,7.49,0,0,2.88,79629.57,37.02,-0.12,-71.02,91158,0,0.31,689,0,0
134,535,0,7.48,0,0,2.88,80029.74,37.34,-0.12,-70.99,91158,0,0.31,684,0,0
135,530,0,7.47,0,0,2.88,80430.52,37.66,-0.12,-70.96,91158,0,0.31,680,0,0
136,524,0,7.46,0,0,2.88,80808.56,37.97,-0.12,-70.93,91158,0,0.31,676,0,0
137,519,0,7.45,0,0,2.88,81194.71,38.3,-0.12,-70.9,91158,0,0.31,671,0,0
138,513,0,7.44,0,0,2.88,81551.35,38.6,-0.13,-70.87,91158,0,0.31,667,0,0
139,508,0,7.43,0,0,2.88,81923.06,38.92,-0.13,-70.84,91158,0,0.31,663,0,0
140,503,0,7.43,0,0,2.88,82280.28,39.23,-0.13,-70.81,91158,0,0.31,659,0,0
141,497,0,7.42,0,0,2.88,82637.28,39.55,-0.13,-70.78,91158,0,0.31,655,0,0
142,492,0,7.41,0,0,2.88,82966.52,39.85,-0.13,-70.75,91158,0,0.31,651,0,0
143,487,0,7.4,0,0,2.88,83309.14,40.17,-0.13,-70.72,91157,0,0.31,647,0,0
144,482,0,7.4,0,0,2.88,83631.35,40.48,-0.13,-70.69,91157,0,0.31,643,0,0
145,477,0,7.39,0,0,2.88,83959.47,40.8,-0.13,-70.66,91157,0,0.31,639,0,0
146,472,0,7.38,0,0,2.88,84267.76,41.1,-0.13,-70.63,91157,0,0.31,636,0,0
147,467,0,7.38,0,0,2.88,84581.4,41.42,-0.13,-70.6,91157,0,0.31,632,0,0
148,462,0,7.37,0,0,2.88,84875.79,41.72,-0.13,-70.57,91157,0,0.31,628,0,0
149,457,0,7.36,0,0,2.88,85174.98,42.04,-0.13,-70.54,91157,0,0.31,625,0,0
150,453,0,7.36,0,0,2.88,85455.49,42.34,-0.13,-70.51,91157,0,0.31,621,0,0
151,448,0,7.35,0,0,2.88,85740.25,42.66,-0.13,-70.48,91157,0,0.31,618,0,0
152,443,0,7.34,0,0,2.88,86012.29,42.97,-0.13,-70.45,91157,0,0.31,615,0,0
153,439,0,7.34,0,0,2.88,86277.27,43.28,-0.13,-70.43,91157,0,0.31,611,0,0
154,435,0,7.33,0,0,2.88,86535.2,43.58,-0.13,-70.4,91157,0,0.31,608,0,0
155,430,0,7.33,0,0,2.88,86786.08,43.89,-0.13,-70.37,91157,0,0.31,605,0,0
156,426,0,7.32,0,0,2.88,87029.92,44.2,-0.13,-70.34,91156,0,0.31,602,0,0
157,422,0,7.32,0,0,2.88,87271.38,44.51,-0.13,-70.31,91156,0,0.31,599,0,0
158,418,0,7.31,0,0,2.88,87491.95,44.81,-0.13,-70.28,91156,0,0.31,596,0,0
159,414,0,7.31,0,0,2.88,87719.21,45.12,-0.13,-70.25,91156,0,0.31,593,0,0
160,410,0,7.3,0,0,2.88,87934.92,45.43,-0.13,-70.22,91156,0,0.31,591,0,0
161,406,0,7.3,0,0,2.88,88143.61,45.73,-0.13,-70.19,91156,0,0.31,588,0,0
162,402,0,7.29,0,0,2.88,88345.28,46.04,-0.13,-70.16,91156,0,0.31,586,0,0
163,399,0,7.29,0,0,2.88,88543.76,46.35,-0.13,-70.13,91156,0,0.31,583,0,0
164,395,0,7.29,0,0,2.88,88727.59,46.65,-0.13,-70.1,91156,0,0.31,581,0,0
165,392,0,7.28,0,0,2.88,88908.23,46.95,-0.13,-70.07,91156,0,0.31,578,0,0
166,389,0,7.28,0,0,2.88,89081.88,47.26,-0.13,-70.05,91156,0,0.31,576,0,0
167,386,0,7.27,0,0,2.88,89248.52,47.56,-0.13,-70.02,91156,0,0.31,574,0,0
168,383,0,7.27,0,0,2.88,89405.05,47.86,-0.13,-69.99,91156,0,0.31,572,0,0
169,380,0,7.27,0,0,2.88,89560.84,48.17,-0.13,-69.96,91156,0,0.31,570,0,0
170,377,0,7.26,0,0,2.88,89706.51,48.47,-0.13,-69.93,91155,0,0.31,568,0,0
171,374,0,7.26,0,0,2.88,89845.19,48.77,-0.13,-69.9,91155,0,0.31,566,0,0
172,371,0,7.26,0,0,2.88,89976.89,49.08,-0.13,-69.87,91155,0,0.31,564,0,0
173,369,0,7.26,0,0,2.88,90101.62,49.38,-0.13,-69.84,91155,0,0.31,563,0,0
174,367,0,7.25,0,0,2.88,90217.07,49.68,-0.13,-69.81,91155,0,0.31,561,0,0
175,364,0,7.25,0,0,2.88,90332.27,49.99,-0.13,-69.78,91155,0,0.31,560,0,0
176,362,0,7.25,0,0,2.88,90433.92,50.29,-0.13,-69.76,91155,0,0.31,558,0,0
177,360,0,7.25,0,0,2.88,90532.61,50.6,-0.13,-69.73,91155,0,0.31,557,0,0
178,358,0,7.24,0,0,2.88,90620.6,50.89,-0.13,-69.7,91155,0,0.31,556,0,0
179,357,0,7.24,0,0,2.88,90705.07,51.2,-0.13,-69.67,91155,0,0.31,555,0,0
180,355,0,7.24,0,0,2.88,90777.95,51.49,-0.13,-69.64,91155,0,0.31,554,0,0
181,354,0,7.24,0,0,2.88,90848.36,51.8,-0.13,-69.61,91155,0,0.31,553,0,0
182,352,0,7.24,0,0,2.88,90910.35,52.1,-0.14,-69.58,91155,0,0.31,552,0,0
183,351,0,7.24,0,0,2.88,90966.41,52.41,-0.14,-69.55,91154,0,0.31,551,0,0
184,350,0,7.24,0,0,2.88,91013.45,52.7,-0.14,-69.52,91154,0,0.31,551,0,0
185,349,0,7.24,0,0,2.88,91054.56,53.01,-0.14,-69.5,91154,0,0.31,550,0,0
186,349,0,7.23,0,0,2.88,91088.09,53.3,-0.14,-69.47,91154,0,0.31,550,0,0
187,348,0,7.23,0,0,2.88,91116.37,53.61,-0.14,-69.44,91154,0,0.31,549,0,0
188,348,0,7.23,0,0,2.88,91135.79,53.9,-0.14,-69.41,91154,0,0.31,549,0,0
189,347,0,7.23,0,0,2.88,91149.4,54.21,-0.14,-69.38,91154,0,0.31,549,0,0
190,347,0,7.23,0,0,2.88,91155.72,54.51,-0.14,-69.35,91154,0,0.31,549,0,0
191,347,0,7.23,0,0,2.88,91155.07,54.81,-0.14,-69.32,91154,0,0.31,549,0,0
192,347,0,7.23,0,0,2.88,91147.48,55.12,-0.14,-69.29,91154,0,0.31,549,0,0
193,348,0,7.23,0,0,2.88,91132.92,55.42,-0.14,-69.27,91154,0,0.31,549,0,0
194,348,0,7.23,0,0,2.88,91111.9,55.71,-0.14,-69.24,91154,0,0.31,549,0,0
195,349,0,7.23,0,0,2.88,91082.33,56.03,-0.14,-69.21,91154,0,0.31,550,0,0
196,349,0,7.24,0,0,2.88,91047.7,56.32,-0.14,-69.18,91154,0,0.31,550,0,0
197,350,0,7.24,0,0,2.88,91004.4,56.63,-0.14,-69.15,91153,0,0.31,551,0,0
198,351,0,7.24,0,0,2.88,90956.79,56.92,-0.14,-69.12,91153,0,0.31,551,0,0
199,353,0,7.24,0,0,2.88,90899.44,57.22,-0.14,-69.09,91153,0,0.31,552,0,0
200,354,0,7.24,0,0,2.88,90836.24,57.53,-0.14,-69.06,91153,0,0.31,553,0,0
201,355,0,7.24,0,0,2.88,90764.54,57.83,-0.14,-69.04,91153,0,0.31,554,0,0
202,357,0,7.24,0,0,2.88,90690.37,58.12,-0.14,-69.01,91153,0,0.31,555,0,0
203,359,0,7.24,0,0,2.88,90602.84,58.44,-0.14,-68.98,91153,0,0.31,556,0,0
204,360,0,7.25,0,0,2.88,90515.38,58.73,-0.14,-68.95,91153,0,0.31,557,0,0
205,363,0,7.25,0,0,2.88,90415.36,59.04,-0.14,-68.92,91153,0,0.31,559,0,0
206,365,0,7.25,0,0,2.88,90312.44,59.33,-0.14,-68.89,91153,0,0.31,560,0,0
207,367,0,7.25,0,0,2.88,90198.25,59.64,-0.14,-68.86,91153,0,0.31,561,0,0
208,369,0,7.26,0,0,2.88,90079.25,59.94,-0.14,-68.83,91153,0,0.31,563,0,0
209,372,0,7.26,0,0,2.88,89953.23,60.25,-0.14,-68.8,91153,0,0.31,565,0,0
210,374,0,7.26,0,0,2.88,89822.95,60.54,-0.14,-68.78,91153,0,0.31,566,0,0
211,377,0,7.26,0,0,2.88,89680.26,60.85,-0.14,-68.75,91152,0,0.31,568,0,0
212,380,0,7.27,0,0,2.88,89533.31,61.16,-0.14,-68.72,91152,0,0.31,570,0,0
213,383,0,7.27,0,0,2.88,89379.35,61.46,-0.14,-68.69,91152,0,0.31,572,0,0
214,386,0,7.27,0,0,2.88,89218.41,61.77,-0.14,-68.66,91152,0,0.31,574,0,0
215,389,0,7.28,0,0,2.88,89047.05,62.08,-0.14,-68.63,91152,0,0.31,576,0,0
216,392,0,7.28,0,0,2.88,88879.11,62.37,-0.14,-68.6,91152,0,0.31,579,0,0
217,396,0,7.28,0,0,2.88,88689.89,62.69,-0.14,-68.57,91152,0,0.31,581,0,0
218,399,0,7.29,0,0,2.88,88508.51,62.98,-0.14,-68.54,91152,0,0.31,583,0,0
219,403,0,7.29,0,0,2.88,88304.72,63.3,-0.14,-68.51,91152,0,0.31,586,0,0
220,407,0,7.3,0,0,2.88,88109.86,63.59,-0.14,-68.49,91152,0,0.31,588,0,0
221,411,0,7.3,0,0,2.88,87895.75,63.9,-0.14,-68.46,91152,0,0.31,591,0,0
222,414,0,7.31,0,0,2.88,87678.75,64.21,-0.14,-68.43,91152,0,0.31,594,0,0
223,418,0,7.31,0,0,2.88,87454.72,64.51,-0.14,-68.4,91152,0,0.31,597,0,0
224,422,0,7.32,0,0,2.88,87228.35,64.81,-0.14,-68.37,91152,0,0.31,600,0,0
225,427,0,7.32,0,0,2.88,86980.73,65.13,-0.14,-68.34,91151,0,0.31,603,0,0
226,431,0,7.33,0,0,2.88,86745.4,65.43,-0.14,-68.31,91151,0,0.31,606,0,0
227,435,0,7.33,0,0,2.88,86483.13,65.75,-0.15,-68.28,91151,0,0.31,609,0,0
228,440,0,7.34,0,0,2.88,86234.27,66.04,-0.15,-68.25,91151,0,0.31,612,0,0
229,444,0,7.34,0,0,2.88,85962.74,66.36,-0.15,-68.22,91151,0,0.31,615,0,0
230,449,0,7.35,0,0,2.88,85689.4,66.67,-0.15,-68.19,91151,0,0.31,618,0,0
231,453,0,7.36,0,0,2.88,85408.99,66.98,-0.15,-68.16,91151,0,0.31,622,0,0
232,458,0,7.36,0,0,2.88,85121.51,67.29,-0.15,-68.13,91151,0,0.31,625,0,0
233,463,0,7.37,0,0,2.88,84820.99,67.6,-0.15,-68.1,91151,0,0.31,629,0,0
234,468,0,7.37,0,0,2.88,84531.42,67.9,-0.15,-68.07,91151,0,0.31,632,0,0
235,473,0,7.38,0,0,2.88,84216.59,68.22,-0.15,-68.04,91151,0,0.31,636,0,0
236,477,0,7.39,0,0,2.88,83907.15,68.52,-0.15,-68.01,91151,0,0.31,640,0,0
237,483,0,7.4,0,0,2.88,83571.31,68.85,-0.15,-67.98,91151,0,0.31,644,0,0
238,488,0,7.4,0,0,2.88,83247.82,69.15,-0.15,-67.95,91150,0,0.31,648,0,0
239,493,0,7.41,0,0,2.88,82903.86,69.47,-0.15,-67.92,91150,0,0.31,652,0,0
240,498,0,7.42,0,0,2.88,82573.36,69.77,-0.15,-67.9,91150,0,0.31,655,0,0
241,503,0,7.43,0,0,2.88,82215.01,70.09,-0.15,-67.86,91150,0,0.31,660,0,0
242,509,0,7.43,0,0,2.88,81856.48,70.41,-0.15,-67.83,91150,0,0.31,664,0,0
243,514,0,7.44,0,0,2.88,81490.81,70.72,-0.15,-67.8,91150,0,0.31,668,0,0
244,519,0,7.45,0,0,2.88,81125.52,71.03,-0.15,-67.77,91150,0,0.31,672,0,0
245,525,0,7.46,0,0,2.88,80730.34,71.36,-0.15,-67.74,91150,0,0.31,676,0,0
246,530,0,7.47,0,0,2.88,80358.69,71.66,-0.15,-67.71,91150,0,0.31,681,0,0
247,536,0,7.47,0,0,2.88,79956.56,71.99,-0.15,-67.68,91150,0,0.31,685,0,0
248,542,0,7.48,0,0,2.88,79563.16,72.3,-0.15,-67.65,91150,0,0.31,689,0,0
249,548,0,7.49,0,0,2.88,79146.37,72.62,-0.15,-67.62,91150,0,0.31,694,0,0
250,553,0,7.5,0,0,2.88,78738.88,72.93,-0.15,-67.59,91150,0,0.31,699,0,0
251,559,0,7.51,0,0,2.88,78298.86,73.27,-0.15,-67.56,91149,0,0.31,703,0,0
252,565,0,7.52,0,0,2.88,77885.77,73.57,-0.15,-67.53,91149,0,0.31,708,0,0
253,571,0,7.53,0,0,2.88,77439.56,73.9,-0.15,-67.5,91149,0,0.31,713,0,0
254,577,0,7.54,0,0,2.88,76994.8,74.22,-0.15,-67.47,91149,0,0.31,717,0,0
