Time,Velocity,GForce,Acceleration,Thrust,TWR,Mass,AltitudeFromTerrain,DownrangeDistance,Latitude,Longitude,Apoapsis,Periapsis,Inclination,OrbitalVelocity,VesselDeltaV,Pressure
16,201,2.43,14.77,122.17,2.68,4.65,1585.39,0.16,-0.1,-74.54,3570,0,0.14,294,1234,79.76
17,215,2.45,14.94,122.82,2.72,4.6,1787.9,0.21,-0.1,-74.54,4055,0,0.14,308,1218,77.29
18,230,2.46,15.25,123.68,2.77,4.55,1999.33,0.26,-0.1,-74.53,4562,0,0.15,322,1197,74.78
19,245,2.48,15.52,124.56,2.82,4.51,2237.94,0.33,-0.1,-74.53,5147,0,0.16,337,1176,72.02
20,260,2.49,15.04,125.3,2.86,4.46,2471.53,0.39,-0.1,-74.52,5732,0,0.17,351,1159,69.41
21,276,2.53,15.91,126.27,2.92,4.41,2739.42,0.47,-0.1,-74.51,6406,0,0.17,365,1137,66.5
22,291,2.54,15.6,127.03,2.96,4.37,3000.49,0.54,-0.1,-74.51,7073,0,0.18,380,1120,63.77
23,307,2.54,15.68,128.05,3.02,4.32,3298.49,0.63,-0.1,-74.5,7838,0,0.19,395,1097,60.76
24,322,2.54,15.8,129.08,3.08,4.27,3587.59,0.72,-0.1,-74.49,8580,0,0.19,409,1074,57.95
25,339,2.6,16.43,130.1,3.14,4.22,3915.97,0.82,-0.1,-74.48,9433,0,0.2,425,1050,54.89
26,354,2.65,16.88,130.94,3.19,4.18,4233.57,0.92,-0.1,-74.47,10283,0,0.21,441,1030,52.06
27,372,2.74,18.03,132,3.26,4.13,4586.88,1.03,-0.1,-74.46,11251,0,0.21,458,1004,49.04
28,390,2.79,18.47,133.04,3.32,4.08,4949.28,1.15,-0.1,-74.45,12248,0,0.22,476,977,46.1
29,409,2.82,18.97,133.88,3.38,4.03,5327.73,1.27,-0.1,-74.44,13304,0,0.23,495,955,43.18
30,428,2.9,19.82,134.92,3.45,3.99,5722.73,1.41,-0.1,-74.42,14444,0,0.24,514,926,40.3
31,448,2.99,20.63,135.93,3.52,3.94,6134.95,1.56,-0.1,-74.41,15668,0,0.24,535,897,37.46
32,468,3.08,21.49,136.74,3.58,3.89,6556.56,1.71,-0.1,-74.39,16983,0,0.25,555,872,34.73
33,491,3.15,22.13,137.73,3.65,3.84,7014.89,1.88,-0.1,-74.38,18456,0,0.26,577,840,31.94
34,513,3.24,23.01,138.48,3.71,3.8,7474.74,2.05,-0.1,-74.36,19985,0,0.26,599,814,29.33
35,537,3.33,23.9,139.42,3.78,3.75,7974.53,2.24,-0.1,-74.34,21707,0,0.27,623,780,26.69
36,561,3.42,24.8,140.32,3.86,3.7,8475.95,2.43,-0.1,-74.33,23500,0,0.28,646,745,24.24
37,587,3.62,26.71,157.55,4.39,3.65,9020.91,2.64,-0.1,-74.31,25544,0,0.28,672,708,21.79
38,627,5.4,44.13,205.57,5.82,3.59,9573.66,2.86,-0.1,-74.28,28554,0,0.29,712,665,19.55
39,673,5.53,45.44,206.69,5.97,3.52,10190.42,3.1,-0.1,-74.26,32242,0,0.3,757,607,17.33
40,719,5.67,46.78,207.76,6.13,3.45,10837.81,3.35,-0.1,-74.24,36277,0,0.31,802,546,15.26
41,767,5.81,48.18,208.57,6.26,3.38,11528.85,3.62,-0.1,-74.21,40772,0,0.31,849,496,13.33
42,815,5.95,49.62,209.48,6.43,3.32,12249.75,3.9,-0.1,-74.19,45673,0,0.32,896,432,11.57
43,867,6.11,51.2,210.33,6.6,3.25,13047.48,4.21,-0.1,-74.16,51358,0,0.33,947,365,9.9
44,918,6.28,52.83,210.94,6.74,3.18,13860.97,4.52,-0.1,-74.13,57455,0,0.33,998,309,8.44
45,973,6.46,54.67,211.62,6.92,3.11,14758.3,4.87,-0.1,-74.09,64551,0,0.34,1053,239,7.08
46,1028,6.66,56.59,212.11,7.07,3.04,15670.83,5.22,-0.1,-74.06,72195,0,0.35,1107,181,5.92
47,1087,6.87,58.7,212.65,7.27,2.97,16675.01,5.61,-0.1,-74.02,81140,0,0.35,1165,105,4.87
48,1146,7.08,60.83,213.11,7.47,2.91,17694.02,6,-0.1,-73.99,90828,0,0.36,1224,28,3.99
49,1158,0.31,11.81,0,0,2.88,18795.94,6.42,-0.1,-73.94,94012,0,0.36,1236,0,3.22
50,1148,0.25,11.19,0,0,2.88,19847.08,6.82,-0.1,-73.91,93653,0,0.36,1226,0,2.63
51,1137,0.2,10.73,0,0,2.88,20930.35,7.23,-0.1,-73.87,93358,0,0.36,1215,0,2.14
52,1127,0.17,10.36,0,0,2.88,21982.11,7.64,-0.1,-73.83,93126,0,0.36,1206,0,1.76
53,1117,0.13,10.05,0,0,2.88,23024.05,8.04,-0.1,-73.79,92941,0,0.36,1196,0,1.44
54,1107,0.11,9.8,0,0,2.88,24056.45,8.43,-0.1,-73.75,92794,0,0.36,1187,0,1.18
55,1098,0.09,9.6,0,0,2.88,25099.89,8.84,-0.1,-73.71,92673,0,0.36,1178,0,0.98
56,1089,0.08,9.44,0,0,2.88,26093.45,9.22,-0.1,-73.68,92580,0,0.36,1170,0,0.81
57,1080,0.06,9.3,0,0,2.88,27118.39,9.62,-0.11,-73.64,92501,0,0.36,1161,0,0.68
58,1072,0.05,9.18,0,0,2.88,28094.46,10,-0.11,-73.6,92440,0,0.36,1153,0,0.57
59,1063,0.04,9.08,0,0,2.88,29101.43,10.4,-0.11,-73.56,92389,0,0.36,1145,0,0.47
60,1054,0.04,8.99,0,0,2.88,30060.42,10.77,-0.11,-73.53,92349,0,0.36,1137,0,0.4
61,1046,0.03,8.92,0,0,2.88,31049.8,11.16,-0.11,-73.49,92315,0,0.36,1129,0,0.34
62,1038,0.03,8.86,0,0,2.88,31992.02,11.54,-0.11,-73.46,92289,0,0.36,1122,0,0.29
63,1029,0.02,8.8,0,0,2.88,32964.07,11.92,-0.11,-73.42,92266,0,0.36,1114,0,0.24
64,1021,0.02,8.75,0,0,2.88,33870.95,12.28,-0.11,-73.38,92248,0,0.36,1106,0,0.21
65,1013,0.02,8.7,0,0,2.88,34826.07,12.67,-0.11,-73.35,92232,0,0.36,1099,0,0.18
66,1005,0.01,8.66,0,0,2.88,35754.04,13.04,-0.11,-73.31,92220,0,0.36,1091,0,0.15
67,997,0.01,8.62,0,0,2.88,36673.73,13.41,-0.11,-73.28,92209,0,0.36,1084,0,0.13
68,989,0.01,8.59,0,0,2.88,37585.18,13.78,-0.11,-73.24,92200,0,0.36,1076,0,0.11
69,981,0.01,8.55,0,0,2.88,38488.4,14.15,-0.11,-73.21,92193,0,0.36,1069,0,0.1
70,973,0.01,8.52,0,0,2.88,39383.44,14.52,-0.11,-73.17,92186,0,0.36,1061,0,0.09
71,965,0.01,8.49,0,0,2.88,40270.32,14.88,-0.11,-73.14,92181,0,0.36,1054,0,0.08
72,957,0.01,8.46,0,0,2.88,41131.57,15.24,-0.11,-73.1,92176,0,0.36,1047,0,0.07
73,949,0.01,8.44,0,0,2.88,42019.72,15.61,-0.11,-73.07,92172,0,0.36,1040,0,0.06
74,941,0,8.41,0,0,2.88,42865.11,15.96,-0.11,-73.03,92169,0,0.36,1033,0,0.05
75,933,0,8.38,0,0,2.88,43753.8,16.34,-0.11,-73,92166,0,0.36,1025,0,0.04
76,926,0,8.36,0,0,2.88,44583.27,16.69,-0.11,-72.96,92163,0,0.36,1018,0,0.04
77,918,0,8.34,0,0,2.88,45421.74,17.04,-0.11,-72.93,92161,0,0.36,1011,0,0.03
78,911,0,8.31,0,0,2.88,46235.69,17.39,-0.11,-72.9,92159,0,0.36,1004,0,0.03
79,903,0,8.29,0,0,2.88,47074.74,17.75,-0.11,-72.86,92157,0,0.36,997,0,0.03
80,895,0,8.27,0,0,2.88,47873.1,18.1,-0.11,-72.83,92156,0,0.36,990,0,0.02
81,888,0,8.24,0,0,2.88,48695.96,18.46,-0.11,-72.8,92154,0,0.36,983,0,0.02
82,880,0,8.22,0,0,2.88,49494.71,18.81,-0.11,-72.76,92153,0,0.36,977,0,0.02
83,873,0,8.2,0,0,2.88,50285.57,19.15,-0.11,-72.73,92152,0,0.36,970,0,0.01
84,865,0,8.18,0,0,2.88,51068.56,19.5,-0.11,-72.7,92151,0,0.36,963,0,0.01
85,858,0,8.16,0,0,2.88,51843.72,19.85,-0.11,-72.66,92150,0,0.36,956,0,0.01
86,850,0,8.14,0,0,2.88,52595.77,20.19,-0.11,-72.63,92149,0,0.36,950,0,0.01
87,843,0,8.12,0,0,2.88,53370.56,20.54,-0.11,-72.6,92149,0,0.36,943,0,0.01
88,836,0,8.1,0,0,2.88,54107.33,20.87,-0.11,-72.56,92148,0,0.36,936,0,0.01
89,828,0,8.08,0,0,2.88,54866.24,21.22,-0.11,-72.53,92148,0,0.36,930,0,0.01
90,821,0,8.06,0,0,2.88,55587.79,21.55,-0.11,-72.5,92147,0,0.36,923,0,0.01
91,813,0,8.04,0,0,2.88,56345.39,21.9,-0.12,-72.47,92147,0,0.36,916,0,0
92,807,0,8.03,0,0,2.88,57037.3,22.23,-0.12,-72.44,92147,0,0.36,910,0,0
93,799,0,8.01,0,0,2.88,57764.68,22.57,-0.12,-72.4,92146,0,0.36,904,0,0
94,792,0,7.99,0,0,2.88,58456,22.9,-0.12,-72.37,92146,0,0.36,897,0,0
95,785,0,7.97,0,0,2.88,59167.71,23.24,-0.12,-72.34,92146,0,0.36,891,0,0
96,778,0,7.96,0,0,2.88,59844,23.57,-0.12,-72.31,92145,0,0.36,885,0,0
97,771,0,7.94,0,0,2.88,60540.11,23.91,-0.12,-72.27,92145,0,0.36,878,0,0
98,764,0,7.92,0,0,2.88,61201.45,24.23,-0.12,-72.24,92145,0,0.36,872,0,0
99,756,0,7.91,0,0,2.88,61882.01,24.57,-0.12,-72.21,92144,0,0.36,866,0,0
100,750,0,7.89,0,0,2.88,62528.45,24.89,-0.12,-72.18,92144,0,0.36,860,0,0
101,742,0,7.87,0,0,2.88,63193.54,25.22,-0.12,-72.15,92144,0,0.36,854,0,0
102,736,0,7.86,0,0,2.88,63825.13,25.55,-0.12,-72.12,92144,0,0.36,848,0,0
103,729,0,7.84,0,0,2.88,64474.8,25.88,-0.12,-72.09,92144,0,0.36,842,0,0
104,722,0,7.83,0,0,2.88,65104.12,26.2,-0.12,-72.06,92144,0,0.36,836,0,0
105,715,0,7.81,0,0,2.88,65725.92,26.53,-0.12,-72.02,92143,0,0.36,830,0,0
106,708,0,7.8,0,0,2.88,66340.21,26.85,-0.12,-71.99,92143,0,0.36,824,0,0
107,701,0,7.78,0,0,2.88,66947,27.17,-0.12,-71.96,92143,0,0.36,818,0,0
108,695,0,7.77,0,0,2.88,67546.31,27.49,-0.12,-71.93,92143,0,0.36,812,0,0
109,688,0,7.76,0,0,2.88,68138.13,27.81,-0.12,-71.9,92143,0,0.36,806,0,0
110,681,0,7.74,0,0,2.88,68710.81,28.13,-0.12,-71.87,92143,0,0.36,800,0,0
111,674,0,7.73,0,0,2.88,69299.2,28.45,-0.12,-71.84,92143,0,0.36,795,0,0
112,668,0,7.71,0,0,2.88,69857.34,28.77,-0.12,-71.81,92143,0,0.36,789,0,0
113,661,0,7.7,0,0,2.88,70441.95,29.09,-0.12,-71.78,92143,0,0.36,783,0,0
114,655,0,7.69,0,0,2.88,70985.44,29.4,-0.12,-71.75,92143,0,0.36,778,0,0
115,648,0,7.68,0,0,2.88,71543.62,29.73,-0.12,-71.72,92142,0,0.36,772,0,0
116,642,0,7.66,0,0,2.88,72061.94,30.03,-0.12,-71.69,92142,0,0.36,767,0,0
117,635,0,7.65,0,0,2.88,72615.75,30.36,-0.12,-71.66,92142,0,0.36,761,0,0
118,629,0,7.64,0,0,2.88,73130.35,30.66,-0.12,-71.63,92142,0,0.36,756,0,0
119,622,0,7.63,0,0,2.88,73648.18,30.97,-0.12,-71.6,92142,0,0.36,751,0,0
120,616,0,7.62,0,0,2.88,74158.66,31.29,-0.12,-71.57,92142,0,0.36,745,0,0
121,610,0,7.6,0,0,2.88,74661.81,31.6,-0.12,-71.54,92142,0,0.36,740,0,0
122,603,0,7.59,0,0,2.88,75157.66,31.91,-0.12,-71.51,92142,0,0.36,735,0,0
123,597,0,7.58,0,0,2.88,75646.19,32.22,-0.12,-71.48,92142,0,0.36,730,0,0
124,591,0,7.57,0,0,2.88,76127.42,32.53,-0.12,-71.45,92142,0,0.36,725,0,0
125,585,0,7.56,0,0,2.88,76601.37,32.83,-0.12,-71.42,92142,0,0.36,719,0,0
126,578,0,7.55,0,0,2.88,77068.04,33.14,-0.12,-71.39,92141,0,0.36,714,0,0
127,572,0,7.54,0,0,2.88,77527.45,33.45,-0.13,-71.36,92141,0,0.36,709,0,0
128,566,0,7.53,0,0,2.88,77979.59,33.75,-0.13,-71.33,92141,0,0.36,705,0,0
129,560,0,7.52,0,0,2.88,78433.32,34.07,-0.13,-71.3,92141,0,0.36,700,0,0
130,554,0,7.51,0,0,2.88,78853.47,34.36,-0.13,-71.28,92141,0,0.36,695,0,0
131,548,0,7.5,0,0,2.88,79301.12,34.68,-0.13,-71.25,92141,0,0.36,690,0,0
132,543,0,7.49,0,0,2.88,79707.4,34.97,-0.13,-71.22,92141,0,0.36,685,0,0
133,536,0,7.48,0,0,2.88,80140.04,35.28,-0.13,-71.19,92141,0,0.36,681,0,0
134,531,0,7.47,0,0,2.88,80532.49,35.57,-0.13,-71.16,92141,0,0.36,676,0,0
135,525,0,7.46,0,0,2.88,80950.15,35.89,-0.13,-71.13,92141,0,0.36,671,0,0
136,519,0,7.45,0,0,2.88,81328.79,36.18,-0.13,-71.1,92141,0,0.36,667,0,0
137,514,0,7.44,0,0,2.88,81731.51,36.49,-0.13,-71.07,92141,0,0.36,663,0,0
138,508,0,7.44,0,0,2.88,82096.37,36.78,-0.13,-71.05,92140,0,0.36,658,0,0
139,502,0,7.43,0,0,2.88,82484.19,37.09,-0.13,-71.02,92140,0,0.36,654,0,0
140,497,0,7.42,0,0,2.88,82835.31,37.38,-0.13,-70.99,92140,0,0.36,650,0,0
141,492,0,7.41,0,0,2.88,83201.15,37.68,-0.13,-70.96,92140,0,0.36,646,0,0
142,486,0,7.4,0,0,2.88,83545.64,37.97,-0.13,-70.93,92140,0,0.36,641,0,0
143,481,0,7.4,0,0,2.88,83903.74,38.28,-0.13,-70.9,92140,0,0.36,637,0,0
144,476,0,7.39,0,0,2.88,84227.45,38.57,-0.13,-70.87,92140,0,0.36,633,0,0
145,470,0,7.38,0,0,2.88,84570.73,38.88,-0.13,-70.85,92140,0,0.36,629,0,0
146,465,0,7.37,0,0,2.88,84887.16,39.17,-0.13,-70.82,92140,0,0.36,626,0,0
147,460,0,7.37,0,0,2.88,85203.02,39.46,-0.13,-70.79,92140,0,0.36,622,0,0
148,455,0,7.36,0,0,2.88,85511.77,39.76,-0.13,-70.76,92140,0,0.36,618,0,0
149,450,0,7.35,0,0,2.88,85819.4,40.06,-0.13,-70.73,92140,0,0.36,614,0,0
150,445,0,7.35,0,0,2.88,86102.19,40.34,-0.13,-70.71,92140,0,0.36,611,0,0
151,440,0,7.34,0,0,2.88,86401.18,40.65,-0.13,-70.68,92139,0,0.36,607,0,0
152,436,0,7.34,0,0,2.88,86670.37,40.93,-0.13,-70.65,92139,0,0.36,604,0,0
153,431,0,7.33,0,0,2.88,86954.65,41.24,-0.13,-70.62,92139,0,0.36,600,0,0
154,426,0,7.32,0,0,2.88,87210.28,41.52,-0.13,-70.59,92139,0,0.36,597,0,0
155,422,0,7.32,0,0,2.88,87479.87,41.82,-0.13,-70.56,92139,0,0.36,594,0,0
156,417,0,7.31,0,0,2.88,87721.94,42.1,-0.13,-70.54,92139,0,0.36,591,0,0
157,413,0,7.31,0,0,2.88,87976.86,42.41,-0.13,-70.51,92139,0,0.36,587,0,0
158,409,0,7.3,0,0,2.88,88205.41,42.69,-0.13,-70.48,92139,0,0.36,584,0,0
159,404,0,7.3,0,0,2.88,88445.68,42.99,-0.13,-70.45,92139,0,0.36,581,0,0
160,400,0,7.29,0,0,2.88,88660.71,43.27,-0.13,-70.43,92139,0,0.36,579,0,0
161,396,0,7.29,0,0,2.88,88886.35,43.57,-0.13,-70.4,92139,0,0.36,576,0,0
162,392,0,7.28,0,0,2.88,89087.89,43.85,-0.13,-70.37,92139,0,0.36,573,0,0
163,388,0,7.28,0,0,2.88,89298.91,44.15,-0.13,-70.34,92139,0,0.36,570,0,0
164,385,0,7.27,0,0,2.88,89486.97,44.43,-0.13,-70.31,92138,0,0.36,568,0,0
165,381,0,7.27,0,0,2.88,89683.4,44.73,-0.14,-70.29,92138,0,0.36,565,0,0
166,378,0,7.27,0,0,2.88,89858,45.01,-0.14,-70.26,92138,0,0.36,563,0,0
167,374,0,7.26,0,0,2.88,90036.42,45.31,-0.14,-70.23,92138,0,0.36,561,0,0
168,371,0,7.26,0,0,2.88,90204.28,45.59,-0.14,-70.2,92138,0,0.36,558,0,0
169,368,0,7.26,0,0,2.88,90365.13,45.88,-0.14,-70.18,92138,0,0.36,556,0,0
170,365,0,7.25,0,0,2.88,90518.99,46.17,-0.14,-70.15,92138,0,0.36,554,0,0
171,362,0,7.25,0,0,2.88,90665.85,46.46,-0.14,-70.12,92138,0,0.36,552,0,0
172,359,0,7.25,0,0,2.88,90805.72,46.75,-0.14,-70.09,92138,0,0.36,550,0,0
173,356,0,7.24,0,0,2.88,90938.6,47.04,-0.14,-70.07,92138,0,0.36,549,0,0
174,353,0,7.24,0,0,2.88,91064.5,47.32,-0.14,-70.04,92138,0,0.36,547,0,0
175,351,0,7.24,0,0,2.88,91183.41,47.61,-0.14,-70.01,92138,0,0.36,545,0,0
176,349,0,7.24,0,0,2.88,91295.33,47.9,-0.14,-69.98,92138,0,0.36,544,0,0
177,346,0,7.23,0,0,2.88,91400.28,48.19,-0.14,-69.96,92138,0,0.36,542,0,0
178,344,0,7.23,0,0,2.88,91496.36,48.47,-0.14,-69.93,92137,0,0.36,541,0,0
179,342,0,7.23,0,0,2.88,91589.25,48.76,-0.14,-69.9,92137,0,0.36,540,0,0
180,341,0,7.23,0,0,2.88,91673.28,49.05,-0.14,-69.87,92137,0,0.36,539,0,0
181,339,0,7.23,0,0,2.88,91750.33,49.34,-0.14,-69.85,92137,0,0.36,538,0,0
182,337,0,7.22,0,0,2.88,91820.41,49.62,-0.14,-69.82,92137,0,0.36,537,0,0
183,336,0,7.22,0,0,2.88,91883.52,49.91,-0.14,-69.79,92137,0,0.36,536,0,0
184,335,0,7.22,0,0,2.88,91939.66,50.2,-0.14,-69.76,92137,0,0.36,535,0,0
185,334,0,7.22,0,0,2.88,91988.84,50.48,-0.14,-69.74,92137,0,0.36,534,0,0
186,333,0,7.22,0,0,2.88,92031.05,50.77,-0.14,-69.71,92137,0,0.36,534,0,0
187,332,0,7.22,0,0,2.88,92066.29,51.06,-0.14,-69.68,92137,0,0.36,533,0,0
188,331,0,7.22,0,0,2.88,92094.57,51.34,-0.14,-69.66,92137,0,0.36,533,0,0
189,331,0,7.22,0,0,2.88,92115.89,51.63,-0.14,-69.63,92137,0,0.36,532,0,0
190,331,0,7.22,0,0,2.88,92130.25,51.92,-0.14,-69.6,92137,0,0.36,532,0,0
191,330,0,7.22,0,0,2.88,92137.64,52.2,-0.14,-69.57,92137,0,0.36,532,0,0
192,330,0,7.22,0,0,2.88,92138.12,52.48,-0.14,-69.55,92136,0,0.36,532,0,0
193,330,0,7.22,0,0,2.88,92131.53,52.77,-0.14,-69.52,92136,0,0.36,532,0,0
194,331,0,7.22,0,0,2.88,92118.37,53.05,-0.14,-69.49,92136,0,0.36,532,0,0
195,331,0,7.22,0,0,2.88,92097.09,53.35,-0.14,-69.46,92136,0,0.36,533,0,0
196,332,0,7.22,0,0,2.88,92070.76,53.63,-0.14,-69.44,92136,0,0.36,533,0,0
197,333,0,7.22,0,0,2.88,92035,53.93,-0.14,-69.41,92136,0,0.36,534,0,0
198,333,0,7.22,0,0,2.88,91995.32,54.2,-0.14,-69.38,92136,0,0.36,534,0,0
199,335,0,7.22,0,0,2.88,91945.04,54.5,-0.14,-69.35,92136,0,0.36,535,0,0
200,336,0,7.22,0,0,2.88,91891.95,54.77,-0.14,-69.33,92136,0,0.36,536,0,0
201,337,0,7.22,0,0,2.88,91827.1,55.07,-0.14,-69.3,92136,0,0.36,536,0,0
202,339,0,7.22,0,0,2.88,91760.87,55.35,-0.14,-69.27,92136,0,0.36,537,0,0
203,340,0,7.23,0,0,2.88,91683.46,55.64,-0.14,-69.24,92136,0,0.36,538,0,0
204,342,0,7.23,0,0,2.88,91601.71,55.92,-0.14,-69.22,92136,0,0.36,540,0,0
205,344,0,7.23,0,0,2.88,91509.69,56.21,-0.15,-69.19,92136,0,0.36,541,0,0
206,346,0,7.23,0,0,2.88,91414.78,56.49,-0.15,-69.16,92135,0,0.36,542,0,0
207,348,0,7.23,0,0,2.88,91308.8,56.79,-0.15,-69.14,92135,0,0.36,544,0,0
208,351,0,7.24,0,0,2.88,91200.06,57.07,-0.15,-69.11,92135,0,0.36,545,0,0
209,353,0,7.24,0,0,2.88,91079.73,57.36,-0.15,-69.08,92135,0,0.36,547,0,0
210,356,0,7.24,0,0,2.88,90957.21,57.64,-0.15,-69.05,92135,0,0.36,548,0,0
211,358,0,7.24,0,0,2.88,90822.62,57.94,-0.15,-69.03,92135,0,0.36,550,0,0
212,361,0,7.25,0,0,2.88,90686.45,58.22,-0.15,-69,92135,0,0.36,552,0,0
213,364,0,7.25,0,0,2.88,90537.6,58.51,-0.15,-68.97,92135,0,0.36,554,0,0
214,367,0,7.25,0,0,2.88,90387.73,58.8,-0.15,-68.94,92135,0,0.36,556,0,0
215,370,0,7.26,0,0,2.88,90224.61,59.09,-0.15,-68.92,92135,0,0.36,558,0,0
216,374,0,7.26,0,0,2.88,90057.61,59.38,-0.15,-68.89,92135,0,0.36,560,0,0
217,377,0,7.26,0,0,2.88,89883.62,59.67,-0.15,-68.86,92135,0,0.36,563,0,0
218,381,0,7.27,0,0,2.88,89702.61,59.96,-0.15,-68.83,92135,0,0.36,565,0,0
219,384,0,7.27,0,0,2.88,89514.59,60.25,-0.15,-68.8,92135,0,0.36,567,0,0
220,388,0,7.28,0,0,2.88,89319.56,60.54,-0.15,-68.78,92134,0,0.36,570,0,0
221,392,0,7.28,0,0,2.88,89117.51,60.83,-0.15,-68.75,92134,0,0.36,573,0,0
222,396,0,7.28,0,0,2.88,88912.69,61.11,-0.15,-68.72,92134,0,0.36,575,0,0
223,400,0,7.29,0,0,2.88,88687.95,61.42,-0.15,-68.69,92134,0,0.36,578,0,0
224,404,0,7.29,0,0,2.88,88473.74,61.7,-0.15,-68.67,92134,0,0.36,581,0,0
225,408,0,7.3,0,0,2.88,88234.37,62,-0.15,-68.64,92134,0,0.36,584,0,0
226,412,0,7.3,0,0,2.88,88006.66,62.28,-0.15,-68.61,92134,0,0.36,587,0,0
227,417,0,7.31,0,0,2.88,87757.59,62.58,-0.15,-68.58,92134,0,0.36,590,0,0
228,421,0,7.31,0,0,2.88,87511.39,62.86,-0.15,-68.55,92134,0,0.36,593,0,0
229,426,0,7.32,0,0,2.88,87242.7,63.17,-0.15,-68.53,92134,0,0.36,597,0,0
230,430,0,7.33,0,0,2.88,86987.91,63.45,-0.15,-68.5,92134,0,0.36,600,0,0
231,435,0,7.33,0,0,2.88,86710.06,63.75,-0.15,-68.47,92134,0,0.36,603,0,0
232,440,0,7.34,0,0,2.88,86430.51,64.04,-0.15,-68.44,92134,0,0.36,607,0,0
233,444,0,7.34,0,0,2.88,86143.89,64.34,-0.15,-68.41,92133,0,0.36,610,0,0
234,449,0,7.35,0,0,2.88,85850.18,64.63,-0.15,-68.39,92133,0,0.36,614,0,0
235,454,0,7.36,0,0,2.88,85549.39,64.93,-0.15,-68.36,92133,0,0.36,617,0,0
236,459,0,7.36,0,0,2.88,85241.51,65.22,-0.15,-68.33,92133,0,0.36,621,0,0
237,464,0,7.37,0,0,2.88,84926.52,65.52,-0.15,-68.3,92133,0,0.36,625,0,0
238,470,0,7.38,0,0,2.88,84604.43,65.82,-0.15,-68.27,92133,0,0.36,629,0,0
239,475,0,7.38,0,0,2.88,84275.23,66.11,-0.15,-68.24,92133,0,0.36,633,0,0
240,480,0,7.39,0,0,2.88,83938.91,66.41,-0.15,-68.22,92133,0,0.36,637,0,0
241,485,0,7.4,0,0,2.88,83595.46,66.71,-0.15,-68.19,92133,0,0.36,641,0,0
242,491,0,7.41,0,0,2.88,83244.88,67.01,-0.15,-68.16,92133,0,0.36,645,0,0
243,496,0,7.41,0,0,2.88,82887.16,67.3,-0.15,-68.13,92133,0,0.36,649,0,0
244,502,0,7.42,0,0,2.88,82522.29,67.6,-0.15,-68.1,92133,0,0.36,653,0,0
245,507,0,7.43,0,0,2.88,82150.27,67.9,-0.16,-68.07,92133,0,0.36,658,0,0
246,513,0,7.44,0,0,2.88,81771.09,68.2,-0.16,-68.05,92132,0,0.36,662,0,0
247,519,0,7.45,0,0,2.88,81384.73,68.5,-0.16,-68.02,92132,0,0.36,666,0,0
248,524,0,7.46,0,0,2.88,80999.14,68.8,-0.16,-67.99,92132,0,0.36,671,0,0
249,530,0,7.47,0,0,2.88,80582.39,69.11,-0.16,-67.96,92132,0,0.36,676,0,0
250,536,0,7.47,0,0,2.88,80190.8,69.4,-0.16,-67.93,92132,0,0.36,680,0,0
251,542,0,7.48,0,0,2.88,79759.08,69.72,-0.16,-67.9,92132,0,0.36,685,0,0
252,547,0,7.49,0,0,2.88,79353.65,70.01,-0.16,-67.87,92132,0,0.36,689,0,0
253,554,0,7.5,0,0,2.88,78906.92,70.33,-0.16,-67.84,92132,0,0.36,694,0,0
254,559,0,7.51,0,0,2.88,78478.81,70.62,-0.16,-67.81,92132,0,0.36,699,0,0
