Time,Velocity,GForce,Acceleration,Thrust,TWR,Mass,AltitudeFromTerrain,DownrangeDistance,Latitude,Longitude,Apoapsis,Periapsis,Inclination,OrbitalVelocity,VesselDeltaV,Pressure,
38,70,0.22,11.75,196.46,4.52,4.43,5950.49,1.16,-0.1,-74.67,5960,0,2.62,110,1232,38.64,
39,68,0.22,11.65,196.49,4.52,4.43,5957.46,1.23,-0.11,-74.68,5958,0,2.59,109,1232,38.58,
40,67,0.23,11.63,196.48,4.52,4.43,5952.55,1.3,-0.11,-74.68,5959,0,2.52,111,1232,38.61,
41,69,0.26,11.65,196.44,4.52,4.43,5936.11,1.36,-0.11,-74.69,5962,0,2.41,114,1232,38.72,
42,71,0.29,11.62,196.35,4.52,4.43,5908.25,1.43,-0.11,-74.69,5968,0,2.28,119,1231,38.91,
43,75,0.31,11.51,196.21,4.51,4.43,5869.1,1.49,-0.11,-74.7,5974,0,2.14,125,1230,39.18,
44,93,3.4,42.47,196.07,4.52,4.41,5816.93,1.55,-0.11,-74.7,6057,0,2.35,132,1224,39.54,
45,134,4.94,57.31,195.77,4.59,4.34,5721.67,1.61,-0.11,-74.71,6497,0,2.02,172,1175,40.2,
46,181,4.59,54.51,195.23,4.65,4.27,5572.27,1.66,-0.11,-74.72,7189,0,1.43,220,1123,41.26,
47,233,4.45,53.22,194.64,4.7,4.2,5369.2,1.7,-0.11,-74.72,8117,0,1.22,267,1080,42.75,
48,284,4.39,52.63,193.68,4.76,4.14,5113.16,1.74,-0.11,-74.72,9274,0,1,315,1026,44.68,
49,335,4.24,51.19,192.44,4.82,4.07,4804.94,1.77,-0.11,-74.73,10639,0,0.84,363,968,47.1,
50,385,4.19,50.68,191.25,4.86,4,4445.61,1.8,-0.11,-74.73,12208,0,0.68,411,922,50.07,
51,435,4.09,49.72,189.49,4.9,3.93,4035.94,1.83,-0.11,-74.73,13968,0,0.55,459,863,53.63,
52,484,4,48.89,187.34,4.94,3.86,3576.8,1.85,-0.11,-74.73,15913,0,0.43,507,801,57.86,
53,532,3.9,47.87,185.36,4.96,3.79,3069.04,1.87,-0.11,-74.74,18025,0,0.33,554,751,62.85,
54,579,3.78,46.73,182.53,4.98,3.73,2513.7,1.89,-0.11,-74.74,20286,0,0.25,599,688,68.71,
55,624,3.63,45.3,179.19,4.99,3.66,1911.96,1.91,-0.11,-74.74,22665,0,0.18,644,623,75.55,
56,668,3.42,43.3,176.19,4.99,3.59,1265.37,1.92,-0.11,-74.74,25112,0,0.13,687,571,83.51,
57,709,3.12,40.34,172.07,4.97,3.52,576.1,1.94,-0.11,-74.74,27537,0,0.11,728,507,92.74,
