Time,Velocity,GForce,Acceleration,Thrust,TWR,Mass,AltitudeFromTerrain,DownrangeDistance,Latitude,Longitude,Apoapsis,Periapsis,Inclination,OrbitalVelocity,VesselDeltaV,Pressure,
23,291,2.48,15.78,123.86,2.9,4.35,3129.4,0.62,-0.1,-74.5,7103,0,0.15,386,1110,62.45,
24,306,2.46,14.81,124.62,2.95,4.3,3400.11,0.71,-0.1,-74.49,7777,0,0.15,400,1092,59.76,
25,321,2.47,15.15,125.59,3,4.25,3707.69,0.82,-0.1,-74.48,8538,0,0.16,415,1069,56.81,
26,336,2.53,16.27,126.59,3.06,4.21,4004.76,0.93,-0.1,-74.47,9278,0,0.16,430,1044,54.08,
27,353,2.6,16.57,127.38,3.11,4.16,4341.16,1.05,-0.1,-74.46,10144,0,0.16,446,1025,51.12,
28,369,2.66,17.25,128.39,3.18,4.12,4665.87,1.17,-0.1,-74.45,11004,0,0.17,462,999,48.39,
29,387,2.68,17.46,129.38,3.24,4.07,5033.48,1.31,-0.1,-74.43,11994,0,0.17,480,972,45.44,
30,404,2.73,17.84,130.16,3.29,4.03,5387.77,1.45,-0.1,-74.42,12969,0,0.18,496,951,42.73,
31,423,2.79,18.43,131.16,3.36,3.98,5788.34,1.6,-0.1,-74.4,14101,0,0.18,515,922,39.84,
32,441,2.85,19.03,131.93,3.41,3.93,6174.13,1.75,-0.1,-74.39,15223,0,0.18,532,899,37.2,
33,461,2.92,19.74,132.9,3.48,3.89,6610.19,1.92,-0.1,-74.37,16530,0,0.19,552,868,34.39,
34,481,3,20.47,133.65,3.54,3.84,7030.09,2.09,-0.1,-74.36,17831,0,0.19,571,843,31.85,
35,503,3.09,21.37,134.56,3.61,3.8,7504.66,2.28,-0.1,-74.34,19352,0,0.19,592,811,29.16,
36,524,3.18,22.26,135.46,3.68,3.75,7961.72,2.46,-0.1,-74.32,20872,0,0.19,613,777,26.76,
37,548,3.28,23.27,136.15,3.74,3.7,8478.41,2.67,-0.1,-74.3,22656,0,0.2,636,750,24.23,
38,579,5.03,40.4,204.46,5.71,3.65,8978.51,2.87,-0.1,-74.28,24951,0,0.2,667,706,21.97,
39,625,5.39,43.99,205.65,5.86,3.58,9559.56,3.1,-0.1,-74.26,28310,0,0.21,711,648,19.61,
40,668,5.52,45.25,206.56,5.98,3.51,10135.61,3.33,-0.1,-74.24,31772,0,0.21,752,601,17.51,
41,716,5.67,46.69,207.66,6.15,3.44,10804.03,3.59,-0.1,-74.21,35955,0,0.21,799,539,15.36,
42,762,5.8,48.06,208.47,6.28,3.37,11463.26,3.85,-0.1,-74.19,40259,0,0.22,844,488,13.5,
43,813,5.96,49.61,209.42,6.45,3.3,12224.65,4.14,-0.1,-74.16,45456,0,0.22,894,422,11.63,
44,861,6.11,51.13,210.11,6.59,3.24,12972.43,4.43,-0.1,-74.13,50806,0,0.23,942,368,10.04,
45,915,6.29,52.86,210.89,6.77,3.17,13815.81,4.76,-0.1,-74.1,57145,0,0.23,994,299,8.51,
46,968,6.47,54.65,211.6,6.95,3.1,14675.15,5.09,-0.1,-74.07,63958,0,0.23,1046,225,7.19,
47,1025,6.67,56.67,212.1,7.11,3.03,15622.41,5.45,-0.1,-74.04,71912,0,0.24,1103,167,5.98,
48,1082,6.88,58.73,212.65,7.3,2.96,16585.17,5.81,-0.1,-74,80507,0,0.24,1159,89,4.95,
49,1143,7.1,60.97,213.11,7.51,2.89,17644.12,6.21,-0.1,-73.96,90595,0,0.24,1220,11,4.03,
50,1143,0.32,11.85,0,0,2.88,18693.25,6.6,-0.1,-73.93,91769,0,0.24,1219,0,3.29,
51,1131,0.25,11.21,0,0,2.88,19774.49,7.01,-0.1,-73.89,91400,0,0.24,1208,0,2.67,
52,1121,0.21,10.77,0,0,2.88,20802.94,7.39,-0.1,-73.85,91119,0,0.24,1198,0,2.2,
53,1110,0.17,10.39,0,0,2.88,21862.96,7.79,-0.1,-73.81,90884,0,0.24,1188,0,1.8,
54,1101,0.14,10.08,0,0,2.88,22871.74,8.17,-0.1,-73.78,90705,0,0.24,1179,0,1.48,
55,1091,0.11,9.83,0,0,2.88,23911.92,8.57,-0.1,-73.74,90555,0,0.24,1170,0,1.22,
56,1082,0.1,9.63,0,0,2.88,24902.14,8.94,-0.1,-73.7,90440,0,0.24,1161,0,1.01,
57,1073,0.08,9.46,0,0,2.88,25923.4,9.33,-0.1,-73.67,90342,0,0.24,1153,0,0.84,
58,1064,0.07,9.32,0,0,2.88,26895.77,9.7,-0.1,-73.63,90266,0,0.24,1144,0,0.7,
59,1055,0.05,9.2,0,0,2.88,27898.74,10.09,-0.1,-73.59,90203,0,0.24,1136,0,0.59,
60,1046,0.04,9.1,0,0,2.88,28853.77,10.45,-0.1,-73.56,90154,0,0.24,1128,0,0.49,
61,1038,0.04,9.01,0,0,2.88,29838.9,10.83,-0.1,-73.52,90112,0,0.24,1120,0,0.41,
62,1029,0.03,8.94,0,0,2.88,30776.95,11.2,-0.1,-73.49,90079,0,0.24,1112,0,0.35,
63,1021,0.03,8.87,0,0,2.88,31744.56,11.57,-0.1,-73.45,90051,0,0.24,1104,0,0.3,
64,1013,0.02,8.82,0,0,2.88,32665.9,11.93,-0.1,-73.42,90029,0,0.24,1096,0,0.26,
65,1004,0.02,8.76,0,0,2.88,33616.22,12.31,-0.1,-73.38,90010,0,0.24,1088,0,0.22,
66,996,0.02,8.72,0,0,2.88,34521.06,12.66,-0.1,-73.35,89995,0,0.24,1081,0,0.19,
67,988,0.01,8.68,0,0,2.88,35454.29,13.03,-0.1,-73.31,89982,0,0.24,1073,0,0.16,
68,980,0.01,8.64,0,0,2.88,36342.78,13.39,-0.1,-73.28,89971,0,0.24,1066,0,0.14,
69,972,0.01,8.6,0,0,2.88,37259.09,13.75,-0.1,-73.24,89962,0,0.24,1058,0,0.12,
70,964,0.01,8.57,0,0,2.88,38131.37,14.1,-0.1,-73.21,89955,0,0.24,1051,0,0.11,
71,956,0.01,8.54,0,0,2.88,39030.88,14.46,-0.1,-73.18,89948,0,0.24,1043,0,0.09,
72,948,0.01,8.51,0,0,2.88,39887.08,14.81,-0.11,-73.14,89943,0,0.24,1036,0,0.08,
73,940,0.01,8.48,0,0,2.88,40769.91,15.17,-0.11,-73.11,89938,0,0.24,1029,0,0.07,
74,932,0.01,8.45,0,0,2.88,41610.14,15.51,-0.11,-73.08,89934,0,0.24,1022,0,0.06,
75,924,0.01,8.42,0,0,2.88,42476.39,15.87,-0.11,-73.04,89931,0,0.24,1014,0,0.05,
76,916,0,8.4,0,0,2.88,43300.75,16.21,-0.11,-73.01,89928,0,0.24,1007,0,0.05,
77,909,0,8.37,0,0,2.88,44150.52,16.57,-0.11,-72.98,89925,0,0.24,1000,0,0.04,
78,901,0,8.35,0,0,2.88,44959.09,16.91,-0.11,-72.94,89923,0,0.24,993,0,0.04,
79,893,0,8.33,0,0,2.88,45792.48,17.26,-0.11,-72.91,89921,0,0.24,986,0,0.03,
80,886,0,8.31,0,0,2.88,46585.35,17.59,-0.11,-72.88,89919,0,0.24,979,0,0.03,
81,878,0,8.28,0,0,2.88,47402.44,17.94,-0.11,-72.84,89917,0,0.24,972,0,0.02,
82,870,0,8.26,0,0,2.88,48179.7,18.27,-0.11,-72.81,89916,0,0.24,965,0,0.02,
83,863,0,8.24,0,0,2.88,48980.58,18.62,-0.11,-72.78,89915,0,0.24,958,0,0.02,
84,855,0,8.22,0,0,2.88,49742.29,18.95,-0.11,-72.75,89914,0,0.24,952,0,0.02,
85,848,0,8.2,0,0,2.88,50527.01,19.29,-0.11,-72.72,89913,0,0.24,945,0,0.01,
86,840,0,8.18,0,0,2.88,51273.13,19.62,-0.11,-72.68,89912,0,0.24,938,0,0.01,
87,833,0,8.16,0,0,2.88,52041.78,19.96,-0.11,-72.65,89911,0,0.24,931,0,0.01,
88,825,0,8.14,0,0,2.88,52772.73,20.29,-0.11,-72.62,89910,0,0.24,925,0,0.01,
89,818,0,8.12,0,0,2.88,53525.45,20.63,-0.11,-72.59,89910,0,0.24,918,0,0.01,
90,811,0,8.1,0,0,2.88,54241.02,20.95,-0.11,-72.56,89909,0,0.24,912,0,0.01,
91,803,0,8.08,0,0,2.88,54977.81,21.29,-0.11,-72.52,89909,0,0.24,905,0,0.01,
92,796,0,8.06,0,0,2.88,55678.09,21.61,-0.11,-72.49,89908,0,0.24,898,0,0.01,
93,789,0,8.05,0,0,2.88,56399.03,21.94,-0.11,-72.46,89908,0,0.24,892,0,0,
94,781,0,8.03,0,0,2.88,57084.13,22.26,-0.11,-72.43,89908,0,0.24,885,0,0,
95,774,0,8.01,0,0,2.88,57789.32,22.59,-0.11,-72.4,89907,0,0.24,879,0,0,
96,767,0,7.99,0,0,2.88,58459.28,22.91,-0.11,-72.37,89907,0,0.24,873,0,0,
97,760,0,7.98,0,0,2.88,59148.75,23.24,-0.11,-72.34,89907,0,0.24,866,0,0,
98,753,0,7.96,0,0,2.88,59803.66,23.56,-0.11,-72.31,89906,0,0.24,860,0,0,
99,746,0,7.94,0,0,2.88,60477.49,23.88,-0.11,-72.28,89906,0,0.24,854,0,0,
100,739,0,7.93,0,0,2.88,61117.39,24.2,-0.11,-72.25,89906,0,0.24,848,0,0,
101,731,0,7.91,0,0,2.88,61775.63,24.52,-0.11,-72.22,89906,0,0.24,841,0,0,
102,725,0,7.9,0,0,2.88,62400.59,24.84,-0.11,-72.19,89906,0,0.24,835,0,0,
103,717,0,7.88,0,0,2.88,63043.31,25.16,-0.11,-72.16,89905,0,0.24,829,0,0,
104,711,0,7.87,0,0,2.88,63653.38,25.47,-0.11,-72.13,89905,0,0.24,823,0,0,
105,704,0,7.85,0,0,2.88,64280.63,25.79,-0.11,-72.09,89905,0,0.24,817,0,0,
106,697,0,7.84,0,0,2.88,64875.87,26.1,-0.11,-72.07,89905,0,0.24,811,0,0,
107,690,0,7.82,0,0,2.88,65487.7,26.42,-0.11,-72.03,89905,0,0.24,805,0,0,
108,683,0,7.81,0,0,2.88,66068.16,26.72,-0.11,-72.01,89905,0,0.24,799,0,0,
109,676,0,7.79,0,0,2.88,66664.64,27.04,-0.11,-71.98,89905,0,0.24,793,0,0,
110,670,0,7.78,0,0,2.88,67230.37,27.35,-0.11,-71.95,89904,0,0.24,788,0,0,
111,663,0,7.77,0,0,2.88,67811.54,27.66,-0.11,-71.92,89904,0,0.24,782,0,0,
112,656,0,7.75,0,0,2.88,68362.59,27.97,-0.11,-71.89,89904,0,0.24,776,0,0,
113,649,0,7.74,0,0,2.88,68928.51,28.28,-0.11,-71.86,89904,0,0.24,770,0,0,
114,643,0,7.73,0,0,2.88,69464.93,28.58,-0.11,-71.83,89904,0,0.24,765,0,0,
115,636,0,7.71,0,0,2.88,70015.64,28.9,-0.11,-71.8,89904,0,0.24,759,0,0,
116,630,0,7.7,0,0,2.88,70537.47,29.2,-0.11,-71.77,89904,0,0.24,754,0,0,
117,623,0,7.69,0,0,2.88,71073.03,29.51,-0.11,-71.74,89904,0,0.24,748,0,0,
118,617,0,7.68,0,0,2.88,71580.32,29.81,-0.11,-71.71,89904,0,0.24,743,0,0,
119,610,0,7.67,0,0,2.88,72100.77,30.12,-0.11,-71.68,89904,0,0.24,737,0,0,
120,604,0,7.65,0,0,2.88,72593.56,30.41,-0.11,-71.65,89903,0,0.24,732,0,0,
121,597,0,7.64,0,0,2.88,73098.95,30.72,-0.11,-71.62,89903,0,0.24,727,0,0,
122,591,0,7.63,0,0,2.88,73577.28,31.02,-0.11,-71.6,89903,0,0.24,722,0,0,
123,585,0,7.62,0,0,2.88,74067.64,31.32,-0.11,-71.57,89903,0,0.24,716,0,0,
124,578,0,7.61,0,0,2.88,74531.57,31.62,-0.11,-71.54,89903,0,0.24,711,0,0,
125,572,0,7.6,0,0,2.88,75006.94,31.92,-0.11,-71.51,89903,0,0.24,706,0,0,
126,566,0,7.59,0,0,2.88,75456.49,32.22,-0.11,-71.48,89903,0,0.24,701,0,0,
127,560,0,7.58,0,0,2.88,75916.92,32.52,-0.11,-71.45,89903,0,0.24,696,0,0,
128,554,0,7.57,0,0,2.88,76352.14,32.81,-0.12,-71.42,89903,0,0.24,691,0,0,
129,548,0,7.56,0,0,2.88,76797.67,33.12,-0.12,-71.4,89903,0,0.24,686,0,0,
130,542,0,7.55,0,0,2.88,77218.58,33.41,-0.12,-71.37,89903,0,0.24,681,0,0,
131,535,0,7.54,0,0,2.88,77649.24,33.71,-0.12,-71.34,89903,0,0.24,677,0,0,
132,530,0,7.53,0,0,2.88,78055.89,34,-0.12,-71.31,89902,0,0.24,672,0,0,
133,524,0,7.52,0,0,2.88,78471.72,34.3,-0.12,-71.28,89902,0,0.24,667,0,0,
134,518,0,7.51,0,0,2.88,78864.14,34.59,-0.12,-71.25,89902,0,0.24,663,0,0,
135,512,0,7.5,0,0,2.88,79265.18,34.89,-0.12,-71.23,89902,0,0.24,658,0,0,
136,506,0,7.49,0,0,2.88,79643.4,35.17,-0.12,-71.2,89902,0,0.24,654,0,0,
137,501,0,7.49,0,0,2.88,80029.67,35.47,-0.12,-71.17,89902,0,0.24,649,0,0,
138,495,0,7.48,0,0,2.88,80393.72,35.76,-0.12,-71.14,89902,0,0.24,645,0,0,
139,489,0,7.47,0,0,2.88,80765.27,36.06,-0.12,-71.11,89902,0,0.24,640,0,0,
140,484,0,7.46,0,0,2.88,81115.18,36.34,-0.12,-71.09,89902,0,0.24,636,0,0,
141,478,0,7.45,0,0,2.88,81472.03,36.64,-0.12,-71.06,89902,0,0.24,632,0,0,
142,473,0,7.45,0,0,2.88,81807.83,36.92,-0.12,-71.03,89902,0,0.24,628,0,0,
143,467,0,7.44,0,0,2.88,82150.01,37.22,-0.12,-71,89902,0,0.24,624,0,0,
144,462,0,7.43,0,0,2.88,82471.73,37.5,-0.12,-70.98,89901,0,0.24,620,0,0,
145,457,0,7.42,0,0,2.88,82799.27,37.8,-0.12,-70.95,89901,0,0.24,616,0,0,
146,452,0,7.42,0,0,2.88,83106.93,38.08,-0.12,-70.92,89901,0,0.24,612,0,0,
147,447,0,7.41,0,0,2.88,83419.85,38.37,-0.12,-70.89,89901,0,0.24,608,0,0,
148,442,0,7.4,0,0,2.88,83713.49,38.66,-0.12,-70.87,89901,0,0.24,604,0,0,
149,436,0,7.4,0,0,2.88,84011.82,38.95,-0.12,-70.84,89901,0,0.24,601,0,0,
150,432,0,7.39,0,0,2.88,84291.45,39.23,-0.12,-70.81,89901,0,0.24,597,0,0,
151,427,0,7.38,0,0,2.88,84575.22,39.52,-0.12,-70.78,89901,0,0.24,594,0,0,
152,422,0,7.38,0,0,2.88,84840.86,39.8,-0.12,-70.76,89901,0,0.24,590,0,0,
153,417,0,7.37,0,0,2.88,85110.09,40.09,-0.12,-70.73,89901,0,0.24,587,0,0,
154,413,0,7.37,0,0,2.88,85361.77,40.37,-0.12,-70.7,89901,0,0.24,583,0,0,
155,408,0,7.36,0,0,2.88,85616.47,40.66,-0.12,-70.67,89901,0,0.24,580,0,0,
156,404,0,7.36,0,0,2.88,85854.22,40.94,-0.12,-70.65,89901,0,0.24,577,0,0,
157,399,0,7.35,0,0,2.88,86094.42,41.23,-0.12,-70.62,89900,0,0.24,574,0,0,
158,395,0,7.35,0,0,2.88,86318.24,41.51,-0.12,-70.59,89900,0,0.24,571,0,0,
159,391,0,7.34,0,0,2.88,86543.96,41.8,-0.12,-70.57,89900,0,0.24,568,0,0,
160,387,0,7.34,0,0,2.88,86753.88,42.08,-0.12,-70.54,89900,0,0.24,565,0,0,
161,383,0,7.33,0,0,2.88,86965.14,42.37,-0.12,-70.51,89900,0,0.24,562,0,0,
162,379,0,7.33,0,0,2.88,87161.17,42.64,-0.12,-70.49,89900,0,0.24,560,0,0,
163,375,0,7.32,0,0,2.88,87357.98,42.93,-0.12,-70.46,89900,0,0.24,557,0,0,
164,371,0,7.32,0,0,2.88,87540.14,43.21,-0.12,-70.43,89900,0,0.24,555,0,0,
165,368,0,7.32,0,0,2.88,87722.52,43.5,-0.12,-70.4,89900,0,0.24,552,0,0,
166,364,0,7.31,0,0,2.88,87890.95,43.77,-0.12,-70.38,89900,0,0.24,550,0,0,
167,361,0,7.31,0,0,2.88,88058.77,44.06,-0.12,-70.35,89900,0,0.24,548,0,0,
168,358,0,7.3,0,0,2.88,88212.94,44.33,-0.12,-70.32,89900,0,0.24,546,0,0,
169,354,0,7.3,0,0,2.88,88366.62,44.62,-0.12,-70.3,89900,0,0.24,544,0,0,
170,352,0,7.3,0,0,2.88,88507.38,44.9,-0.12,-70.27,89900,0,0.24,542,0,0,
171,349,0,7.3,0,0,2.88,88646.53,45.18,-0.12,-70.24,89899,0,0.24,540,0,0,
172,346,0,7.29,0,0,2.88,88773.37,45.46,-0.12,-70.22,89899,0,0.24,538,0,0,
173,343,0,7.29,0,0,2.88,88898.21,45.74,-0.12,-70.19,89899,0,0.24,536,0,0,
174,341,0,7.29,0,0,2.88,89011.2,46.02,-0.12,-70.16,89899,0,0.24,535,0,0,
175,338,0,7.28,0,0,2.88,89121.62,46.31,-0.12,-70.14,89899,0,0.24,533,0,0,
176,336,0,7.28,0,0,2.88,89220.82,46.58,-0.12,-70.11,89899,0,0.24,532,0,0,
177,334,0,7.28,0,0,2.88,89316.88,46.87,-0.12,-70.08,89899,0,0.24,530,0,0,
178,332,0,7.28,0,0,2.88,89402.28,47.14,-0.12,-70.06,89899,0,0.24,529,0,0,
179,330,0,7.28,0,0,2.88,89483.99,47.43,-0.12,-70.03,89899,0,0.24,528,0,0,
180,329,0,7.28,0,0,2.88,89555.61,47.7,-0.12,-70,89899,0,0.24,527,0,0,
181,327,0,7.27,0,0,2.88,89622.97,47.98,-0.12,-69.98,89899,0,0.24,526,0,0,
182,326,0,7.27,0,0,2.88,89680.81,48.26,-0.12,-69.95,89899,0,0.24,525,0,0,
183,325,0,7.27,0,0,2.88,89733.83,48.54,-0.12,-69.92,89899,0,0.24,524,0,0,
184,324,0,7.27,0,0,2.88,89777.89,48.82,-0.12,-69.9,89899,0,0.24,524,0,0,
185,323,0,7.27,0,0,2.88,89816.58,49.1,-0.12,-69.87,89898,0,0.24,523,0,0,
186,322,0,7.27,0,0,2.88,89846.86,49.38,-0.12,-69.84,89898,0,0.24,523,0,0,
187,322,0,7.27,0,0,2.88,89871.22,49.66,-0.12,-69.82,89898,0,0.24,523,0,0,
188,321,0,7.27,0,0,2.88,89887.73,49.93,-0.12,-69.79,89898,0,0.24,522,0,0,
189,321,0,7.27,0,0,2.88,89897.75,50.22,-0.12,-69.76,89898,0,0.24,522,0,0,
190,321,0,7.27,0,0,2.88,89900.49,50.5,-0.13,-69.74,89898,0,0.24,522,0,0,
191,321,0,7.27,0,0,2.88,89896.19,50.78,-0.13,-69.71,89898,0,0.24,522,0,0,
192,321,0,7.27,0,0,2.88,89884.87,51.06,-0.13,-69.68,89898,0,0.24,522,0,0,
193,322,0,7.27,0,0,2.88,89866.53,51.34,-0.13,-69.66,89898,0,0.24,523,0,0,
194,322,0,7.27,0,0,2.88,89841.16,51.61,-0.13,-69.63,89898,0,0.24,523,0,0,
195,323,0,7.27,0,0,2.88,89808.77,51.89,-0.13,-69.6,89898,0,0.24,523,0,0,
196,324,0,7.27,0,0,2.88,89769.35,52.17,-0.13,-69.58,89898,0,0.24,524,0,0,
197,325,0,7.27,0,0,2.88,89722.9,52.45,-0.13,-69.55,89898,0,0.24,525,0,0,
198,326,0,7.27,0,0,2.88,89669.42,52.73,-0.13,-69.52,89898,0,0.24,525,0,0,
199,328,0,7.27,0,0,2.88,89608.91,53.01,-0.13,-69.5,89897,0,0.24,526,0,0,
200,329,0,7.28,0,0,2.88,89541.38,53.29,-0.13,-69.47,89897,0,0.24,527,0,0,
201,331,0,7.28,0,0,2.88,89466.81,53.57,-0.13,-69.44,89897,0,0.24,528,0,0,
202,333,0,7.28,0,0,2.88,89385.2,53.85,-0.13,-69.42,89897,0,0.24,529,0,0,
203,335,0,7.28,0,0,2.88,89296.57,54.13,-0.13,-69.39,89897,0,0.24,531,0,0,
204,337,0,7.28,0,0,2.88,89200.89,54.41,-0.13,-69.36,89897,0,0.24,532,0,0,
205,339,0,7.28,0,0,2.88,89098.18,54.69,-0.13,-69.34,89897,0,0.24,533,0,0,
206,341,0,7.29,0,0,2.88,88988.42,54.97,-0.13,-69.31,89897,0,0.24,535,0,0,
207,344,0,7.29,0,0,2.88,88871.63,55.25,-0.13,-69.28,89897,0,0.24,537,0,0,
208,346,0,7.29,0,0,2.88,88747.78,55.53,-0.13,-69.25,89897,0,0.24,538,0,0,
209,349,0,7.29,0,0,2.88,88616.89,55.81,-0.13,-69.23,89897,0,0.24,540,0,0,
210,352,0,7.3,0,0,2.88,88478.95,56.09,-0.13,-69.2,89897,0,0.24,542,0,0,
211,355,0,7.3,0,0,2.88,88333.96,56.37,-0.13,-69.17,89897,0,0.24,544,0,0,
212,358,0,7.3,0,0,2.88,88181.91,56.66,-0.13,-69.15,89896,0,0.24,546,0,0,
213,362,0,7.31,0,0,2.88,88022.8,56.94,-0.13,-69.12,89896,0,0.24,548,0,0,
214,365,0,7.31,0,0,2.88,87856.63,57.22,-0.13,-69.09,89896,0,0.24,550,0,0,
215,368,0,7.31,0,0,2.88,87683.4,57.5,-0.13,-69.07,89896,0,0.24,553,0,0,
216,372,0,7.32,0,0,2.88,87503.09,57.78,-0.13,-69.04,89896,0,0.24,555,0,0,
217,376,0,7.32,0,0,2.88,87315.71,58.06,-0.13,-69.01,89896,0,0.24,558,0,0,
218,380,0,7.33,0,0,2.88,87121.26,58.35,-0.13,-68.99,89896,0,0.24,560,0,0,
219,384,0,7.33,0,0,2.88,86915.62,58.64,-0.13,-68.96,89896,0,0.24,563,0,0,
220,387,0,7.34,0,0,2.88,86715.35,58.91,-0.13,-68.93,89896,0,0.24,566,0,0,
221,392,0,7.34,0,0,2.88,86491.01,59.2,-0.13,-68.9,89896,0,0.24,569,0,0,
222,396,0,7.34,0,0,2.88,86277.12,59.48,-0.13,-68.88,89896,0,0.24,572,0,0,
223,400,0,7.35,0,0,2.88,86038.03,59.77,-0.13,-68.85,89896,0,0.24,575,0,0,
224,404,0,7.35,0,0,2.88,85810.51,60.04,-0.13,-68.82,89896,0,0.24,578,0,0,
225,409,0,7.36,0,0,2.88,85556.64,60.34,-0.13,-68.8,89896,0,0.24,581,0,0,
226,413,0,7.37,0,0,2.88,85315.48,60.61,-0.13,-68.77,89895,0,0.24,584,0,0,
227,418,0,7.37,0,0,2.88,85046.81,60.91,-0.13,-68.74,89895,0,0.24,587,0,0,
228,423,0,7.38,0,0,2.88,84791.97,61.18,-0.13,-68.72,89895,0,0.24,591,0,0,
229,428,0,7.38,0,0,2.88,84508.49,61.48,-0.13,-68.69,89895,0,0.24,594,0,0,
230,432,0,7.39,0,0,2.88,84239.96,61.76,-0.13,-68.66,89895,0,0.24,598,0,0,
231,438,0,7.4,0,0,2.88,83941.63,62.06,-0.13,-68.63,89895,0,0.24,601,0,0,
232,442,0,7.4,0,0,2.88,83659.4,62.33,-0.13,-68.61,89895,0,0.24,605,0,0,
233,448,0,7.41,0,0,2.88,83346.2,62.63,-0.13,-68.58,89895,0,0.24,609,0,0,
234,453,0,7.41,0,0,2.88,83050.23,62.91,-0.13,-68.55,89895,0,0.24,613,0,0,
235,458,0,7.42,0,0,2.88,82722.15,63.21,-0.13,-68.52,89895,0,0.24,617,0,0,
236,463,0,7.43,0,0,2.88,82412.42,63.48,-0.13,-68.5,89895,0,0.24,620,0,0,
237,469,0,7.44,0,0,2.88,82069.41,63.79,-0.13,-68.47,89895,0,0.24,625,0,0,
238,474,0,7.44,0,0,2.88,81745.9,64.06,-0.13,-68.44,89895,0,0.24,628,0,0,
239,479,0,7.45,0,0,2.88,81387.95,64.37,-0.13,-68.41,89894,0,0.24,633,0,0,
240,485,0,7.46,0,0,2.88,81050.63,64.65,-0.13,-68.38,89894,0,0.24,637,0,0,
241,491,0,7.47,0,0,2.88,80677.7,64.95,-0.13,-68.36,89894,0,0.24,641,0,0,
242,496,0,7.47,0,0,2.88,80326.54,65.23,-0.13,-68.33,89894,0,0.24,645,0,0,
243,502,0,7.48,0,0,2.88,79938.61,65.53,-0.13,-68.3,89894,0,0.24,650,0,0,
244,507,0,7.49,0,0,2.88,79573.58,65.81,-0.13,-68.27,89894,0,0.24,654,0,0,
245,513,0,7.5,0,0,2.88,79170.61,66.12,-0.13,-68.24,89894,0,0.24,659,0,0,
246,519,0,7.51,0,0,2.88,78791.68,66.4,-0.13,-68.22,89894,0,0.24,663,0,0,
247,525,0,7.52,0,0,2.88,78373.64,66.71,-0.13,-68.19,89894,0,0.24,668,0,0,
248,531,0,7.53,0,0,2.88,77980.79,66.99,-0.13,-68.16,89894,0,0.24,673,0,0,
249,537,0,7.54,0,0,2.88,77547.64,67.3,-0.13,-68.13,89894,0,0.24,678,0,0,
