Time,Velocity,GForce,Acceleration,Thrust,TWR,Mass,AltitudeFromTerrain,DownrangeDistance,Latitude,Longitude,Apoapsis,Periapsis,Inclination,OrbitalVelocity,VesselDeltaV,Pressure,
97,665,0.02,8.78,0,0,2.88,32046.88,11.84,-0.11,-73.43,53993,0,0.49,762,0,0.28,
98,657,0.02,8.75,0,0,2.88,32619.29,12.1,-0.11,-73.4,53988,0,0.49,755,0,0.26,
99,648,0.02,8.73,0,0,2.88,33230.53,12.38,-0.11,-73.38,53984,0,0.49,748,0,0.23,
100,641,0.02,8.7,0,0,2.88,33786.59,12.64,-0.11,-73.35,53980,0,0.49,741,0,0.21,
101,633,0.01,8.68,0,0,2.88,34380.15,12.91,-0.11,-73.32,53977,0,0.49,734,0,0.19,
102,625,0.01,8.66,0,0,2.88,34919.93,13.17,-0.11,-73.3,53975,0,0.49,727,0,0.18,
103,617,0.01,8.64,0,0,2.88,35495.91,13.45,-0.11,-73.27,53972,0,0.49,720,0,0.16,
104,609,0.01,8.62,0,0,2.88,36019.5,13.7,-0.11,-73.25,53970,0,0.49,714,0,0.15,
105,601,0.01,8.61,0,0,2.88,36577.96,13.97,-0.12,-73.22,53968,0,0.49,707,0,0.13,
106,594,0.01,8.59,0,0,2.88,37085.41,14.23,-0.12,-73.2,53967,0,0.49,700,0,0.12,
107,586,0.01,8.57,0,0,2.88,37626.43,14.5,-0.12,-73.17,53966,0,0.49,694,0,0.11,
108,579,0.01,8.56,0,0,2.88,38117.81,14.75,-0.12,-73.15,53964,0,0.49,687,0,0.11,
109,571,0.01,8.54,0,0,2.88,38641.45,15.02,-0.12,-73.12,53963,0,0.49,681,0,0.1,
110,563,0.01,8.53,0,0,2.88,39116.81,15.27,-0.12,-73.1,53962,0,0.49,675,0,0.09,
111,556,0.01,8.51,0,0,2.88,39623.14,15.54,-0.12,-73.07,53962,0,0.49,668,0,0.08,
112,548,0.01,8.5,0,0,2.88,40082.54,15.78,-0.12,-73.05,53961,0,0.49,662,0,0.08,
113,541,0.01,8.48,0,0,2.88,40571.6,16.05,-0.12,-73.03,53960,0,0.49,655,0,0.07,
114,534,0.01,8.47,0,0,2.88,41015.08,16.3,-0.12,-73,53960,0,0.49,650,0,0.07,
115,526,0.01,8.46,0,0,2.88,41486.93,16.56,-0.12,-72.98,53959,0,0.49,643,0,0.06,
116,519,0.01,8.44,0,0,2.88,41914.56,16.81,-0.12,-72.95,53959,0,0.49,637,0,0.06,
117,511,0.01,8.43,0,0,2.88,42369.24,17.07,-0.12,-72.93,53959,0,0.49,631,0,0.06,
118,504,0.01,8.42,0,0,2.88,42781.05,17.32,-0.12,-72.9,53958,0,0.49,626,0,0.05,
119,497,0.01,8.41,0,0,2.88,43218.63,17.58,-0.12,-72.88,53958,0,0.49,620,0,0.05,
120,490,0.01,8.4,0,0,2.88,43614.66,17.82,-0.12,-72.86,53958,0,0.49,614,0,0.05,
121,483,0.01,8.38,0,0,2.88,44035.18,18.08,-0.12,-72.83,53958,0,0.49,608,0,0.04,
122,476,0.01,8.37,0,0,2.88,44415.48,18.33,-0.12,-72.81,53958,0,0.49,603,0,0.04,
123,469,0,8.36,0,0,2.88,44818.97,18.59,-0.12,-72.78,53957,0,0.49,597,0,0.04,
124,462,0,8.35,0,0,2.88,45183.58,18.83,-0.12,-72.76,53957,0,0.49,592,0,0.04,
125,455,0,8.34,0,0,2.88,45570.09,19.09,-0.12,-72.74,53957,0,0.49,586,0,0.03,
126,449,0,8.33,0,0,2.88,45919.05,19.33,-0.12,-72.71,53957,0,0.49,581,0,0.03,
127,442,0,8.32,0,0,2.88,46288.62,19.59,-0.12,-72.69,53957,0,0.49,576,0,0.03,
128,435,0,8.31,0,0,2.88,46621.95,19.82,-0.12,-72.66,53957,0,0.49,571,0,0.03,
129,428,0,8.3,0,0,2.88,46974.62,20.08,-0.12,-72.64,53957,0,0.49,565,0,0.03,
130,422,0,8.29,0,0,2.88,47292.38,20.32,-0.12,-72.62,53957,0,0.49,561,0,0.02,
131,415,0,8.29,0,0,2.88,47628.18,20.58,-0.12,-72.59,53957,0,0.49,556,0,0.02,
132,409,0,8.28,0,0,2.88,47930.38,20.81,-0.12,-72.57,53958,0,0.49,551,0,0.02,
133,403,0,8.27,0,0,2.88,48249.35,21.07,-0.12,-72.55,53958,0,0.49,546,0,0.02,
134,397,0,8.26,0,0,2.88,48536.03,21.3,-0.12,-72.52,53958,0,0.49,542,0,0.02,
135,390,0,8.25,0,0,2.88,48838.2,21.56,-0.13,-72.5,53958,0,0.49,537,0,0.02,
136,384,0,8.25,0,0,2.88,49109.39,21.79,-0.13,-72.48,53958,0,0.49,533,0,0.02,
137,378,0,8.24,0,0,2.88,49394.79,22.05,-0.13,-72.45,53958,0,0.49,528,0,0.02,
138,372,0,8.23,0,0,2.88,49650.51,22.28,-0.13,-72.43,53958,0,0.49,524,0,0.02,
139,366,0,8.23,0,0,2.88,49919.17,22.54,-0.13,-72.41,53958,0,0.49,520,0,0.02,
140,361,0,8.22,0,0,2.88,50159.44,22.77,-0.13,-72.38,53958,0,0.49,516,0,0.02,
141,355,0,8.21,0,0,2.88,50406.62,23.02,-0.13,-72.36,53958,0,0.49,512,0,0.01,
142,350,0,8.21,0,0,2.88,50636.24,23.25,-0.13,-72.34,53958,0,0.49,508,0,0.01,
143,344,0,8.2,0,0,2.88,50867.05,23.5,-0.13,-72.31,53958,0,0.49,504,0,0.01,
144,339,0,8.2,0,0,2.88,51080.95,23.74,-0.13,-72.29,53958,0,0.49,500,0,0.01,
145,334,0,8.19,0,0,2.88,51295.41,23.99,-0.13,-72.27,53958,0,0.49,497,0,0.01,
146,329,0,8.19,0,0,2.88,51493.61,24.22,-0.13,-72.24,53958,0,0.49,494,0,0.01,
147,324,0,8.18,0,0,2.88,51691.73,24.47,-0.13,-72.22,53958,0,0.49,490,0,0.01,
148,319,0,8.18,0,0,2.88,51874.25,24.7,-0.13,-72.2,53958,0,0.49,487,0,0.01,
149,314,0,8.17,0,0,2.88,52056.06,24.95,-0.13,-72.18,53958,0,0.49,484,0,0.01,
150,310,0,8.17,0,0,2.88,52222.91,25.18,-0.13,-72.15,53958,0,0.49,481,0,0.01,
151,305,0,8.16,0,0,2.88,52388.43,25.43,-0.13,-72.13,53958,0,0.49,478,0,0.01,
152,301,0,8.16,0,0,2.88,52539.63,25.66,-0.13,-72.11,53958,0,0.49,475,0,0.01,
153,297,0,8.16,0,0,2.88,52688.86,25.91,-0.13,-72.08,53958,0,0.49,473,0,0.01,
154,293,0,8.15,0,0,2.88,52827.12,26.15,-0.13,-72.06,53958,0,0.49,470,0,0.01,
155,289,0,8.15,0,0,2.88,52957.4,26.39,-0.13,-72.04,53958,0,0.49,468,0,0.01,
156,286,0,8.14,0,0,2.88,53079.72,26.63,-0.13,-72.02,53958,0,0.49,466,0,0.01,
157,283,0,8.14,0,0,2.88,53194.07,26.87,-0.13,-71.99,53958,0,0.49,464,0,0.01,
158,279,0,8.14,0,0,2.88,53300.46,27.1,-0.13,-71.97,53958,0,0.49,462,0,0.01,
159,276,0,8.14,0,0,2.88,53400.78,27.35,-0.13,-71.95,53958,0,0.49,460,0,0.01,
160,274,0,8.13,0,0,2.88,53487.64,27.58,-0.13,-71.92,53958,0,0.49,459,0,0.01,
161,271,0,8.13,0,0,2.88,53573.51,27.83,-0.13,-71.9,53958,0,0.49,457,0,0.01,
162,269,0,8.14,0,0,2.88,53645.14,28.05,-0.13,-71.88,53958,0,0.49,456,0,0.01,
163,267,0,8.14,0,0,2.88,53714.12,28.3,-0.13,-71.86,53958,0,0.49,454,0,0.01,
164,265,0,8.14,0,0,2.88,53770.32,28.53,-0.13,-71.83,53958,0,0.49,453,0,0.01,
165,264,0,8.13,0,0,2.88,53823.12,28.78,-0.14,-71.81,53958,0,0.49,452,0,0.01,
166,262,0,8.13,0,0,2.88,53864.27,29,-0.14,-71.79,53958,0,0.49,452,0,0.01,
167,261,0,8.13,0,0,2.88,53900.46,29.25,-0.14,-71.76,53957,0,0.49,451,0,0.01,
168,260,0,8.13,0,0,2.88,53926.15,29.48,-0.14,-71.74,53957,0,0.49,450,0,0.01,
169,260,0,8.13,0,0,2.88,53945.8,29.73,-0.14,-71.72,53957,0,0.49,450,0,0.01,
170,259,0,8.13,0,0,2.88,53956.33,29.96,-0.14,-71.7,53957,0,0.49,450,0,0.01,
171,259,0,8.13,0,0,2.88,53959.4,30.2,-0.14,-71.67,53957,0,0.49,450,0,0.01,
172,259,0,8.13,0,0,2.88,53954.61,30.43,-0.14,-71.65,53957,0,0.49,450,0,0.01,
173,260,0,8.13,0,0,2.88,53941.18,30.68,-0.14,-71.63,53957,0,0.49,450,0,0.01,
174,260,0,8.13,0,0,2.88,53921.13,30.91,-0.14,-71.61,53957,0,0.49,451,0,0.01,
175,261,0,8.13,0,0,2.88,53891.13,31.15,-0.14,-71.58,53957,0,0.49,451,0,0.01,
176,262,0,8.13,0,0,2.88,53855.81,31.38,-0.14,-71.56,53957,0,0.49,452,0,0.01,
177,264,0,8.14,0,0,2.88,53810.25,31.63,-0.14,-71.54,53957,0,0.49,453,0,0.01,
178,265,0,8.14,0,0,2.88,53757.54,31.86,-0.14,-71.52,53957,0,0.49,453,0,0.01,
179,267,0,8.14,0,0,2.88,53695.58,32.11,-0.14,-71.49,53957,0,0.49,455,0,0.01,
180,269,0,8.14,0,0,2.88,53628.25,32.34,-0.14,-71.47,53957,0,0.49,456,0,0.01,
181,272,0,8.14,0,0,2.88,53550.05,32.58,-0.14,-71.45,53957,0,0.49,457,0,0.01,
182,274,0,8.14,0,0,2.88,53468.88,32.81,-0.14,-71.42,53957,0,0.49,459,0,0.01,
183,277,0,8.15,0,0,2.88,53372.66,33.06,-0.14,-71.4,53957,0,0.49,460,0,0.01,
184,280,0,8.15,0,0,2.88,53276.2,33.29,-0.14,-71.38,53957,0,0.49,462,0,0.01,
185,283,0,8.15,0,0,2.88,53163.4,33.54,-0.14,-71.36,53956,0,0.49,464,0,0.01,
186,286,0,8.15,0,0,2.88,53051.63,33.77,-0.14,-71.33,53956,0,0.49,466,0,0.01,
187,290,0,8.16,0,0,2.88,52922.26,34.01,-0.14,-71.31,53956,0,0.49,468,0,0.01,
188,294,0,8.16,0,0,2.88,52795.17,34.24,-0.14,-71.29,53956,0,0.49,471,0,0.01,
189,298,0,8.16,0,0,2.88,52649.2,34.49,-0.14,-71.26,53956,0,0.49,473,0,0.01,
190,302,0,8.17,0,0,2.88,52506.79,34.72,-0.14,-71.24,53956,0,0.49,476,0,0.01,
191,306,0,8.17,0,0,2.88,52344.25,34.97,-0.14,-71.22,53956,0,0.49,478,0,0.01,
192,310,0,8.17,0,0,2.88,52186.53,35.2,-0.14,-71.2,53956,0,0.49,481,0,0.01,
193,315,0,8.18,0,0,2.88,52007.29,35.45,-0.14,-71.17,53956,0,0.49,484,0,0.01,
194,319,0,8.18,0,0,2.88,51834.19,35.68,-0.14,-71.15,53956,0,0.49,487,0,0.01,
195,324,0,8.18,0,0,2.88,51638.38,35.93,-0.14,-71.13,53956,0,0.49,490,0,0.01,
196,329,0,8.19,0,0,2.88,51449.91,36.16,-0.15,-71.1,53956,0,0.49,494,0,0.01,
197,334,0,8.19,0,0,2.88,51237.4,36.41,-0.15,-71.08,53956,0,0.49,497,0,0.01,
198,339,0,8.2,0,0,2.88,51033.57,36.64,-0.15,-71.06,53956,0,0.49,501,0,0.01,
199,345,0,8.2,0,0,2.88,50804.41,36.9,-0.15,-71.03,53956,0,0.49,504,0,0.01,
200,350,0,8.21,0,0,2.88,50585.16,37.13,-0.15,-71.01,53955,0,0.49,508,0,0.01,
201,356,0,8.21,0,0,2.88,50339.3,37.38,-0.15,-70.99,53955,0,0.49,512,0,0.01,
202,361,0,8.22,0,0,2.88,50104.65,37.61,-0.15,-70.97,53955,0,0.49,516,0,0.02,
203,367,0,8.22,0,0,2.88,49842.07,37.86,-0.15,-70.94,53955,0,0.49,520,0,0.02,
204,373,0,8.23,0,0,2.88,49591.98,38.1,-0.15,-70.92,53954,0,0.49,524,0,0.02,
205,379,0,8.24,0,0,2.88,49312.67,38.35,-0.15,-70.9,53954,0,0.49,528,0,0.02,
206,385,0,8.24,0,0,2.88,49047.12,38.58,-0.15,-70.87,53954,0,0.49,532,0,0.02,
207,391,0,8.25,0,0,2.88,48751.05,38.84,-0.15,-70.85,53953,0,0.49,537,0,0.02,
208,397,0,8.25,0,0,2.88,48470.02,39.07,-0.15,-70.83,53953,0,0.49,541,0,0.02,
210,409,0.01,8.2,0,0,0.99,47830.42,39.58,-0.15,-70.78,53915,0,0.49,550,0,0.02,
211,415,0.01,8.2,0,0,0.99,47533.06,39.81,-0.15,-70.76,53912,0,0.49,555,0,0.02,
212,421,0.01,8.2,0,0,0.99,47222.05,40.05,-0.15,-70.73,53908,0,0.49,559,0,0.02,
213,428,0.01,8.2,0,0,0.99,46876.8,40.3,-0.15,-70.71,53904,0,0.49,564,0,0.03,
214,434,0.01,8.2,0,0,0.99,46550.41,40.54,-0.15,-70.69,53899,0,0.49,569,0,0.03,
215,441,0.02,8.2,0,0,0.99,46188.47,40.8,-0.15,-70.66,53894,0,0.49,574,0,0.03,
216,447,0.02,8.2,0,0,0.99,45846.68,41.03,-0.15,-70.64,53888,0,0.49,579,0,0.03,
217,454,0.02,8.2,0,0,0.99,45468.08,41.29,-0.15,-70.62,53881,0,0.49,585,0,0.03,
218,460,0.02,8.2,0,0,0.99,45110.9,41.53,-0.15,-70.59,53874,0,0.49,590,0,0.04,
219,467,0.02,8.2,0,0,0.99,44715.62,41.78,-0.15,-70.57,53866,0,0.49,595,0,0.04,
220,474,0.02,8.2,0,0,0.99,44343.05,42.02,-0.15,-70.55,53858,0,0.49,600,0,0.04,
221,481,0.02,8.19,0,0,0.99,43931.11,42.28,-0.15,-70.52,53848,0,0.49,606,0,0.04,
222,488,0.02,8.19,0,0,0.99,43543.17,42.52,-0.15,-70.5,53838,0,0.49,611,0,0.05,
223,495,0.03,8.19,0,0,0.99,43122.91,42.77,-0.15,-70.47,53827,0,0.49,616,0,0.05,
224,501,0.03,8.18,0,0,0.99,42711.29,43.02,-0.15,-70.45,53814,0,0.49,622,0,0.05,
225,508,0.03,8.17,0,0,0.99,42274.72,43.27,-0.15,-70.43,53801,0,0.49,628,0,0.06,
226,515,0.03,8.17,0,0,0.99,41847.45,43.52,-0.15,-70.4,53786,0,0.49,633,0,0.06,
227,522,0.04,8.16,0,0,0.99,41385.64,43.78,-0.16,-70.38,53769,0,0.49,639,0,0.06,
228,529,0.04,8.15,0,0,0.99,40942.59,44.03,-0.16,-70.35,53751,0,0.49,645,0,0.07,
229,536,0.04,8.14,0,0,0.99,40473.35,44.28,-0.16,-70.33,53731,0,0.49,650,0,0.07,
230,543,0.04,8.12,0,0,0.99,40024.16,44.53,-0.16,-70.31,53710,0,0.49,656,0,0.08,
231,550,0.05,8.11,0,0,0.99,39529.29,44.79,-0.16,-70.28,53686,0,0.49,662,0,0.08,
232,557,0.05,8.09,0,0,0.99,39064.9,45.03,-0.16,-70.26,53661,0,0.49,668,0,0.09,
233,564,0.05,8.06,0,0,0.99,38553.61,45.3,-0.16,-70.23,53631,0,0.49,674,0,0.1,
234,571,0.06,8.04,0,0,0.99,38074.09,45.54,-0.16,-70.21,53601,0,0.49,679,0,0.11,
235,578,0.06,8,0,0,0.99,37546.47,45.8,-0.16,-70.18,53564,0,0.49,685,0,0.12,
236,585,0.07,7.96,0,0,0.99,37051.95,46.05,-0.16,-70.16,53527,0,0.49,691,0,0.12,
237,592,0.08,7.91,0,0,0.99,36508.16,46.31,-0.16,-70.14,53481,0,0.49,697,0,0.14,
238,599,0.08,7.86,0,0,0.99,35988.11,46.56,-0.16,-70.11,53433,0,0.49,703,0,0.15,
239,606,0.09,7.8,0,0,0.99,35449.88,46.82,-0.16,-70.09,53378,0,0.49,709,0,0.16,
240,613,0.1,7.73,0,0,0.99,34904.06,47.08,-0.16,-70.06,53317,0,0.49,714,0,0.18,
241,620,0.12,7.64,0,0,0.99,34350.73,47.33,-0.16,-70.04,53247,0,0.49,720,0,0.19,
242,626,0.13,7.54,0,0,0.99,33790,47.59,-0.16,-70.01,53169,0,0.49,726,0,0.21,
