Time,Velocity,GForce,Acceleration,Thrust,TWR,Mass,AltitudeFromTerrain,DownrangeDistance,Latitude,Longitude,Apoapsis,Periapsis,Inclination,OrbitalVelocity,VesselDeltaV,Pressure,
22,270,2.42,14.92,120.82,2.79,4.41,2760.89,0.66,-0.1,-74.49,6098,0,0.13,372,1138,66.27,
23,286,2.43,14.98,121.72,2.84,4.36,3030.58,0.76,-0.1,-74.48,6741,0,0.13,387,1116,63.46,
24,300,2.44,15.03,122.47,2.89,4.32,3292,0.87,-0.1,-74.47,7370,0,0.14,400,1098,60.82,
25,315,2.42,14.82,123.4,2.94,4.27,3588.81,0.99,-0.1,-74.46,8085,0,0.14,415,1076,57.94,
26,330,2.42,14.8,124.35,3,4.23,3875.26,1.1,-0.1,-74.45,8776,0,0.14,429,1052,55.26,
27,345,2.47,15.29,125.13,3.05,4.18,4199.33,1.24,-0.1,-74.44,9575,0,0.14,444,1033,52.35,
28,360,2.54,15.9,126.08,3.11,4.14,4511.75,1.37,-0.1,-74.43,10373,0,0.14,458,1008,49.67,
29,377,2.57,16.21,126.86,3.15,4.09,4865.24,1.51,-0.1,-74.41,11295,0,0.15,474,987,46.77,
30,393,2.61,16.58,127.82,3.22,4.05,5205.78,1.66,-0.1,-74.4,12200,0,0.15,489,961,44.1,
31,410,2.67,17.14,128.77,3.28,4,5590.6,1.82,-0.1,-74.38,13249,0,0.15,506,933,41.24,
32,427,2.73,17.76,129.54,3.33,3.96,5961.06,1.97,-0.1,-74.37,14288,0,0.15,522,910,38.64,
33,458,4.55,35.59,197.69,5.17,3.89,6384.06,2.15,-0.1,-74.35,16031,0,0.16,552,870,35.82,
34,493,4.68,36.89,198.86,5.28,3.83,6805.67,2.32,-0.1,-74.34,18070,0,0.16,585,830,33.19,
35,533,4.84,38.51,200.32,5.42,3.76,7298.65,2.53,-0.1,-74.32,20554,0,0.16,623,779,30.31,
36,571,5.01,40.13,201.77,5.57,3.69,7788.58,2.73,-0.1,-74.3,23137,0,0.16,659,726,27.65,
37,614,5.17,41.74,202.94,5.7,3.62,8358.78,2.96,-0.1,-74.28,26277,0,0.17,701,682,24.8,
38,655,5.3,43.01,204.35,5.86,3.55,8922.86,3.19,-0.1,-74.25,29510,0,0.17,740,625,22.22,
39,701,5.45,44.56,205.45,5.99,3.48,9576.22,3.45,-0.1,-74.23,33414,0,0.17,785,577,19.55,
40,744,5.61,46.09,206.73,6.16,3.42,10219.71,3.7,-0.1,-74.2,37435,0,0.18,828,516,17.23,
41,794,5.78,47.78,207.9,6.33,3.34,10962.2,3.99,-0.1,-74.18,42297,0,0.18,876,453,14.9,
42,840,5.93,49.34,208.77,6.47,3.28,11690.92,4.28,-0.1,-74.15,47300,0,0.18,922,399,12.91,
43,893,6.11,51.05,209.76,6.65,3.21,12528.96,4.61,-0.1,-74.12,53343,0,0.18,973,331,10.96,
44,943,6.27,52.71,210.48,6.8,3.14,13348.91,4.92,-0.1,-74.09,59566,0,0.19,1022,274,9.33,
45,999,6.47,54.63,211.27,6.99,3.07,14289.18,5.29,-0.1,-74.05,67103,0,0.19,1078,202,7.76,
46,1053,6.66,56.57,211.95,7.19,3,15206.83,5.64,-0.1,-74.02,74903,0,0.19,1131,128,6.48,
47,1114,6.89,58.85,212.44,7.35,2.93,16256.86,6.04,-0.1,-73.98,84411,0,0.19,1191,65,5.28,
48,1155,2.82,19.03,212.86,7.52,2.88,17277.78,6.42,-0.1,-73.94,91733,0,0.2,1231,0,4.33,
49,1142,0.34,12.01,0,0,2.88,18390.87,6.84,-0.1,-73.9,91222,0,0.2,1219,0,3.48,
50,1131,0.27,11.39,0,0,2.88,19407.48,7.23,-0.1,-73.87,90853,0,0.2,1209,0,2.86,
51,1120,0.23,10.89,0,0,2.88,20497.63,7.64,-0.1,-73.83,90534,0,0.19,1198,0,2.33,
52,1110,0.19,10.51,0,0,2.88,21494.02,8.02,-0.1,-73.79,90299,0,0.19,1189,0,1.93,
53,1100,0.15,10.16,0,0,2.88,22563.1,8.42,-0.1,-73.75,90096,0,0.19,1179,0,1.57,
54,1091,0.12,9.91,0,0,2.88,23540.66,8.8,-0.1,-73.72,89947,0,0.19,1170,0,1.3,
55,1081,0.1,9.68,0,0,2.88,24589.89,9.2,-0.1,-73.68,89816,0,0.19,1161,0,1.07,
56,1072,0.08,9.51,0,0,2.88,25549.54,9.56,-0.1,-73.64,89719,0,0.19,1152,0,0.9,
57,1063,0.07,9.36,0,0,2.88,26560.01,9.95,-0.1,-73.61,89635,0,0.19,1144,0,0.75,
58,1054,0.06,9.24,0,0,2.88,27522.1,10.32,-0.1,-73.57,89569,0,0.19,1136,0,0.63,
59,1045,0.05,9.13,0,0,2.88,28533.81,10.71,-0.1,-73.53,89514,0,0.19,1127,0,0.52,
60,1037,0.04,9.04,0,0,2.88,29459.33,11.07,-0.1,-73.5,89472,0,0.19,1119,0,0.44,
61,1028,0.03,8.96,0,0,2.88,30452.98,11.46,-0.1,-73.46,89435,0,0.19,1111,0,0.37,
62,1020,0.03,8.89,0,0,2.88,31361.96,11.82,-0.1,-73.43,89407,0,0.19,1103,0,0.32,
63,1011,0.02,8.83,0,0,2.88,32337.84,12.2,-0.1,-73.39,89383,0,0.19,1095,0,0.27,
64,1003,0.02,8.78,0,0,2.88,33230.52,12.55,-0.1,-73.36,89364,0,0.19,1088,0,0.23,
65,995,0.02,8.73,0,0,2.88,34170.51,12.93,-0.1,-73.32,89347,0,0.19,1080,0,0.2,
66,987,0.02,8.69,0,0,2.88,35065.43,13.28,-0.1,-73.29,89333,0,0.19,1073,0,0.17,
67,979,0.01,8.65,0,0,2.88,35988.38,13.65,-0.1,-73.25,89322,0,0.19,1065,0,0.15,
68,971,0.01,8.62,0,0,2.88,36867.01,14.01,-0.1,-73.22,89312,0,0.19,1058,0,0.13,
69,963,0.01,8.58,0,0,2.88,37773.07,14.37,-0.1,-73.19,89304,0,0.19,1050,0,0.11,
70,955,0.01,8.55,0,0,2.88,38635.54,14.72,-0.1,-73.15,89298,0,0.19,1043,0,0.1,
71,947,0.01,8.52,0,0,2.88,39524.85,15.08,-0.1,-73.12,89292,0,0.19,1035,0,0.09,
72,939,0.01,8.49,0,0,2.88,40371.27,15.43,-0.1,-73.08,89287,0,0.19,1028,0,0.07,
73,931,0.01,8.46,0,0,2.88,41243.93,15.79,-0.1,-73.05,89283,0,0.19,1021,0,0.07,
74,923,0.01,8.44,0,0,2.88,42074.41,16.14,-0.1,-73.02,89279,0,0.19,1014,0,0.06,
75,915,0,8.41,0,0,2.88,42930.53,16.49,-0.1,-72.98,89276,0,0.19,1007,0,0.05,
76,908,0,8.39,0,0,2.88,43745.17,16.83,-0.1,-72.95,89273,0,0.19,1000,0,0.04,
77,900,0,8.36,0,0,2.88,44584.84,17.19,-0.1,-72.92,89271,0,0.19,992,0,0.04,
78,892,0,8.34,0,0,2.88,45383.72,17.53,-0.1,-72.88,89269,0,0.19,985,0,0.03,
79,884,0,8.31,0,0,2.88,46207.03,17.88,-0.1,-72.85,89267,0,0.19,978,0,0.03,
80,877,0,8.29,0,0,2.88,46990.24,18.21,-0.1,-72.82,89265,0,0.19,972,0,0.03,
81,869,0,8.27,0,0,2.88,47797.28,18.56,-0.1,-72.79,89264,0,0.19,965,0,0.02,
82,862,0,8.25,0,0,2.88,48564.89,18.9,-0.1,-72.75,89263,0,0.19,958,0,0.02,
83,854,0,8.23,0,0,2.88,49355.75,19.24,-0.1,-72.72,89261,0,0.19,951,0,0.02,
84,847,0,8.21,0,0,2.88,50107.84,19.57,-0.11,-72.69,89261,0,0.19,944,0,0.02,
85,839,0,8.19,0,0,2.88,50882.59,19.92,-0.11,-72.66,89260,0,0.19,937,0,0.01,
86,832,0,8.17,0,0,2.88,51619.24,20.25,-0.11,-72.62,89259,0,0.19,931,0,0.01,
87,824,0,8.15,0,0,2.88,52377.95,20.59,-0.11,-72.59,89258,0,0.19,924,0,0.01,
88,817,0,8.13,0,0,2.88,53099.23,20.91,-0.11,-72.56,89258,0,0.19,917,0,0.01,
89,809,0,8.11,0,0,2.88,53841.98,21.25,-0.11,-72.53,89257,0,0.19,911,0,0.01,
90,802,0,8.09,0,0,2.88,54547.96,21.58,-0.11,-72.5,89257,0,0.19,904,0,0.01,
91,795,0,8.07,0,0,2.88,55274.82,21.91,-0.11,-72.47,89256,0,0.19,898,0,0.01,
92,788,0,8.06,0,0,2.88,55965.56,22.24,-0.11,-72.43,89256,0,0.19,891,0,0.01,
93,780,0,8.04,0,0,2.88,56676.6,22.57,-0.11,-72.4,89255,0,0.19,885,0,0,
94,773,0,8.02,0,0,2.88,57352.17,22.89,-0.11,-72.37,89255,0,0.19,878,0,0,
95,766,0,8,0,0,2.88,58047.45,23.22,-0.11,-72.34,89255,0,0.19,872,0,0,
96,759,0,7.99,0,0,2.88,58707.92,23.54,-0.11,-72.31,89255,0,0.19,866,0,0,
97,752,0,7.97,0,0,2.88,59387.51,23.87,-0.11,-72.28,89254,0,0.19,859,0,0,
98,745,0,7.95,0,0,2.88,60032.92,24.19,-0.11,-72.25,89254,0,0.19,853,0,0,
99,737,0,7.94,0,0,2.88,60696.88,24.52,-0.11,-72.22,89254,0,0.19,847,0,0,
100,730,0,7.92,0,0,2.88,61327.31,24.83,-0.11,-72.19,89254,0,0.19,841,0,0,
101,723,0,7.91,0,0,2.88,61975.69,25.16,-0.11,-72.16,89253,0,0.19,835,0,0,
102,717,0,7.89,0,0,2.88,62591.19,25.47,-0.11,-72.13,89253,0,0.19,829,0,0,
103,709,0,7.88,0,0,2.88,63224.06,25.79,-0.11,-72.09,89253,0,0.19,822,0,0,
104,703,0,7.86,0,0,2.88,63824.68,26.1,-0.11,-72.07,89253,0,0.19,816,0,0,
105,696,0,7.85,0,0,2.88,64442.09,26.42,-0.11,-72.03,89253,0,0.19,810,0,0,
106,689,0,7.83,0,0,2.88,65027.89,26.73,-0.11,-72,89253,0,0.19,805,0,0,
107,682,0,7.82,0,0,2.88,65629.9,27.05,-0.11,-71.97,89252,0,0.19,799,0,0,
108,675,0,7.8,0,0,2.88,66200.93,27.36,-0.11,-71.94,89252,0,0.19,793,0,0,
109,668,0,7.79,0,0,2.88,66787.59,27.68,-0.11,-71.91,89252,0,0.19,787,0,0,
110,662,0,7.78,0,0,2.88,67343.9,27.98,-0.11,-71.89,89252,0,0.19,781,0,0,
111,655,0,7.76,0,0,2.88,67915.27,28.3,-0.11,-71.86,89252,0,0.19,776,0,0,
112,648,0,7.75,0,0,2.88,68456.9,28.61,-0.11,-71.83,89252,0,0.19,770,0,0,
113,642,0,7.74,0,0,2.88,69013.02,28.92,-0.11,-71.8,89252,0,0.19,764,0,0,
114,635,0,7.73,0,0,2.88,69540.03,29.22,-0.11,-71.77,89252,0,0.19,759,0,0,
115,629,0,7.71,0,0,2.88,70080.95,29.54,-0.11,-71.74,89252,0,0.19,753,0,0,
116,622,0,7.7,0,0,2.88,70593.38,29.84,-0.11,-71.71,89251,0,0.19,748,0,0,
117,616,0,7.69,0,0,2.88,71119.16,30.15,-0.11,-71.68,89251,0,0.19,742,0,0,
118,609,0,7.68,0,0,2.88,71617.05,30.45,-0.11,-71.65,89251,0,0.19,737,0,0,
119,603,0,7.66,0,0,2.88,72127.71,30.76,-0.11,-71.62,89251,0,0.19,732,0,0,
120,596,0,7.65,0,0,2.88,72611.11,31.06,-0.11,-71.59,89251,0,0.19,726,0,0,
121,590,0,7.64,0,0,2.88,73106.72,31.37,-0.11,-71.56,89251,0,0.19,721,0,0,
122,584,0,7.63,0,0,2.88,73575.67,31.66,-0.11,-71.53,89251,0,0.19,716,0,0,
123,577,0,7.62,0,0,2.88,74056.25,31.97,-0.11,-71.5,89251,0,0.19,711,0,0,
124,571,0,7.61,0,0,2.88,74510.79,32.27,-0.11,-71.48,89251,0,0.19,706,0,0,
125,565,0,7.6,0,0,2.88,74976.39,32.57,-0.11,-71.45,89251,0,0.19,701,0,0,
126,559,0,7.59,0,0,2.88,75416.56,32.87,-0.11,-71.42,89251,0,0.19,696,0,0,
127,553,0,7.58,0,0,2.88,75867.22,33.17,-0.11,-71.39,89251,0,0.19,691,0,0,
128,547,0,7.57,0,0,2.88,76293.05,33.47,-0.11,-71.36,89250,0,0.19,686,0,0,
129,541,0,7.56,0,0,2.88,76728.81,33.77,-0.11,-71.33,89250,0,0.19,681,0,0,
130,535,0,7.55,0,0,2.88,77140.34,34.06,-0.11,-71.31,89250,0,0.19,676,0,0,
131,529,0,7.54,0,0,2.88,77561.23,34.36,-0.11,-71.28,89250,0,0.19,671,0,0,
132,523,0,7.53,0,0,2.88,77958.5,34.65,-0.11,-71.25,89250,0,0.19,667,0,0,
133,517,0,7.52,0,0,2.88,78364.56,34.96,-0.11,-71.22,89250,0,0.19,662,0,0,
134,511,0,7.51,0,0,2.88,78747.59,35.25,-0.11,-71.19,89250,0,0.19,658,0,0,
135,505,0,7.5,0,0,2.88,79138.86,35.55,-0.11,-71.16,89250,0,0.19,653,0,0,
136,500,0,7.5,0,0,2.88,79507.69,35.83,-0.11,-71.14,89250,0,0.19,649,0,0,
137,494,0,7.49,0,0,2.88,79884.19,36.13,-0.11,-71.11,89250,0,0.19,644,0,0,
138,489,0,7.48,0,0,2.88,80238.85,36.42,-0.11,-71.08,89250,0,0.19,640,0,0,
139,483,0,7.47,0,0,2.88,80600.62,36.72,-0.11,-71.05,89250,0,0.19,636,0,0,
140,478,0,7.46,0,0,2.88,80941.13,37.01,-0.11,-71.02,89249,0,0.19,632,0,0,
141,472,0,7.46,0,0,2.88,81288.2,37.3,-0.11,-71,89249,0,0.19,628,0,0,
142,467,0,7.45,0,0,2.88,81614.6,37.59,-0.11,-70.97,89249,0,0.19,624,0,0,
143,461,0,7.44,0,0,2.88,81947,37.89,-0.11,-70.94,89249,0,0.19,620,0,0,
144,456,0,7.43,0,0,2.88,82259.31,38.17,-0.11,-70.91,89249,0,0.19,616,0,0,
145,451,0,7.43,0,0,2.88,82577.06,38.47,-0.11,-70.88,89249,0,0.19,612,0,0,
146,446,0,7.42,0,0,2.88,82881.33,38.76,-0.11,-70.86,89249,0,0.19,608,0,0,
147,441,0,7.41,0,0,2.88,83178.43,39.05,-0.11,-70.83,89249,0,0.19,604,0,0,
148,436,0,7.41,0,0,2.88,83468.38,39.33,-0.11,-70.8,89249,0,0.19,601,0,0,
149,431,0,7.4,0,0,2.88,83751.18,39.62,-0.11,-70.77,89249,0,0.19,597,0,0,
150,426,0,7.4,0,0,2.88,84026.83,39.91,-0.11,-70.75,89249,0,0.19,594,0,0,
151,422,0,7.39,0,0,2.88,84295.34,40.2,-0.11,-70.72,89249,0,0.19,590,0,0,
152,417,0,7.38,0,0,2.88,84556.71,40.49,-0.11,-70.69,89249,0,0.19,587,0,0,
153,412,0,7.38,0,0,2.88,84810.95,40.77,-0.11,-70.66,89248,0,0.19,584,0,0,
154,408,0,7.37,0,0,2.88,85058.07,41.06,-0.11,-70.64,89248,0,0.19,580,0,0,
155,403,0,7.37,0,0,2.88,85298.06,41.34,-0.11,-70.61,89248,0,0.19,577,0,0,
156,399,0,7.36,0,0,2.88,85530.95,41.63,-0.11,-70.58,89248,0,0.19,574,0,0,
157,395,0,7.36,0,0,2.88,85756.72,41.92,-0.11,-70.55,89248,0,0.19,571,0,0,
158,391,0,7.35,0,0,2.88,85975.38,42.2,-0.11,-70.53,89248,0,0.19,568,0,0,
159,387,0,7.35,0,0,2.88,86186.94,42.49,-0.11,-70.5,89248,0,0.19,566,0,0,
160,383,0,7.34,0,0,2.88,86391.41,42.77,-0.11,-70.47,89248,0,0.19,563,0,0,
161,379,0,7.34,0,0,2.88,86588.79,43.06,-0.11,-70.45,89248,0,0.19,560,0,0,
162,375,0,7.34,0,0,2.88,86779.16,43.34,-0.12,-70.42,89248,0,0.19,558,0,0,
163,371,0,7.33,0,0,2.88,86962.24,43.62,-0.12,-70.39,89248,0,0.19,555,0,0,
164,368,0,7.33,0,0,2.88,87138.26,43.91,-0.12,-70.36,89248,0,0.19,553,0,0,
165,364,0,7.32,0,0,2.88,87307.29,44.19,-0.12,-70.34,89248,0,0.19,550,0,0,
166,361,0,7.32,0,0,2.88,87469.25,44.47,-0.12,-70.31,89247,0,0.19,548,0,0,
167,358,0,7.32,0,0,2.88,87624.19,44.76,-0.12,-70.28,89247,0,0.19,546,0,0,
168,355,0,7.31,0,0,2.88,87772.02,45.04,-0.12,-70.26,89247,0,0.19,544,0,0,
169,352,0,7.31,0,0,2.88,87915.51,45.33,-0.12,-70.23,89247,0,0.19,542,0,0,
170,349,0,7.31,0,0,2.88,88043.87,45.6,-0.12,-70.2,89247,0,0.19,540,0,0,
171,346,0,7.3,0,0,2.88,88175.57,45.89,-0.12,-70.18,89247,0,0.19,539,0,0,
172,344,0,7.3,0,0,2.88,88290.34,46.16,-0.12,-70.15,89247,0,0.19,537,0,0,
173,341,0,7.3,0,0,2.88,88407.37,46.46,-0.12,-70.12,89247,0,0.19,535,0,0,
174,339,0,7.3,0,0,2.88,88508.62,46.73,-0.12,-70.1,89247,0,0.19,534,0,0,
175,337,0,7.3,0,0,2.88,88610.97,47.02,-0.12,-70.07,89247,0,0.19,533,0,0,
176,335,0,7.29,0,0,2.88,88698.67,47.29,-0.12,-70.04,89247,0,0.19,531,0,0,
177,333,0,7.29,0,0,2.88,88786.37,47.58,-0.12,-70.01,89247,0,0.19,530,0,0,
178,331,0,7.29,0,0,2.88,88860.55,47.85,-0.12,-69.99,89247,0,0.19,529,0,0,
179,330,0,7.29,0,0,2.88,88933.58,48.15,-0.12,-69.96,89247,0,0.19,528,0,0,
180,328,0,7.29,0,0,2.88,88994.24,48.42,-0.12,-69.93,89246,0,0.19,527,0,0,
181,327,0,7.29,0,0,2.88,89052.63,48.71,-0.12,-69.91,89246,0,0.19,526,0,0,
182,326,0,7.28,0,0,2.88,89099.77,48.98,-0.12,-69.88,89246,0,0.19,526,0,0,
183,325,0,7.28,0,0,2.88,89143.52,49.27,-0.12,-69.85,89246,0,0.19,525,0,0,
184,324,0,7.28,0,0,2.88,89177.14,49.54,-0.12,-69.83,89246,0,0.19,525,0,0,
185,324,0,7.28,0,0,2.88,89206.25,49.83,-0.12,-69.8,89246,0,0.19,524,0,0,
186,323,0,7.28,0,0,2.88,89226.36,50.1,-0.12,-69.77,89246,0,0.19,524,0,0,
187,323,0,7.28,0,0,2.88,89240.83,50.39,-0.12,-69.75,89246,0,0.19,524,0,0,
188,323,0,7.28,0,0,2.88,89247.43,50.66,-0.12,-69.72,89246,0,0.19,524,0,0,
189,323,0,7.28,0,0,2.88,89247.27,50.95,-0.12,-69.69,89246,0,0.19,524,0,0,
190,323,0,7.28,0,0,2.88,89240.36,51.22,-0.12,-69.67,89246,0,0.19,524,0,0,
191,323,0,7.28,0,0,2.88,89225.56,51.52,-0.12,-69.64,89246,0,0.19,524,0,0,
192,324,0,7.28,0,0,2.88,89205.14,51.79,-0.12,-69.61,89246,0,0.19,524,0,0,
193,324,0,7.28,0,0,2.88,89175.7,52.08,-0.12,-69.58,89246,0,0.19,525,0,0,
194,325,0,7.28,0,0,2.88,89141.77,52.35,-0.12,-69.56,89245,0,0.19,525,0,0,
195,326,0,7.28,0,0,2.88,89097.69,52.64,-0.12,-69.53,89245,0,0.19,526,0,0,
196,327,0,7.29,0,0,2.88,89049.19,52.92,-0.12,-69.5,89245,0,0.19,526,0,0,
197,328,0,7.29,0,0,2.88,88992.73,53.2,-0.12,-69.48,89245,0,0.19,527,0,0,
198,330,0,7.29,0,0,2.88,88929.23,53.48,-0.12,-69.45,89245,0,0.19,528,0,0,
199,331,0,7.29,0,0,2.88,88858.68,53.76,-0.12,-69.42,89245,0,0.19,529,0,0,
200,333,0,7.29,0,0,2.88,88782.71,54.03,-0.12,-69.4,89245,0,0.19,530,0,0,
201,335,0,7.29,0,0,2.88,88696.45,54.32,-0.12,-69.37,89245,0,0.19,531,0,0,
202,337,0,7.29,0,0,2.88,88606.67,54.6,-0.12,-69.34,89245,0,0.19,533,0,0,
203,339,0,7.3,0,0,2.88,88506.04,54.88,-0.12,-69.32,89245,0,0.19,534,0,0,
204,341,0,7.3,0,0,2.88,88402.44,55.16,-0.12,-69.29,89245,0,0.19,535,0,0,
205,344,0,7.3,0,0,2.88,88287.42,55.45,-0.12,-69.26,89245,0,0.19,537,0,0,
206,346,0,7.3,0,0,2.88,88169.99,55.73,-0.12,-69.24,89245,0,0.19,539,0,0,
207,349,0,7.31,0,0,2.88,88040.57,56.01,-0.12,-69.21,89245,0,0.19,540,0,0,
208,352,0,7.31,0,0,2.88,87909.31,56.29,-0.12,-69.18,89244,0,0.19,542,0,0,
209,355,0,7.31,0,0,2.88,87765.49,56.58,-0.12,-69.15,89244,0,0.19,544,0,0,
210,358,0,7.32,0,0,2.88,87620.38,56.86,-0.12,-69.13,89244,0,0.19,546,0,0,
211,361,0,7.32,0,0,2.88,87462.14,57.14,-0.12,-69.1,89244,0,0.19,548,0,0,
212,364,0,7.32,0,0,2.88,87303.18,57.42,-0.12,-69.07,89244,0,0.19,551,0,0,
213,368,0,7.33,0,0,2.88,87130.51,57.71,-0.12,-69.05,89244,0,0.19,553,0,0,
214,371,0,7.33,0,0,2.88,86957.67,57.99,-0.12,-69.02,89244,0,0.19,555,0,0,
215,375,0,7.33,0,0,2.88,86766.81,58.28,-0.12,-68.99,89244,0,0.19,558,0,0,
216,379,0,7.34,0,0,2.88,86583.83,58.56,-0.12,-68.97,89244,0,0.19,560,0,0,
217,383,0,7.34,0,0,2.88,86382.26,58.85,-0.12,-68.94,89244,0,0.19,563,0,0,
218,387,0,7.35,0,0,2.88,86181.64,59.13,-0.12,-68.91,89244,0,0.19,566,0,0,
219,391,0,7.35,0,0,2.88,85965.59,59.42,-0.12,-68.88,89244,0,0.19,568,0,0,
220,395,0,7.36,0,0,2.88,85751.06,59.7,-0.12,-68.86,89244,0,0.19,571,0,0,
221,399,0,7.36,0,0,2.88,85520.52,59.99,-0.12,-68.83,89243,0,0.19,574,0,0,
222,403,0,7.37,0,0,2.88,85287.31,60.27,-0.12,-68.8,89243,0,0.19,577,0,0,
223,408,0,7.37,0,0,2.88,85047,60.56,-0.12,-68.77,89243,0,0.19,580,0,0,
224,412,0,7.38,0,0,2.88,84799.56,60.85,-0.12,-68.75,89243,0,0.19,584,0,0,
225,417,0,7.38,0,0,2.88,84544.99,61.13,-0.12,-68.72,89243,0,0.19,587,0,0,
226,422,0,7.39,0,0,2.88,84283.3,61.42,-0.12,-68.69,89243,0,0.19,590,0,0,
227,426,0,7.39,0,0,2.88,84014.47,61.71,-0.12,-68.66,89243,0,0.19,594,0,0,
228,431,0,7.4,0,0,2.88,83738.5,62,-0.12,-68.64,89243,0,0.19,597,0,0,
229,436,0,7.41,0,0,2.88,83455.38,62.28,-0.12,-68.61,89243,0,0.19,601,0,0,
230,441,0,7.41,0,0,2.88,83165.11,62.57,-0.12,-68.58,89243,0,0.19,604,0,0,
231,446,0,7.42,0,0,2.88,82867.68,62.86,-0.12,-68.55,89243,0,0.19,608,0,0,
232,451,0,7.43,0,0,2.88,82563.08,63.15,-0.12,-68.53,89243,0,0.19,612,0,0,
233,456,0,7.43,0,0,2.88,82251.32,63.44,-0.12,-68.5,89243,0,0.19,616,0,0,
234,462,0,7.44,0,0,2.88,81932.37,63.73,-0.12,-68.47,89242,0,0.19,620,0,0,
235,467,0,7.45,0,0,2.88,81606.25,64.02,-0.12,-68.44,89242,0,0.19,624,0,0,
236,472,0,7.45,0,0,2.88,81272.93,64.31,-0.12,-68.42,89242,0,0.19,628,0,0,
237,478,0,7.46,0,0,2.88,80932.41,64.61,-0.12,-68.39,89242,0,0.19,632,0,0,
238,483,0,7.47,0,0,2.88,80584.69,64.9,-0.12,-68.36,89242,0,0.19,636,0,0,
239,489,0,7.48,0,0,2.88,80229.76,65.19,-0.12,-68.33,89242,0,0.19,640,0,0,
240,494,0,7.48,0,0,2.88,79867.61,65.48,-0.12,-68.3,89242,0,0.19,645,0,0,
241,500,0,7.49,0,0,2.88,79498.24,65.78,-0.12,-68.28,89242,0,0.19,649,0,0,
242,506,0,7.5,0,0,2.88,79121.63,66.07,-0.12,-68.25,89242,0,0.19,653,0,0,
243,511,0,7.51,0,0,2.88,78737.78,66.37,-0.12,-68.22,89242,0,0.19,658,0,0,
244,517,0,7.52,0,0,2.88,78346.68,66.66,-0.12,-68.19,89242,0,0.19,662,0,0,
245,523,0,7.53,0,0,2.88,77948.32,66.96,-0.12,-68.16,89242,0,0.19,667,0,0,
246,529,0,7.54,0,0,2.88,77542.69,67.25,-0.12,-68.14,89242,0,0.19,672,0,0,
247,535,0,7.55,0,0,2.88,77129.79,67.55,-0.12,-68.11,89241,0,0.19,676,0,0,
248,541,0,7.56,0,0,2.88,76709.61,67.85,-0.13,-68.08,89241,0,0.19,681,0,0,
249,547,0,7.57,0,0,2.88,76273.51,68.15,-0.13,-68.05,89241,0,0.19,686,0,0,
