Time,Velocity,GForce,Acceleration,Thrust,TWR,Mass,AltitudeFromTerrain,DownrangeDistance,Latitude,Longitude,Apoapsis,Periapsis,Inclination,OrbitalVelocity,VesselDeltaV,Pressure,
27,333,2.45,15.26,123.3,2.99,4.2,4173.74,0.8,-0.1,-74.48,9522,0,0.13,420,1041,52.58,
28,348,2.51,16.04,124.02,3.04,4.16,4485.4,0.89,-0.1,-74.47,10280,0,0.14,435,1022,49.89,
29,365,2.62,16.9,124.92,3.09,4.11,4837.28,1.01,-0.1,-74.46,11184,0,0.14,453,998,46.99,
30,381,2.65,17.28,125.85,3.15,4.07,5176.23,1.12,-0.1,-74.45,12081,0,0.14,469,973,44.33,
31,399,2.7,17.81,126.75,3.21,4.02,5559.21,1.25,-0.1,-74.44,13114,0,0.15,487,948,41.47,
32,416,2.77,18.38,127.45,3.26,3.98,5927.71,1.38,-0.1,-74.43,14139,0,0.15,504,927,38.86,
33,446,4.57,35.95,197.44,5.12,3.92,6347.48,1.54,-0.1,-74.41,15798,0,0.15,534,892,36.06,
34,482,4.73,37.52,198.83,5.25,3.85,6765.58,1.69,-0.1,-74.4,17813,0,0.16,568,845,33.43,
35,522,4.87,38.91,200.25,5.39,3.78,7254.64,1.87,-0.1,-74.38,20260,0,0.16,607,795,30.56,
36,560,5.02,40.37,201.65,5.53,3.71,7740.7,2.05,-0.1,-74.36,22799,0,0.17,645,745,27.9,
37,603,5.18,41.93,203.03,5.68,3.64,8306.35,2.26,-0.1,-74.34,25884,0,0.17,687,693,25.05,
38,644,5.3,43.15,204.1,5.8,3.58,8865.94,2.47,-0.1,-74.32,29062,0,0.17,727,650,22.47,
39,690,5.45,44.62,205.41,5.96,3.51,9514.09,2.72,-0.1,-74.3,32897,0,0.18,772,594,19.79,
40,734,5.6,46.07,206.66,6.12,3.44,10152.42,2.96,-0.1,-74.27,36843,0,0.18,815,535,17.46,
41,783,5.76,47.69,207.79,6.28,3.37,10888.89,3.24,-0.1,-74.25,41612,0,0.18,863,474,15.11,
42,830,5.92,49.2,208.62,6.41,3.3,11611.65,3.51,-0.1,-74.22,46517,0,0.19,909,425,13.12,
43,881,6.08,50.82,209.58,6.59,3.23,12426.32,3.82,-0.1,-74.19,52317,0,0.19,960,360,11.18,
44,933,6.25,52.47,210.44,6.76,3.16,13273.32,4.14,-0.1,-74.16,58672,0,0.19,1011,294,9.47,
45,965,10.03,100.79,211.22,6.94,3.1,14158.75,4.49,-0.1,-74.13,61457,0,0.21,1051,223,7.96,
46,909,8.34,89.64,211.82,7.13,3.03,14995.76,4.9,-0.1,-74.09,53671,0,0.22,1007,152,6.75,
47,887,9.31,96.78,212.19,7.28,2.96,15759.88,5.35,-0.1,-74.05,48692,0,0.24,999,94,5.81,
48,864,7.93,85.48,212.58,7.47,2.89,16457.49,5.87,-0.1,-74,43728,0,0.25,989,19,5.07,
49,823,3.26,39.13,0,0,2.88,17099.35,6.4,-0.1,-73.95,41161,0,0.25,950,0,4.47,
50,791,3.33,41.63,0,0,2.88,17710.69,6.91,-0.1,-73.9,39025,0,0.25,920,0,3.97,
51,774,2.03,28.3,0,0,2.88,18285.46,7.42,-0.1,-73.85,37526,0,0.26,908,0,3.55,
52,755,2.58,34.25,0,0,2.88,18829.89,7.94,-0.1,-73.8,35989,0,0.26,893,0,3.19,
53,733,1.89,27.41,0,0,2.88,19343.41,8.47,-0.1,-73.75,34661,0,0.26,874,0,2.89,
54,713,1.73,25.83,0,0,2.88,19831.64,8.98,-0.1,-73.7,33633,0,0.26,856,0,2.63,
55,695,1.7,25.69,0,0,2.88,20295.11,9.49,-0.1,-73.65,32665,0,0.27,841,0,2.41,
56,682,1.2,20.49,0,0,2.88,20734.72,10.01,-0.1,-73.6,31930,0,0.27,831,0,2.22,
57,674,0.48,13.57,0,0,2.88,21155.96,10.52,-0.1,-73.55,31595,0,0.27,825,0,2.05,
58,668,0.14,8.88,0,0,2.88,21565.65,11.03,-0.1,-73.5,31547,0,0.27,819,0,1.9,
59,660,0.71,8.07,0,0,2.88,21967.58,11.54,-0.1,-73.46,31668,0,0.27,812,0,1.76,
60,650,0.98,10.72,0,0,2.88,22364.48,12.04,-0.1,-73.41,31828,0,0.27,802,0,1.63,
61,639,0.94,11.16,0,0,2.88,22755.96,12.54,-0.1,-73.36,31927,0,0.26,791,0,1.51,
62,628,0.85,10.77,0,0,2.88,23141.33,13.02,-0.1,-73.31,32004,0,0.26,780,0,1.4,
63,618,0.77,10.31,0,0,2.88,23520.21,13.5,-0.1,-73.27,32068,0,0.26,770,0,1.31,
64,608,0.7,9.85,0,0,2.88,23892.45,13.97,-0.1,-73.22,32132,0,0.26,760,0,1.22,
65,598,0.63,9.61,0,0,2.88,24257.99,14.43,-0.1,-73.18,32188,0,0.26,751,0,1.14,
66,589,0.58,9.39,0,0,2.88,24616.59,14.88,-0.1,-73.14,32237,0,0.25,743,0,1.06,
67,580,0.53,9.17,0,0,2.88,24968.15,15.33,-0.1,-73.09,32282,0,0.25,734,0,1,
68,572,0.49,9.03,0,0,2.88,25312.57,15.77,-0.11,-73.05,32324,0,0.25,727,0,0.94,
69,564,0.45,8.94,0,0,2.88,25649.73,16.21,-0.11,-73.01,32360,0,0.25,719,0,0.88,
70,556,0.41,8.84,0,0,2.88,25979.53,16.65,-0.11,-72.97,32392,0,0.25,712,0,0.83,
71,548,0.38,8.77,0,0,2.88,26301.89,17.07,-0.11,-72.93,32422,0,0.25,705,0,0.78,
72,541,0.35,8.73,0,0,2.88,26616.72,17.5,-0.11,-72.89,32448,0,0.25,698,0,0.74,
73,533,0.32,8.69,0,0,2.88,26923.96,17.92,-0.11,-72.85,32471,0,0.25,692,0,0.7,
74,526,0.3,8.66,0,0,2.88,27223.53,18.34,-0.11,-72.81,32491,0,0.24,685,0,0.66,
75,519,0.28,8.64,0,0,2.88,27515.37,18.75,-0.11,-72.77,32510,0,0.24,679,0,0.63,
76,513,0.26,8.63,0,0,2.88,27799.44,19.17,-0.11,-72.73,32526,0,0.24,673,0,0.6,
77,506,0.24,8.61,0,0,2.88,28075.68,19.57,-0.11,-72.69,32541,0,0.24,668,0,0.57,
78,500,0.22,8.6,0,0,2.88,28344.05,19.98,-0.11,-72.65,32554,0,0.24,662,0,0.54,
79,494,0.21,8.6,0,0,2.88,28604.5,20.38,-0.11,-72.61,32565,0,0.24,657,0,0.52,
80,488,0.19,8.6,0,0,2.88,28857.01,20.79,-0.11,-72.57,32575,0,0.24,652,0,0.49,
81,482,0.18,8.6,0,0,2.88,29101.54,21.19,-0.11,-72.53,32584,0,0.24,647,0,0.47,
82,476,0.17,8.6,0,0,2.88,29338.06,21.58,-0.11,-72.5,32592,0,0.24,643,0,0.45,
83,471,0.16,8.6,0,0,2.88,29566.55,21.98,-0.11,-72.46,32599,0,0.24,638,0,0.43,
84,465,0.15,8.61,0,0,2.88,29786.97,22.37,-0.11,-72.42,32605,0,0.24,634,0,0.42,
85,460,0.14,8.61,0,0,2.88,29999.3,22.76,-0.11,-72.38,32611,0,0.24,629,0,0.4,
86,455,0.13,8.62,0,0,2.88,30203.53,23.15,-0.11,-72.35,32615,0,0.24,625,0,0.39,
87,450,0.13,8.62,0,0,2.88,30399.62,23.54,-0.11,-72.31,32619,0,0.24,621,0,0.37,
88,445,0.12,8.63,0,0,2.88,30587.57,23.93,-0.11,-72.27,32622,0,0.24,618,0,0.36,
89,441,0.11,8.63,0,0,2.88,30767.35,24.31,-0.11,-72.24,32625,0,0.24,614,0,0.35,
90,437,0.11,8.64,0,0,2.88,30938.95,24.7,-0.11,-72.2,32627,0,0.24,611,0,0.34,
91,432,0.1,8.65,0,0,2.88,31102.35,25.08,-0.11,-72.16,32629,0,0.23,607,0,0.33,
92,428,0.1,8.66,0,0,2.88,31257.53,25.46,-0.11,-72.13,32631,0,0.23,604,0,0.32,
93,424,0.1,8.67,0,0,2.88,31404.48,25.84,-0.11,-72.09,32632,0,0.23,601,0,0.32,
94,421,0.09,8.69,0,0,2.88,31540.49,26.21,-0.11,-72.05,32632,0,0.23,598,0,0.31,
95,417,0.09,8.7,0,0,2.88,31676.13,26.61,-0.11,-72.02,32633,0,0.23,595,0,0.3,
96,414,0.09,8.81,0,0,2.88,31793.38,26.97,-0.11,-71.98,32632,0,0.23,593,0,0.3,
97,410,0.09,8.94,0,0,2.88,31911.55,27.36,-0.11,-71.95,32629,0,0.23,590,0,0.29,
98,407,0.09,8.93,0,0,2.88,32012.45,27.72,-0.11,-71.91,32626,0,0.23,588,0,0.29,
99,404,0.09,8.92,0,0,2.88,32112.89,28.11,-0.11,-71.87,32623,0,0.23,585,0,0.28,
100,402,0.09,8.9,0,0,2.88,32197.5,28.46,-0.11,-71.84,32621,0,0.23,583,0,0.28,
101,399,0.09,8.88,0,0,2.88,32280.31,28.85,-0.11,-71.8,32619,0,0.23,581,0,0.27,
102,397,0.08,8.87,0,0,2.88,32348.59,29.21,-0.11,-71.77,32618,0,0.23,579,0,0.27,
103,394,0.08,8.86,0,0,2.88,32413.76,29.59,-0.11,-71.73,32616,0,0.23,577,0,0.27,
104,392,0.08,8.85,0,0,2.88,32465.8,29.95,-0.11,-71.7,32615,0,0.23,576,0,0.26,
105,390,0.08,8.84,0,0,2.88,32513.36,30.33,-0.11,-71.66,32614,0,0.23,574,0,0.26,
106,389,0.08,8.84,0,0,2.88,32549.15,30.68,-0.11,-71.63,32614,0,0.23,573,0,0.26,
107,387,0.08,8.84,0,0,2.88,32579.14,31.07,-0.11,-71.59,32613,0,0.23,571,0,0.26,
108,386,0.08,8.83,0,0,2.88,32598.71,31.42,-0.11,-71.56,32612,0,0.23,570,0,0.26,
109,385,0.08,8.84,0,0,2.88,32611.12,31.8,-0.11,-71.52,32612,0,0.23,569,0,0.26,
110,384,0.08,8.84,0,0,2.88,32614.45,32.15,-0.11,-71.49,32612,0,0.23,569,0,0.26,
111,383,0.08,8.85,0,0,2.88,32609.45,32.52,-0.11,-71.45,32612,0,0.23,568,0,0.26,
112,383,0.05,8.47,0,0,0.99,32597.35,32.87,-0.11,-71.42,32613,0,0.23,567,0,0.26,
113,383,0.06,8.45,0,0,0.99,32576.59,33.24,-0.11,-71.38,32613,0,0.23,567,0,0.26,
114,383,0.06,8.43,0,0,0.99,32548.71,33.6,-0.11,-71.35,32612,0,0.23,567,0,0.26,
115,383,0.06,8.41,0,0,0.99,32511.46,33.97,-0.11,-71.31,32610,0,0.23,567,0,0.26,
116,384,0.06,8.39,0,0,0.99,32467.78,34.32,-0.11,-71.28,32609,0,0.23,567,0,0.26,
117,384,0.07,8.37,0,0,0.99,32414.12,34.69,-0.11,-71.25,32607,0,0.23,567,0,0.27,
118,385,0.07,8.35,0,0,0.99,32354.73,35.04,-0.11,-71.21,32604,0,0.23,567,0,0.27,
119,386,0.07,8.32,0,0,0.99,32284.77,35.41,-0.12,-71.18,32601,0,0.23,568,0,0.27,
120,387,0.07,8.3,0,0,0.99,32209.76,35.76,-0.12,-71.14,32597,0,0.23,568,0,0.28,
121,388,0.08,8.27,0,0,0.99,32123.58,36.13,-0.12,-71.11,32593,0,0.23,569,0,0.28,
122,389,0.08,8.25,0,0,0.99,32033.04,36.48,-0.12,-71.07,32588,0,0.23,570,0,0.28,
123,391,0.09,8.22,0,0,0.99,31930.77,36.84,-0.12,-71.04,32582,0,0.23,571,0,0.29,
124,392,0.09,8.19,0,0,0.99,31824.8,37.19,-0.12,-71.01,32575,0,0.23,571,0,0.29,
125,394,0.09,8.16,0,0,0.99,31706.53,37.56,-0.12,-70.97,32568,0,0.23,572,0,0.3,
126,396,0.1,8.13,0,0,0.99,31585.26,37.91,-0.12,-70.94,32559,0,0.23,574,0,0.31,
127,398,0.1,8.1,0,0,0.99,31451.12,38.27,-0.12,-70.9,32549,0,0.23,575,0,0.31,
128,400,0.11,8.07,0,0,0.99,31311.8,38.63,-0.12,-70.87,32538,0,0.23,576,0,0.32,
129,402,0.11,8.03,0,0,0.99,31164.79,38.98,-0.12,-70.84,32525,0,0.23,577,0,0.33,
130,405,0.12,8,0,0,0.99,31010.12,39.34,-0.12,-70.8,32511,0,0.22,579,0,0.34,
131,407,0.12,7.96,0,0,0.99,30847.84,39.69,-0.12,-70.77,32495,0,0.22,580,0,0.35,
132,410,0.13,7.91,0,0,0.99,30677.99,40.04,-0.12,-70.73,32478,0,0.22,581,0,0.36,
133,412,0.14,7.87,0,0,0.99,30500.61,40.4,-0.12,-70.7,32458,0,0.22,583,0,0.37,
134,415,0.14,7.82,0,0,0.99,30315.75,40.75,-0.12,-70.67,32437,0,0.22,584,0,0.38,
135,417,0.15,7.77,0,0,0.99,30123.47,41.1,-0.12,-70.63,32413,0,0.22,586,0,0.39,
136,420,0.16,7.72,0,0,0.99,29923.83,41.45,-0.12,-70.6,32387,0,0.22,588,0,0.41,
137,423,0.17,7.66,0,0,0.99,29716.88,41.8,-0.12,-70.57,32358,0,0.22,589,0,0.42,
138,426,0.18,7.6,0,0,0.99,29502.69,42.15,-0.12,-70.53,32325,0,0.22,591,0,0.44,
139,428,0.19,7.53,0,0,0.99,29281.33,42.5,-0.12,-70.5,32290,0,0.22,593,0,0.46,
140,431,0.2,7.46,0,0,0.99,29052.87,42.84,-0.12,-70.47,32251,0,0.22,594,0,0.47,
141,434,0.21,7.39,0,0,0.99,28817.41,43.19,-0.12,-70.43,32209,0,0.22,596,0,0.49,
142,437,0.23,7.31,0,0,0.99,28575.01,43.54,-0.12,-70.4,32162,0,0.22,597,0,0.52,
143,440,0.24,7.23,0,0,0.99,28320.74,43.89,-0.12,-70.37,32109,0,0.22,599,0,0.54,
144,443,0.25,7.14,0,0,0.99,28069.84,44.22,-0.12,-70.33,32054,0,0.21,601,0,0.57,
145,445,0.27,7.04,0,0,0.99,27801.94,44.57,-0.12,-70.3,31991,0,0.21,602,0,0.59,
146,448,0.29,6.95,0,0,0.99,27538.18,44.91,-0.12,-70.27,31924,0,0.21,604,0,0.62,
147,451,0.31,6.84,0,0,0.99,27257.16,45.25,-0.12,-70.24,31849,0,0.21,605,0,0.66,
148,453,0.33,6.74,0,0,0.99,26981.03,45.58,-0.12,-70.2,31769,0,0.21,606,0,0.69,
149,455,0.35,6.63,0,0,0.99,26687.42,45.93,-0.12,-70.17,31679,0,0.21,607,0,0.73,
150,458,0.37,6.51,0,0,0.99,26399.51,46.25,-0.12,-70.14,31585,0,0.21,608,0,0.77,
151,460,0.39,6.4,0,0,0.99,26093.96,46.59,-0.12,-70.11,31478,0,0.21,609,0,0.81,
152,462,0.42,6.29,0,0,0.99,25794.91,46.92,-0.12,-70.08,31367,0,0.2,610,0,0.85,
153,463,0.45,6.18,0,0,0.99,25478.13,47.25,-0.12,-70.05,31241,0,0.2,610,0,0.9,
154,465,0.47,6.08,0,0,0.99,25168.67,47.57,-0.12,-70.01,31110,0,0.2,611,0,0.96,
155,466,0.51,5.98,0,0,0.99,24841.48,47.9,-0.12,-69.98,30962,0,0.2,611,0,1.02,
156,467,0.54,5.89,0,0,0.99,24522.43,48.22,-0.12,-69.95,30808,0,0.2,611,0,1.08,
157,468,0.58,5.81,0,0,0.99,24185.74,48.54,-0.12,-69.92,30636,0,0.2,610,0,1.15,
158,469,0.62,5.74,0,0,0.99,23858.07,48.85,-0.12,-69.89,30456,0,0.19,610,0,1.22,
159,469,0.66,5.69,0,0,0.99,23519.78,49.17,-0.12,-69.86,30258,0,0.19,609,0,1.3,
160,469,0.7,5.67,0,0,0.99,23177.82,49.47,-0.12,-69.83,30044,0,0.19,607,0,1.39,
161,468,0.75,5.68,0,0,0.99,22825.6,49.79,-0.12,-69.8,29808,0,0.19,605,0,1.49,
162,467,0.81,5.73,0,0,0.99,22491.3,50.07,-0.12,-69.78,29569,0,0.19,603,0,1.58,
163,466,0.86,5.83,0,0,0.99,22126.49,50.38,-0.12,-69.75,29289,0,0.18,600,0,1.7,
164,464,0.92,5.97,0,0,0.99,21787.7,50.66,-0.12,-69.72,29010,0,0.18,597,0,1.81,
165,461,0.99,6.17,0,0,0.99,21418.97,50.96,-0.12,-69.69,28686,0,0.18,593,0,1.94,
166,458,1.05,6.42,0,0,0.99,21077.49,51.23,-0.12,-69.67,28365,0,0.18,589,0,2.07,
167,454,1.12,6.74,0,0,0.99,20706.91,51.52,-0.12,-69.64,27992,0,0.18,584,0,2.22,
168,450,1.19,7.09,0,0,0.99,20357.65,51.78,-0.12,-69.61,27617,0,0.17,579,0,2.38,
169,445,1.27,7.51,0,0,0.99,20001.78,52.04,-0.12,-69.59,27210,0,0.17,573,0,2.54,
170,440,1.34,7.96,0,0,0.99,19647.06,52.3,-0.12,-69.56,26778,0,0.17,566,0,2.72,
171,433,1.42,8.45,0,0,0.99,19294.14,52.55,-0.12,-69.54,26322,0,0.17,558,0,2.91,
172,426,1.5,8.95,0,0,0.99,18943.67,52.79,-0.12,-69.52,25843,0,0.16,550,0,3.11,
173,419,1.57,9.47,0,0,0.99,18596.33,53.02,-0.12,-69.49,25341,0,0.16,541,0,3.33,
174,410,1.65,9.97,0,0,0.99,18252.78,53.25,-0.12,-69.47,24820,0,0.16,532,0,3.56,
175,401,1.71,10.44,0,0,0.99,17913.7,53.47,-0.12,-69.45,24281,0,0.16,522,0,3.8,
176,392,1.77,10.85,0,0,0.99,17579.68,53.67,-0.12,-69.43,23729,0,0.15,511,0,4.06,
177,382,1.82,11.2,0,0,0.99,17251.31,53.87,-0.12,-69.41,23168,0,0.15,500,0,4.32,
178,372,1.86,11.44,0,0,0.99,16929.09,54.06,-0.12,-69.4,22601,0,0.15,489,0,4.61,
179,361,1.89,11.58,0,0,0.99,16613.42,54.24,-0.12,-69.38,22034,0,0.15,478,0,4.9,
180,351,1.9,11.6,0,0,0.99,16304.63,54.41,-0.12,-69.36,21472,0,0.15,466,0,5.2,
181,340,1.91,11.51,0,0,0.99,16002.9,54.58,-0.12,-69.35,20919,0,0.14,455,0,5.52,
182,330,1.89,11.28,0,0,0.99,15708.35,54.73,-0.12,-69.33,20380,0,0.14,443,0,5.84,
183,319,1.86,10.89,0,0,0.99,15420.92,54.88,-0.12,-69.32,19859,0,0.14,432,0,6.18,
184,310,1.72,9.5,0,0,0.99,15140.23,55.02,-0.12,-69.3,19376,0,0.14,422,0,6.53,
185,303,1.52,7.73,0,0,0.99,14865.02,55.15,-0.12,-69.29,18950,0,0.14,414,0,6.9,
186,298,1.36,6.31,0,0,0.99,14593.75,55.28,-0.12,-69.28,18576,0,0.14,407,0,7.27,
187,294,1.24,5.32,0,0,0.99,14325.13,55.4,-0.12,-69.27,18238,0,0.14,402,0,7.67,
188,291,1.16,4.67,0,0,0.99,14058.24,55.51,-0.12,-69.26,17925,0,0.14,398,0,8.08,
189,288,1.11,4.24,0,0,0.99,13792.47,55.62,-0.12,-69.25,17629,0,0.13,394,0,8.51,
190,286,1.07,3.95,0,0,0.99,13527.4,55.73,-0.12,-69.24,17342,0,0.13,391,0,8.97,
191,284,1.05,3.73,0,0,0.99,13262.8,55.84,-0.12,-69.23,17062,0,0.13,388,0,9.44,
192,283,1.04,3.54,0,0,0.99,12998.52,55.94,-0.12,-69.22,16785,0,0.13,385,0,9.95,
193,282,1.03,3.38,0,0,0.99,12734.49,56.04,-0.12,-69.21,16510,0,0.13,382,0,10.48,
194,280,1.02,3.23,0,0,0.99,12470.66,56.13,-0.12,-69.2,16236,0,0.13,380,0,11.03,
195,279,1.02,3.1,0,0,0.99,12207.03,56.22,-0.12,-69.19,15962,0,0.13,378,0,11.62,
196,278,1.02,2.97,0,0,0.99,11943.61,56.31,-0.12,-69.18,15688,0,0.13,375,0,12.23,
197,277,1.02,2.84,0,0,0.99,11675.18,56.4,-0.12,-69.17,15408,0,0.13,373,0,12.89,
198,276,1.02,2.73,0,0,0.99,11417.55,56.48,-0.12,-69.16,15137,0,0.13,371,0,13.56,
199,275,1.03,2.62,0,0,0.99,11154.99,56.56,-0.12,-69.16,14861,0,0.13,369,0,14.28,
200,274,1.03,2.52,0,0,0.99,10892.8,56.64,-0.12,-69.15,14583,0,0.13,367,0,15.04,
201,272,1.03,2.42,0,0,0.99,10631.05,56.71,-0.12,-69.14,14305,0,0.13,365,0,15.83,
202,271,1.04,2.33,0,0,0.99,10369.77,56.79,-0.12,-69.13,14025,0,0.13,363,0,16.66,
203,270,1.04,2.25,0,0,0.99,10109.04,56.86,-0.12,-69.13,13744,0,0.12,361,0,17.53,
204,269,1.05,2.18,0,0,0.99,9848.92,56.93,-0.12,-69.12,13462,0,0.12,359,0,18.45,
205,268,1.05,2.12,0,0,0.99,9589.47,57,-0.12,-69.11,13180,0,0.12,357,0,19.42,
206,267,1.06,2.07,0,0,0.99,9330.77,57.06,-0.12,-69.11,12895,0,0.12,355,0,20.43,
207,265,1.07,2.03,0,0,0.99,9072.9,57.13,-0.12,-69.1,12610,0,0.12,353,0,21.49,
208,264,1.08,2.01,0,0,0.99,8815.94,57.19,-0.12,-69.1,12323,0,0.12,352,0,22.61,
209,263,1.07,1.86,0,0,0.99,8554.86,57.25,-0.12,-69.09,12031,0,0.12,350,0,23.79,
210,262,1.07,1.78,0,0,0.99,8310,57.31,-0.12,-69.08,11760,0,0.13,348,0,24.95,
211,260,1.08,1.79,0,0,0.99,8050.76,57.37,-0.12,-69.08,11470,0,0.13,346,0,26.22,
212,259,1.1,1.9,0,0,0.99,7802.74,57.43,-0.12,-69.07,11188,0,0.13,344,0,27.48,
213,257,1.13,2.02,0,0,0.99,7540.89,57.49,-0.12,-69.07,10884,0,0.13,342,0,28.88,
214,255,1.15,2.13,0,0,0.99,7300.62,57.54,-0.12,-69.06,10600,0,0.13,340,0,30.2,
215,253,1.16,2.23,0,0,0.99,7042.08,57.59,-0.12,-69.06,10289,0,0.14,338,0,31.68,
216,251,1.18,2.31,0,0,0.99,6805.2,57.64,-0.12,-69.05,10001,0,0.14,336,0,33.09,
217,249,1.19,2.38,0,0,0.99,6550.63,57.7,-0.12,-69.05,9689,0,0.15,334,0,34.66,
218,247,1.2,2.44,0,0,0.99,6317.63,57.74,-0.12,-69.04,9401,0,0.16,331,0,36.15,
219,244,1.2,2.48,0,0,0.99,6067.45,57.79,-0.12,-69.04,9090,0,0.16,329,0,37.81,
220,242,1.21,2.51,0,0,0.99,5838.63,57.84,-0.12,-69.03,8805,0,0.17,327,0,39.38,
221,240,1.21,2.53,0,0,0.99,5597.8,57.89,-0.12,-69.03,8503,0,0.18,324,0,41.09,
222,237,1.21,2.54,0,0,0.99,5363.98,57.93,-0.12,-69.03,8210,0,0.19,322,0,42.8,
223,235,1.22,2.53,0,0,0.99,5132.47,57.98,-0.12,-69.02,7920,0,0.2,319,0,44.56,
224,232,1.22,2.52,0,0,0.99,4903.26,58.02,-0.12,-69.02,7633,0,0.22,317,0,46.35,
225,230,1.22,2.5,0,0,0.99,4676.36,58.06,-0.12,-69.01,7349,0,0.23,314,0,48.19,
226,227,1.21,2.48,0,0,0.99,4451.75,58.11,-0.12,-69.01,7068,0,0.24,312,0,50.06,
227,225,1.21,2.45,0,0,0.99,4224.98,58.15,-0.12,-69.01,6785,0,0.26,310,0,52.01,
228,223,1.21,2.42,0,0,0.99,4009.32,58.19,-0.12,-69,6517,0,0.28,308,0,53.92,
229,220,1.21,2.38,0,0,0.99,3791.46,58.23,-0.12,-69,6246,0,0.29,305,0,55.91,
230,218,1.21,2.35,0,0,0.99,3575.79,58.26,-0.12,-68.99,5979,0,0.31,303,0,57.94,
231,216,1.2,2.31,0,0,0.99,3362.29,58.3,-0.12,-68.99,5716,0,0.33,301,0,60.01,
232,214,1.2,2.28,0,0,0.99,3155.13,58.34,-0.12,-68.99,5461,0,0.35,299,0,62.07,
233,211,1.2,2.24,0,0,0.99,2937.49,58.37,-0.12,-68.98,5194,0,0.38,297,0,64.3,
234,209,1.2,2.2,0,0,0.99,2738.58,58.41,-0.12,-68.98,4951,0,0.4,295,0,66.39,
235,207,1.19,2.17,0,0,0.99,2529.29,58.44,-0.12,-68.98,4696,0,0.43,293,0,68.65,
236,205,1.19,2.14,0,0,0.99,2330.17,58.48,-0.12,-68.97,4454,0,0.45,291,0,70.86,
237,203,1.19,2.11,0,0,0.99,2120.93,58.51,-0.12,-68.97,4201,0,0.48,289,0,73.24,
238,201,1.19,2.08,0,0,0.99,1929.67,58.54,-0.12,-68.97,3969,0,0.51,287,0,75.47,
