Time,Velocity,GForce,Acceleration,Thrust,TWR,Mass,AltitudeFromTerrain,DownrangeDistance,Latitude,Longitude,Apoapsis,Periapsis,Inclination,OrbitalVelocity,VesselDeltaV,Pressure,
98,746,0,7.99,0,0,2.88,63267.44,1.09,-0.1,-74.66,99923,0,0.1,762,0,0,
99,737,0,7.97,0,0,2.88,64037.9,1.12,-0.1,-74.66,99923,0,0.1,754,0,0,
100,730,0,7.95,0,0,2.88,64741.44,1.15,-0.1,-74.67,99923,0,0.1,747,0,0,
101,722,0,7.93,0,0,2.88,65495.33,1.18,-0.1,-74.67,99922,0,0.1,738,0,0,
102,714,0,7.92,0,0,2.88,66183.62,1.21,-0.1,-74.67,99922,0,0.1,731,0,0,
103,706,0,7.9,0,0,2.88,66906.92,1.24,-0.1,-74.68,99922,0,0.1,723,0,0,
104,698,0,7.88,0,0,2.88,67608.06,1.27,-0.1,-74.68,99922,0,0.1,715,0,0,
105,690,0,7.87,0,0,2.88,68301.32,1.3,-0.1,-74.68,99922,0,0.1,708,0,0,
106,683,0,7.85,0,0,2.88,68973.07,1.34,-0.1,-74.69,99922,0,0.1,700,0,0,
107,674,0,7.83,0,0,2.88,69677.71,1.37,-0.1,-74.69,99922,0,0.1,692,0,0,
108,667,0,7.82,0,0,2.88,70320.62,1.4,-0.1,-74.69,99922,0,0.1,685,0,0,
109,659,0,7.8,0,0,2.88,71008.96,1.43,-0.1,-74.69,99921,0,0.1,677,0,0,
110,651,0,7.79,0,0,2.88,71649.87,1.47,-0.1,-74.7,99921,0,0.1,669,0,0,
111,644,0,7.77,0,0,2.88,72296.15,1.5,-0.1,-74.7,99921,0,0.1,662,0,0,
112,636,0,7.76,0,0,2.88,72921.95,1.53,-0.1,-74.7,99921,0,0.1,654,0,0,
113,628,0,7.74,0,0,2.88,73577.92,1.57,-0.1,-74.71,99921,0,0.1,646,0,0,
114,621,0,7.73,0,0,2.88,74175.99,1.6,-0.1,-74.71,99921,0,0.1,639,0,0,
115,613,0,7.71,0,0,2.88,74815.86,1.64,-0.1,-74.71,99921,0,0.1,631,0,0,
116,605,0,7.7,0,0,2.88,75399.1,1.67,-0.1,-74.72,99921,0,0.1,624,0,0,
117,597,0,7.69,0,0,2.88,76022.93,1.71,-0.1,-74.72,99921,0,0.1,616,0,0,
118,590,0,7.67,0,0,2.88,76591.38,1.74,-0.1,-74.72,99921,0,0.1,609,0,0,
119,582,0,7.66,0,0,2.88,77199.23,1.78,-0.1,-74.73,99920,0,0.1,602,0,0,
120,575,0,7.65,0,0,2.88,77752.96,1.81,-0.1,-74.73,99920,0,0.1,594,0,0,
121,567,0,7.63,0,0,2.88,78344.87,1.85,-0.1,-74.73,99920,0,0.1,587,0,0,
122,559,0,7.62,0,0,2.88,78883.92,1.88,-0.1,-74.74,99920,0,0.1,580,0,0,
123,552,0,7.61,0,0,2.88,79459.96,1.92,-0.1,-74.74,99920,0,0.1,572,0,0,
124,544,0,7.6,0,0,2.88,79995.23,1.96,-0.1,-74.74,99920,0,0.1,565,0,0,
125,537,0,7.58,0,0,2.88,80533.9,1.99,-0.1,-74.75,99920,0,0.1,557,0,0,
126,529,0,7.57,0,0,2.88,81064.98,2.03,-0.1,-74.75,99920,0,0.1,550,0,0,
127,522,0,7.56,0,0,2.88,81588.48,2.07,-0.1,-74.76,99920,0,0.1,543,0,0,
128,514,0,7.55,0,0,2.88,82104.41,2.11,-0.1,-74.76,99920,0,0.1,536,0,0,
129,507,0,7.54,0,0,2.88,82612.79,2.14,-0.1,-74.76,99920,0,0.1,528,0,0,
130,499,0,7.53,0,0,2.88,83103.69,2.18,-0.1,-74.77,99919,0,0.1,521,0,0,
131,491,0,7.52,0,0,2.88,83616.72,2.22,-0.1,-74.77,99919,0,0.1,514,0,0,
132,484,0,7.5,0,0,2.88,84083.08,2.26,-0.1,-74.77,99919,0,0.1,507,0,0,
133,477,0,7.49,0,0,2.88,84570.99,2.3,-0.1,-74.78,99919,0,0.1,499,0,0,
134,469,0,7.48,0,0,2.88,85041.76,2.33,-0.1,-74.78,99919,0,0.1,492,0,0,
135,462,0,7.47,0,0,2.88,85505.04,2.37,-0.1,-74.78,99919,0,0.1,485,0,0,
136,454,0,7.46,0,0,2.88,85960.84,2.41,-0.1,-74.79,99919,0,0.1,478,0,0,
137,447,0,7.45,0,0,2.88,86409.17,2.45,-0.1,-74.79,99919,0,0.1,471,0,0,
138,440,0,7.44,0,0,2.88,86850.04,2.49,-0.1,-74.8,99919,0,0.1,464,0,0,
139,432,0,7.43,0,0,2.88,87283.46,2.53,-0.1,-74.8,99919,0,0.1,457,0,0,
140,425,0,7.43,0,0,2.88,87709.44,2.57,-0.1,-74.8,99919,0,0.1,450,0,0,
141,417,0,7.42,0,0,2.88,88127.98,2.61,-0.1,-74.81,99919,0,0.1,443,0,0,
142,410,0,7.41,0,0,2.88,88539.1,2.65,-0.1,-74.81,99918,0,0.1,436,0,0,
143,403,0,7.4,0,0,2.88,88942.81,2.69,-0.1,-74.81,99918,0,0.1,429,0,0,
144,395,0,7.39,0,0,2.88,89339.11,2.73,-0.1,-74.82,99918,0,0.1,422,0,0,
145,388,0,7.38,0,0,2.88,89728.01,2.77,-0.1,-74.82,99918,0,0.1,415,0,0,
146,381,0,7.37,0,0,2.88,90109.53,2.81,-0.1,-74.83,99918,0,0.1,408,0,0,
147,373,0,7.36,0,0,2.88,90483.66,2.85,-0.1,-74.83,99918,0,0.1,401,0,0,
148,366,0,7.36,0,0,2.88,90850.42,2.89,-0.1,-74.83,99918,0,0.1,395,0,0,
149,359,0,7.35,0,0,2.88,91209.82,2.93,-0.1,-74.84,99918,0,0.1,388,0,0,
150,352,0,7.34,0,0,2.88,91561.86,2.97,-0.1,-74.84,99918,0,0.1,381,0,0,
151,344,0,7.33,0,0,2.88,91913.36,3.02,-0.1,-74.85,99918,0,0.1,374,0,0,
152,337,0,7.33,0,0,2.88,92237.22,3.06,-0.1,-74.85,99918,0,0.1,368,0,0,
153,330,0,7.32,0,0,2.88,92580.43,3.1,-0.1,-74.85,99918,0,0.1,361,0,0,
154,323,0,7.31,0,0,2.88,92890.2,3.14,-0.1,-74.86,99918,0,0.1,354,0,0,
155,315,0,7.31,0,0,2.88,93218.17,3.18,-0.1,-74.86,99917,0,0.1,347,0,0,
156,308,0,7.3,0,0,2.88,93513.89,3.22,-0.1,-74.87,99917,0,0.1,341,0,0,
157,301,0,7.29,0,0,2.88,93826.66,3.27,-0.1,-74.87,99917,0,0.1,334,0,0,
158,294,0,7.29,0,0,2.88,94108.36,3.31,-0.1,-74.87,99917,0,0.1,328,0,0,
159,287,0,7.28,0,0,2.88,94405.94,3.35,-0.1,-74.88,99917,0,0.1,321,0,0,
160,280,0,7.28,0,0,2.88,94679.14,3.39,-0.1,-74.88,99917,0,0.1,315,0,0,
161,272,0,7.27,0,0,2.88,94950.7,3.44,-0.1,-74.89,99917,0,0.1,309,0,0,
162,265,0,7.26,0,0,2.88,95214.98,3.48,-0.1,-74.89,99917,0,0.1,302,0,0,
163,258,0,7.26,0,0,2.88,95471.99,3.52,-0.1,-74.89,99917,0,0.1,296,0,0,
164,251,0,7.25,0,0,2.88,95721.73,3.56,-0.1,-74.9,99917,0,0.1,290,0,0,
165,244,0,7.25,0,0,2.88,95964.21,3.61,-0.1,-74.9,99917,0,0.1,284,0,0,
166,237,0,7.24,0,0,2.88,96199.44,3.65,-0.1,-74.91,99917,0,0.1,278,0,0,
167,230,0,7.24,0,0,2.88,96427.41,3.69,-0.1,-74.91,99917,0,0.1,272,0,0,
168,223,0,7.23,0,0,2.88,96648.13,3.74,-0.1,-74.91,99916,0,0.1,266,0,0,
169,216,0,7.23,0,0,2.88,96861.61,3.78,-0.1,-74.92,99916,0,0.1,260,0,0,
170,209,0,7.22,0,0,2.88,97067.85,3.82,-0.1,-74.92,99916,0,0.1,254,0,0,
171,202,0,7.22,0,0,2.88,97266.85,3.87,-0.1,-74.93,99916,0,0.1,248,0,0,
172,195,0,7.22,0,0,2.88,97458.63,3.91,-0.1,-74.93,99916,0,0.1,242,0,0,
173,188,0,7.21,0,0,2.88,97643.17,3.95,-0.1,-74.94,99916,0,0.1,237,0,0,
174,181,0,7.21,0,0,2.88,97820.5,4,-0.1,-74.94,99916,0,0.1,231,0,0,
175,174,0,7.21,0,0,2.88,97990.61,4.04,-0.1,-74.94,99916,0,0.1,226,0,0,
176,167,0,7.2,0,0,2.88,98153.5,4.08,-0.1,-74.95,99916,0,0.1,221,0,0,
177,160,0,7.2,0,0,2.88,98309.17,4.13,-0.1,-74.95,99916,0,0.1,216,0,0,
178,154,0,7.2,0,0,2.88,98457.64,4.17,-0.1,-74.96,99916,0,0.1,210,0,0,
179,147,0,7.19,0,0,2.88,98598.91,4.21,-0.1,-74.96,99916,0,0.1,206,0,0,
180,140,0,7.19,0,0,2.88,98732.97,4.26,-0.1,-74.96,99916,0,0.1,201,0,0,
181,134,0,7.19,0,0,2.88,98859.83,4.3,-0.1,-74.97,99915,0,0.1,196,0,0,
182,127,0,7.18,0,0,2.88,98979.49,4.35,-0.1,-74.97,99915,0,0.1,192,0,0,
183,120,0,7.18,0,0,2.88,99091.96,4.39,-0.1,-74.98,99915,0,0.1,187,0,0,
184,114,0,7.18,0,0,2.88,99197.23,4.43,-0.1,-74.98,99915,0,0.1,183,0,0,
185,108,0,7.18,0,0,2.88,99297.2,4.48,-0.1,-74.99,99915,0,0.1,179,0,0,
186,102,0,7.18,0,0,2.88,99384.46,4.52,-0.1,-74.99,99915,0,0.1,176,0,0,
187,95,0,7.17,0,0,2.88,99469.92,4.57,-0.1,-74.99,99915,0,0.1,172,0,0,
188,89,0,7.17,0,0,2.88,99546.44,4.61,-0.1,-75,99915,0,0.1,169,0,0,
189,84,0,7.17,0,0,2.88,99615.78,4.66,-0.1,-75,99915,0,0.1,166,0,0,
190,78,0,7.17,0,0,2.88,99677.94,4.7,-0.1,-75.01,99915,0,0.1,163,0,0,
191,73,0,7.17,0,0,2.88,99732.91,4.74,-0.1,-75.01,99915,0,0.1,161,0,0,
192,68,0,7.17,0,0,2.88,99780.71,4.79,-0.1,-75.01,99915,0,0.1,159,0,0,
193,64,0,7.17,0,0,2.88,99821.33,4.83,-0.1,-75.02,99915,0,0.1,157,0,0,
194,60,0,7.17,0,0,2.88,99854.77,4.88,-0.1,-75.02,99915,0,0.1,155,0,0,
195,57,0,7.17,0,0,2.88,99881.03,4.92,-0.1,-75.03,99914,0,0.1,154,0,0,
196,54,0,7.17,0,0,2.88,99899.8,4.97,-0.1,-75.03,99914,0,0.1,153,0,0,
197,52,0,7.16,0,0,2.88,99912.19,5.01,-0.1,-75.04,99914,0,0.1,152,0,0,
198,52,0,7.16,0,0,2.88,99916.73,5.05,-0.1,-75.04,99914,0,0.1,152,0,0,
199,52,0,7.16,0,0,2.88,99914.31,5.1,-0.1,-75.04,99914,0,0.1,152,0,0,
200,53,0,7.16,0,0,2.88,99904.96,5.14,-0.1,-75.05,99914,0,0.1,153,0,0,
201,56,0,7.17,0,0,2.88,99887.49,5.19,-0.1,-75.05,99914,0,0.1,154,0,0,
202,59,0,7.17,0,0,2.88,99864.48,5.23,-0.1,-75.06,99914,0,0.1,155,0,0,
203,62,0,7.17,0,0,2.88,99832.08,5.28,-0.1,-75.06,99914,0,0.1,156,0,0,
204,67,0,7.17,0,0,2.88,99794.45,5.32,-0.1,-75.07,99914,0,0.1,158,0,0,
205,71,0,7.17,0,0,2.88,99747.97,5.37,-0.1,-75.07,99914,0,0.1,160,0,0,
206,76,0,7.17,0,0,2.88,99697.39,5.41,-0.1,-75.07,99914,0,0.1,162,0,0,
207,82,0,7.17,0,0,2.88,99635.13,5.46,-0.1,-75.08,99914,0,0.1,165,0,0,
208,87,0,7.17,0,0,2.88,99570.76,5.5,-0.1,-75.08,99914,0,0.1,168,0,0,
209,93,0,7.17,0,0,2.88,99493.56,5.54,-0.1,-75.09,99913,0,0.1,171,0,0,
210,99,0,7.17,0,0,2.88,99415.41,5.59,-0.1,-75.09,99913,0,0.1,174,0,0,
211,106,0,7.18,0,0,2.88,99323.26,5.63,-0.1,-75.1,99913,0,0.1,178,0,0,
212,112,0,7.18,0,0,2.88,99231.3,5.67,-0.1,-75.1,99913,0,0.1,182,0,0,
213,118,0,7.18,0,0,2.88,99124.21,5.72,-0.1,-75.1,99913,0,0.1,186,0,0,
214,125,0,7.18,0,0,2.88,99018.44,5.76,-0.1,-75.11,99913,0,0.1,190,0,0,
215,131,0,7.19,0,0,2.88,98898.8,5.81,-0.1,-75.11,99913,0,0.1,195,0,0,
216,138,0,7.19,0,0,2.88,98774.24,5.85,-0.1,-75.12,99913,0,0.1,199,0,0,
217,145,0,7.19,0,0,2.88,98642.48,5.9,-0.1,-75.12,99913,0,0.1,204,0,0,
218,151,0,7.19,0,0,2.88,98503.51,5.94,-0.1,-75.12,99913,0,0.1,209,0,0,
219,158,0,7.2,0,0,2.88,98357.35,5.98,-0.1,-75.13,99913,0,0.1,214,0,0,
220,165,0,7.2,0,0,2.88,98203.97,6.03,-0.1,-75.13,99913,0,0.1,219,0,0,
221,172,0,7.2,0,0,2.88,98043.38,6.07,-0.1,-75.14,99913,0,0.1,224,0,0,
222,179,0,7.21,0,0,2.88,97879,6.11,-0.1,-75.14,99913,0,0.1,229,0,0,
223,186,0,7.21,0,0,2.88,97696.98,6.16,-0.1,-75.15,99912,0,0.1,235,0,0,
224,192,0,7.21,0,0,2.88,97522.03,6.2,-0.1,-75.15,99912,0,0.1,240,0,0,
225,200,0,7.22,0,0,2.88,97324.98,6.25,-0.1,-75.15,99912,0,0.1,246,0,0,
226,206,0,7.22,0,0,2.88,97132.15,6.29,-0.1,-75.16,99912,0,0.1,252,0,0,
227,213,0,7.23,0,0,2.88,96928.22,6.33,-0.1,-75.16,99912,0,0.1,258,0,0,
228,221,0,7.23,0,0,2.88,96717.05,6.38,-0.1,-75.17,99912,0,0.1,264,0,0,
229,228,0,7.23,0,0,2.88,96494.2,6.42,-0.1,-75.17,99912,0,0.1,270,0,0,
230,234,0,7.24,0,0,2.88,96277.57,6.46,-0.1,-75.17,99912,0,0.1,275,0,0,
231,242,0,7.24,0,0,2.88,96035.35,6.51,-0.1,-75.18,99912,0,0.1,282,0,0,
232,249,0,7.25,0,0,2.88,95804.79,6.55,-0.1,-75.18,99912,0,0.1,288,0,0,
233,256,0,7.25,0,0,2.88,95552.49,6.59,-0.1,-75.19,99912,0,0.1,294,0,0,
234,263,0,7.26,0,0,2.88,95297.8,6.63,-0.1,-75.19,99912,0,0.1,300,0,0,
235,270,0,7.27,0,0,2.88,95035.84,6.68,-0.1,-75.2,99912,0,0.1,307,0,0,
236,277,0,7.27,0,0,2.88,94766.6,6.72,-0.1,-75.2,99911,0,0.1,313,0,0,
237,284,0,7.28,0,0,2.88,94490.08,6.76,-0.1,-75.2,99911,0,0.1,319,0,0,
238,291,0,7.28,0,0,2.88,94212.02,6.8,-0.1,-75.21,99911,0,0.1,326,0,0,
239,299,0,7.29,0,0,2.88,93915.17,6.85,-0.1,-75.21,99911,0,0.1,332,0,0,
240,306,0,7.3,0,0,2.88,93616.77,6.89,-0.1,-75.22,99911,0,0.1,339,0,0,
241,313,0,7.3,0,0,2.88,93304.87,6.93,-0.1,-75.22,99911,0,0.1,346,0,0,
242,320,0,7.31,0,0,2.88,93004.36,6.97,-0.1,-75.22,99911,0,0.1,352,0,0,
243,327,0,7.31,0,0,2.88,92677.69,7.01,-0.1,-75.23,99911,0,0.1,359,0,0,
244,335,0,7.32,0,0,2.88,92356.64,7.05,-0.1,-75.23,99911,0,0.1,365,0,0,
245,342,0,7.33,0,0,2.88,92008.24,7.1,-0.1,-75.24,99911,0,0.1,372,0,0,
246,349,0,7.34,0,0,2.88,91672.67,7.14,-0.1,-75.24,99911,0,0.1,379,0,0,
247,357,0,7.34,0,0,2.88,91315.91,7.18,-0.1,-75.24,99911,0,0.1,386,0,0,
248,364,0,7.35,0,0,2.88,90973.15,7.22,-0.1,-75.25,99911,0,0.1,392,0,0,
249,371,0,7.36,0,0,2.88,90601.52,7.26,-0.1,-75.25,99910,0,0.1,399,0,0,
250,378,0,7.37,0,0,2.88,90229.74,7.3,-0.1,-75.25,99910,0,0.1,406,0,0,
