Time,Velocity,GForce,Acceleration,Thrust,TWR,Mass,AltitudeFromTerrain,DownrangeDistance,Latitude,Longitude,Apoapsis,Periapsis,Inclination,OrbitalVelocity,VesselDeltaV,Pressure,
20,235,2.47,14.84,116.88,2.64,4.51,2102.57,0.94,-0.1,-74.47,4546,0,0.26,344,1176,73.57,
21,246,2.38,13.74,117.53,2.68,4.47,2331.29,1.03,-0.1,-74.46,5122,0,0.27,348,1161,70.97,
22,260,2.34,13.81,118.37,2.72,4.42,2569.12,1.12,-0.1,-74.45,5682,0,0.29,360,1141,68.34,
23,273,2.35,13.61,119.24,2.77,4.38,2819.83,1.21,-0.1,-74.44,6281,0,0.31,372,1120,65.65,
24,287,2.4,14.7,119.96,2.82,4.34,3078.18,1.3,-0.1,-74.43,6899,0,0.32,385,1103,62.97,
25,303,2.41,14.73,120.85,2.87,4.29,3365.93,1.41,-0.1,-74.42,7586,0,0.34,400,1081,60.09,
26,317,2.41,14.81,121.78,2.92,4.25,3643.93,1.51,-0.1,-74.41,8250,0,0.35,414,1059,57.41,
27,331,2.41,14.7,122.53,2.97,4.2,3952.28,1.63,-0.1,-74.4,8990,0,0.36,428,1040,54.56,
28,346,2.47,15.28,123.45,3.02,4.16,4267.83,1.75,-0.1,-74.39,9766,0,0.38,442,1017,51.75,
29,362,2.53,15.85,124.4,3.08,4.11,4597.14,1.88,-0.1,-74.38,10603,0,0.39,458,992,48.95,
30,378,2.56,16.11,125.15,3.13,4.07,4940.77,2.02,-0.1,-74.36,11495,0,0.4,473,972,46.17,
31,394,2.6,16.49,126.07,3.19,4.02,5299.1,2.16,-0.1,-74.35,12442,0,0.41,489,946,43.4,
32,411,2.65,17.01,127.01,3.25,3.98,5672.58,2.31,-0.1,-74.34,13455,0,0.43,505,919,40.66,
33,429,2.72,17.64,127.74,3.3,3.93,6061.79,2.47,-0.1,-74.32,14541,0,0.44,521,897,37.95,
34,447,2.79,18.33,128.64,3.37,3.89,6467.39,2.63,-0.1,-74.31,15707,0,0.45,539,868,35.29,
35,466,2.86,19.06,129.53,3.43,3.84,6890.07,2.8,-0.1,-74.29,16961,0,0.46,557,838,32.68,
36,497,4.77,37.76,200.35,5.38,3.79,7334.37,2.98,-0.1,-74.27,18865,0,0.48,586,805,30.11,
37,536,4.98,39.88,201.68,5.52,3.72,7813.36,3.17,-0.1,-74.25,21359,0,0.5,624,754,27.52,
38,577,5.15,41.53,203.04,5.67,3.65,8330.1,3.38,-0.1,-74.24,24170,0,0.51,664,699,24.94,
39,620,5.3,42.98,204.11,5.79,3.58,8886.13,3.59,-0.1,-74.21,27326,0,0.53,705,654,22.38,
40,663,5.44,44.38,205.38,5.95,3.51,9482.8,3.83,-0.1,-74.19,30850,0,0.54,747,597,19.91,
41,709,5.59,45.88,206.61,6.11,3.44,10121.5,4.08,-0.1,-74.17,34785,0,0.56,791,537,17.56,
42,756,5.74,47.4,207.53,6.25,3.37,10803.66,4.34,-0.1,-74.14,39177,0,0.57,837,487,15.37,
43,804,5.9,48.95,208.58,6.42,3.31,11530.76,4.62,-0.1,-74.12,44074,0,0.59,885,423,13.32,
44,854,6.06,50.54,209.56,6.59,3.24,12304.28,4.91,-0.1,-74.09,49535,0,0.6,934,356,11.45,
45,906,6.23,52.22,210.26,6.74,3.17,13125.77,5.22,-0.1,-74.06,55627,0,0.61,985,301,9.75,
46,960,6.41,54.01,211.05,6.92,3.1,13996.87,5.55,-0.11,-74.03,62435,0,0.62,1037,231,8.22,
47,1015,6.6,55.95,211.75,7.11,3.03,14919.33,5.89,-0.11,-73.99,70062,0,0.63,1092,157,6.86,
48,1072,6.81,58.07,212.24,7.27,2.96,15895.02,6.26,-0.11,-73.96,78633,0,0.64,1148,97,5.67,
49,1132,7.04,60.31,212.77,7.47,2.89,16926.02,6.64,-0.11,-73.92,88296,0,0.65,1207,21,4.64,
50,1131,0.36,12.26,0,0,2.88,17989.01,7.03,-0.11,-73.89,89517,0,0.65,1207,0,3.77,
51,1120,0.29,11.54,0,0,2.88,19041.23,7.41,-0.11,-73.85,89115,0,0.65,1196,0,3.07,
52,1109,0.24,11.03,0,0,2.88,20082.53,7.8,-0.11,-73.81,88795,0,0.65,1185,0,2.52,
53,1098,0.2,10.62,0,0,2.88,21113.36,8.18,-0.11,-73.78,88538,0,0.65,1175,0,2.07,
54,1088,0.16,10.27,0,0,2.88,22134.1,8.56,-0.11,-73.74,88333,0,0.65,1166,0,1.7,
55,1079,0.13,9.99,0,0,2.88,23145.07,8.93,-0.11,-73.7,88169,0,0.65,1156,0,1.41,
56,1069,0.11,9.76,0,0,2.88,24146.51,9.3,-0.11,-73.67,88037,0,0.65,1147,0,1.16,
57,1060,0.09,9.57,0,0,2.88,25138.63,9.67,-0.11,-73.63,87930,0,0.65,1139,0,0.97,
58,1051,0.07,9.42,0,0,2.88,26121.6,10.04,-0.11,-73.6,87844,0,0.65,1130,0,0.81,
59,1042,0.06,9.29,0,0,2.88,27095.54,10.41,-0.11,-73.56,87774,0,0.65,1122,0,0.68,
60,1033,0.05,9.17,0,0,2.88,28060.6,10.77,-0.11,-73.53,87717,0,0.65,1113,0,0.57,
61,1024,0.04,9.08,0,0,2.88,29016.86,11.13,-0.11,-73.49,87671,0,0.65,1105,0,0.48,
62,1016,0.04,9,0,0,2.88,29964.42,11.49,-0.11,-73.46,87633,0,0.65,1097,0,0.41,
63,1007,0.03,8.93,0,0,2.88,30903.35,11.85,-0.11,-73.43,87603,0,0.65,1089,0,0.34,
64,999,0.03,8.87,0,0,2.88,31815.19,12.2,-0.12,-73.39,87578,0,0.65,1082,0,0.3,
65,990,0.02,8.81,0,0,2.88,32773.92,12.57,-0.12,-73.36,87556,0,0.65,1074,0,0.25,
66,983,0.02,8.76,0,0,2.88,33650.77,12.91,-0.12,-73.33,87539,0,0.65,1066,0,0.22,
67,974,0.02,8.72,0,0,2.88,34591.95,13.27,-0.12,-73.29,87524,0,0.65,1058,0,0.19,
68,966,0.01,8.68,0,0,2.88,35452.67,13.61,-0.12,-73.26,87513,0,0.65,1051,0,0.16,
69,958,0.01,8.64,0,0,2.88,36358.74,13.96,-0.12,-73.22,87503,0,0.65,1043,0,0.14,
70,950,0.01,8.6,0,0,2.88,37238.74,14.31,-0.12,-73.19,87495,0,0.65,1036,0,0.12,
71,942,0.01,8.57,0,0,2.88,38110.44,14.65,-0.12,-73.16,87488,0,0.65,1028,0,0.11,
72,934,0.01,8.54,0,0,2.88,38973.85,15,-0.12,-73.13,87482,0,0.65,1021,0,0.09,
73,926,0.01,8.51,0,0,2.88,39829.09,15.34,-0.12,-73.09,87477,0,0.65,1014,0,0.08,
74,918,0.01,8.48,0,0,2.88,40676.15,15.68,-0.12,-73.06,87472,0,0.65,1007,0,0.07,
75,910,0.01,8.46,0,0,2.88,41531.71,16.03,-0.12,-73.03,87468,0,0.65,999,0,0.06,
76,902,0,8.43,0,0,2.88,42329.22,16.35,-0.12,-73,87465,0,0.65,992,0,0.06,
77,894,0,8.41,0,0,2.88,43184.76,16.7,-0.12,-72.96,87462,0,0.65,985,0,0.05,
78,887,0,8.38,0,0,2.88,43966.72,17.02,-0.12,-72.93,87460,0,0.65,978,0,0.04,
79,879,0,8.36,0,0,2.88,44805.45,17.37,-0.12,-72.9,87457,0,0.65,971,0,0.04,
80,871,0,8.34,0,0,2.88,45571.88,17.69,-0.12,-72.87,87456,0,0.65,964,0,0.03,
81,863,0,8.31,0,0,2.88,46393.84,18.04,-0.12,-72.84,87454,0,0.65,957,0,0.03,
82,856,0,8.29,0,0,2.88,47144.93,18.35,-0.13,-72.81,87452,0,0.65,950,0,0.03,
83,848,0,8.27,0,0,2.88,47950.34,18.69,-0.13,-72.77,87451,0,0.65,943,0,0.02,
84,841,0,8.25,0,0,2.88,48686.15,19.01,-0.13,-72.74,87450,0,0.65,936,0,0.02,
85,833,0,8.23,0,0,2.88,49474.96,19.35,-0.13,-72.71,87449,0,0.65,929,0,0.02,
86,826,0,8.21,0,0,2.88,50195.49,19.66,-0.13,-72.68,87448,0,0.65,923,0,0.02,
87,818,0,8.19,0,0,2.88,50967.87,20,-0.13,-72.65,87447,0,0.65,916,0,0.01,
88,811,0,8.17,0,0,2.88,51673.25,20.31,-0.13,-72.62,87447,0,0.65,909,0,0.01,
89,803,0,8.15,0,0,2.88,52429.2,20.64,-0.13,-72.59,87446,0,0.65,902,0,0.01,
90,796,0,8.13,0,0,2.88,53119.48,20.95,-0.13,-72.56,87445,0,0.65,896,0,0.01,
91,788,0,8.11,0,0,2.88,53859.14,21.28,-0.13,-72.53,87445,0,0.65,889,0,0.01,
92,781,0,8.1,0,0,2.88,54548.37,21.6,-0.13,-72.5,87444,0,0.65,883,0,0.01,
93,773,0,8.08,0,0,2.88,55257.77,21.92,-0.13,-72.46,87444,0,0.65,876,0,0.01,
94,766,0,8.06,0,0,2.88,55918.05,22.23,-0.13,-72.44,87444,0,0.65,870,0,0.01,
95,759,0,8.04,0,0,2.88,56625.27,22.55,-0.13,-72.4,87443,0,0.65,863,0,0,
96,752,0,8.03,0,0,2.88,57270.63,22.86,-0.13,-72.38,87443,0,0.65,857,0,0,
97,745,0,8.01,0,0,2.88,57948.53,23.18,-0.13,-72.34,87443,0,0.65,850,0,0,
98,737,0,7.99,0,0,2.88,58605.32,23.49,-0.13,-72.32,87442,0,0.65,844,0,0,
99,730,0,7.98,0,0,2.88,59254.41,23.8,-0.13,-72.29,87442,0,0.65,838,0,0,
100,723,0,7.96,0,0,2.88,59895.8,24.11,-0.13,-72.26,87442,0,0.65,831,0,0,
101,716,0,7.95,0,0,2.88,60542.1,24.43,-0.14,-72.23,87442,0,0.65,825,0,0,
102,709,0,7.93,0,0,2.88,61143.11,24.72,-0.14,-72.2,87441,0,0.65,819,0,0,
103,702,0,7.91,0,0,2.88,61786.24,25.04,-0.14,-72.17,87441,0,0.65,813,0,0,
104,695,0,7.9,0,0,2.88,62372.56,25.34,-0.14,-72.14,87441,0,0.65,807,0,0,
105,688,0,7.89,0,0,2.88,62987.84,25.65,-0.14,-72.11,87441,0,0.65,801,0,0,
106,681,0,7.87,0,0,2.88,63583.36,25.96,-0.14,-72.08,87441,0,0.65,795,0,0,
107,674,0,7.86,0,0,2.88,64171.29,26.26,-0.14,-72.05,87440,0,0.65,789,0,0,
108,667,0,7.84,0,0,2.88,64751.63,26.56,-0.14,-72.02,87440,0,0.65,783,0,0,
109,660,0,7.83,0,0,2.88,65335.78,26.87,-0.14,-71.99,87440,0,0.65,777,0,0,
110,654,0,7.82,0,0,2.88,65878.39,27.16,-0.14,-71.96,87440,0,0.65,771,0,0,
111,647,0,7.8,0,0,2.88,66458.36,27.48,-0.14,-71.93,87440,0,0.65,765,0,0,
112,640,0,7.79,0,0,2.88,66986.5,27.76,-0.14,-71.91,87440,0,0.65,760,0,0,
113,633,0,7.78,0,0,2.88,67540.04,28.07,-0.14,-71.88,87440,0,0.65,754,0,0,
114,627,0,7.76,0,0,2.88,68075.15,28.37,-0.14,-71.85,87440,0,0.65,748,0,0,
115,620,0,7.75,0,0,2.88,68602.76,28.67,-0.14,-71.82,87440,0,0.65,743,0,0,
116,614,0,7.74,0,0,2.88,69122.89,28.96,-0.14,-71.79,87439,0,0.65,737,0,0,
117,607,0,7.73,0,0,2.88,69635.54,29.26,-0.14,-71.76,87439,0,0.65,732,0,0,
118,600,0,7.71,0,0,2.88,70140.73,29.56,-0.14,-71.74,87439,0,0.65,726,0,0,
119,594,0,7.7,0,0,2.88,70638.46,29.85,-0.14,-71.71,87439,0,0.65,721,0,0,
120,587,0,7.69,0,0,2.88,71128.76,30.15,-0.14,-71.68,87439,0,0.65,716,0,0,
121,581,0,7.68,0,0,2.88,71621.2,30.45,-0.15,-71.65,87439,0,0.65,710,0,0,
122,575,0,7.67,0,0,2.88,72077.63,30.73,-0.15,-71.62,87439,0,0.65,705,0,0,
123,568,0,7.66,0,0,2.88,72564.39,31.03,-0.15,-71.59,87439,0,0.65,700,0,0,
124,562,0,7.65,0,0,2.88,73006.59,31.31,-0.15,-71.57,87439,0,0.65,695,0,0,
125,556,0,7.64,0,0,2.88,73477.97,31.61,-0.15,-71.54,87439,0,0.65,689,0,0,
126,550,0,7.63,0,0,2.88,73906,31.89,-0.15,-71.51,87439,0,0.65,685,0,0,
127,543,0,7.62,0,0,2.88,74362.03,32.19,-0.15,-71.48,87438,0,0.65,679,0,0,
128,537,0,7.61,0,0,2.88,74775.91,32.47,-0.15,-71.46,87438,0,0.65,675,0,0,
129,531,0,7.6,0,0,2.88,75216.64,32.77,-0.15,-71.43,87438,0,0.65,670,0,0,
130,525,0,7.59,0,0,2.88,75616.42,33.05,-0.15,-71.4,87438,0,0.65,665,0,0,
131,519,0,7.58,0,0,2.88,76033.77,33.34,-0.15,-71.37,87438,0,0.65,660,0,0,
132,513,0,7.57,0,0,2.88,76435.55,33.63,-0.15,-71.35,87438,0,0.65,655,0,0,
133,507,0,7.56,0,0,2.88,76830,33.92,-0.15,-71.32,87438,0,0.65,651,0,0,
134,501,0,7.55,0,0,2.88,77217.15,34.2,-0.15,-71.29,87438,0,0.65,646,0,0,
135,495,0,7.54,0,0,2.88,77596.99,34.49,-0.15,-71.26,87438,0,0.65,642,0,0,
136,490,0,7.53,0,0,2.88,77969.54,34.77,-0.15,-71.24,87438,0,0.65,637,0,0,
137,484,0,7.53,0,0,2.88,78334.81,35.06,-0.15,-71.21,87438,0,0.65,633,0,0,
138,478,0,7.52,0,0,2.88,78692.8,35.34,-0.15,-71.18,87438,0,0.65,628,0,0,
139,473,0,7.51,0,0,2.88,79043.51,35.62,-0.15,-71.16,87437,0,0.65,624,0,0,
140,467,0,7.5,0,0,2.88,79380.17,35.9,-0.15,-71.13,87437,0,0.65,620,0,0,
141,461,0,7.49,0,0,2.88,79729.82,36.2,-0.15,-71.1,87437,0,0.65,616,0,0,
142,456,0,7.49,0,0,2.88,80045.61,36.47,-0.16,-71.08,87437,0,0.65,612,0,0,
143,451,0,7.48,0,0,2.88,80380.18,36.76,-0.16,-71.05,87437,0,0.65,607,0,0,
144,445,0,7.47,0,0,2.88,80682.08,37.03,-0.16,-71.02,87437,0,0.65,604,0,0,
145,440,0,7.47,0,0,2.88,80995.54,37.32,-0.16,-70.99,87437,0,0.65,600,0,0,
146,435,0,7.46,0,0,2.88,81295.56,37.6,-0.16,-70.97,87437,0,0.65,596,0,0,
147,430,0,7.45,0,0,2.88,81594.14,37.88,-0.16,-70.94,87437,0,0.65,592,0,0,
148,425,0,7.45,0,0,2.88,81868.31,38.15,-0.16,-70.92,87437,0,0.65,588,0,0,
149,420,0,7.44,0,0,2.88,82157.83,38.44,-0.16,-70.89,87437,0,0.65,585,0,0,
150,415,0,7.43,0,0,2.88,82418.17,38.71,-0.16,-70.86,87437,0,0.65,581,0,0,
151,410,0,7.43,0,0,2.88,82692.73,39,-0.16,-70.83,87437,0,0.65,578,0,0,
152,405,0,7.42,0,0,2.88,82939.26,39.27,-0.16,-70.81,87436,0,0.65,575,0,0,
153,401,0,7.42,0,0,2.88,83193.96,39.55,-0.16,-70.78,87436,0,0.65,571,0,0,
154,396,0,7.41,0,0,2.88,83436.4,39.83,-0.16,-70.76,87436,0,0.65,568,0,0,
155,392,0,7.41,0,0,2.88,83676.31,40.11,-0.16,-70.73,87436,0,0.65,565,0,0,
156,387,0,7.4,0,0,2.88,83899.78,40.38,-0.16,-70.7,87436,0,0.65,562,0,0,
157,383,0,7.4,0,0,2.88,84120.73,40.66,-0.16,-70.68,87436,0,0.65,559,0,0,
158,379,0,7.39,0,0,2.88,84334.51,40.93,-0.16,-70.65,87436,0,0.65,556,0,0,
159,375,0,7.39,0,0,2.88,84541.14,41.21,-0.16,-70.62,87436,0,0.65,553,0,0,
160,371,0,7.38,0,0,2.88,84740.63,41.49,-0.16,-70.6,87436,0,0.65,550,0,0,
161,367,0,7.38,0,0,2.88,84932.96,41.76,-0.16,-70.57,87436,0,0.65,548,0,0,
162,363,0,7.38,0,0,2.88,85118.15,42.04,-0.16,-70.54,87436,0,0.65,545,0,0,
163,359,0,7.37,0,0,2.88,85299.69,42.32,-0.17,-70.52,87436,0,0.65,543,0,0,
164,356,0,7.37,0,0,2.88,85463.78,42.58,-0.17,-70.49,87436,0,0.65,540,0,0,
165,352,0,7.36,0,0,2.88,85630.91,42.86,-0.17,-70.47,87436,0,0.65,538,0,0,
166,349,0,7.36,0,0,2.88,85784.51,43.13,-0.17,-70.44,87435,0,0.65,536,0,0,
167,346,0,7.36,0,0,2.88,85940.03,43.41,-0.17,-70.41,87435,0,0.65,534,0,0,
168,343,0,7.35,0,0,2.88,86076.74,43.68,-0.17,-70.39,87435,0,0.65,532,0,0,
169,340,0,7.35,0,0,2.88,86217.45,43.96,-0.17,-70.36,87435,0,0.65,530,0,0,
170,337,0,7.35,0,0,2.88,86340.5,44.23,-0.17,-70.34,87435,0,0.65,528,0,0,
171,334,0,7.35,0,0,2.88,86466.41,44.51,-0.17,-70.31,87435,0,0.65,526,0,0,
172,332,0,7.34,0,0,2.88,86575.8,44.77,-0.17,-70.28,87435,0,0.65,525,0,0,
173,329,0,7.34,0,0,2.88,86686.92,45.06,-0.17,-70.26,87435,0,0.65,523,0,0,
174,327,0,7.34,0,0,2.88,86782.67,45.32,-0.17,-70.23,87435,0,0.65,522,0,0,
175,325,0,7.34,0,0,2.88,86879.01,45.6,-0.17,-70.2,87435,0,0.65,520,0,0,
176,323,0,7.33,0,0,2.88,86961.12,45.86,-0.17,-70.18,87435,0,0.65,519,0,0,
177,321,0,7.33,0,0,2.88,87042.69,46.15,-0.17,-70.15,87435,0,0.65,518,0,0,
178,319,0,7.33,0,0,2.88,87111.16,46.41,-0.17,-70.13,87435,0,0.65,517,0,0,
179,318,0,7.33,0,0,2.88,87177.96,46.69,-0.17,-70.1,87434,0,0.65,516,0,0,
180,317,0,7.33,0,0,2.88,87233.89,46.96,-0.17,-70.07,87434,0,0.65,515,0,0,
181,315,0,7.33,0,0,2.88,87284.85,47.24,-0.17,-70.05,87434,0,0.65,514,0,0,
182,314,0,7.33,0,0,2.88,87326.08,47.5,-0.17,-70.02,87434,0,0.65,514,0,0,
183,314,0,7.33,0,0,2.88,87362.72,47.78,-0.17,-70,87434,0,0.65,513,0,0,
184,313,0,7.33,0,0,2.88,87391.48,48.05,-0.17,-69.97,87434,0,0.65,513,0,0,
185,312,0,7.32,0,0,2.88,87413.14,48.32,-0.18,-69.94,87434,0,0.65,513,0,0,
186,312,0,7.32,0,0,2.88,87427.78,48.59,-0.18,-69.92,87434,0,0.65,512,0,0,
187,312,0,7.32,0,0,2.88,87435.35,48.86,-0.18,-69.89,87434,0,0.65,512,0,0,
188,312,0,7.32,0,0,2.88,87435.54,49.14,-0.18,-69.87,87434,0,0.65,512,0,0,
189,312,0,7.32,0,0,2.88,87428.82,49.41,-0.18,-69.84,87434,0,0.65,512,0,0,
190,312,0,7.32,0,0,2.88,87415.08,49.68,-0.18,-69.81,87434,0,0.65,513,0,0,
191,313,0,7.32,0,0,2.88,87394.18,49.95,-0.18,-69.79,87434,0,0.65,513,0,0,
192,313,0,7.33,0,0,2.88,87366.19,50.22,-0.18,-69.76,87434,0,0.65,513,0,0,
193,314,0,7.33,0,0,2.88,87330.36,50.5,-0.18,-69.74,87433,0,0.65,514,0,0,
194,315,0,7.33,0,0,2.88,87289.88,50.76,-0.18,-69.71,87433,0,0.65,514,0,0,
195,316,0,7.33,0,0,2.88,87238.64,51.05,-0.18,-69.68,87433,0,0.65,515,0,0,
196,318,0,7.33,0,0,2.88,87184.54,51.31,-0.18,-69.66,87433,0,0.65,516,0,0,
197,319,0,7.33,0,0,2.88,87118.56,51.59,-0.18,-69.63,87433,0,0.65,517,0,0,
198,321,0,7.33,0,0,2.88,87050.82,51.85,-0.18,-69.61,87433,0,0.65,518,0,0,
199,323,0,7.33,0,0,2.88,86970.06,52.14,-0.18,-69.58,87433,0,0.65,519,0,0,
200,325,0,7.34,0,0,2.88,86888.7,52.4,-0.18,-69.55,87433,0,0.65,520,0,0,
201,327,0,7.34,0,0,2.88,86793.18,52.68,-0.18,-69.53,87433,0,0.65,522,0,0,
202,329,0,7.34,0,0,2.88,86698.17,52.94,-0.18,-69.5,87433,0,0.65,523,0,0,
203,331,0,7.34,0,0,2.88,86587.87,53.23,-0.18,-69.48,87433,0,0.65,524,0,0,
204,334,0,7.34,0,0,2.88,86479.22,53.49,-0.18,-69.45,87433,0,0.65,526,0,0,
205,337,0,7.35,0,0,2.88,86356.6,53.77,-0.18,-69.42,87433,0,0.65,528,0,0,
206,339,0,7.35,0,0,2.88,86231.82,54.04,-0.19,-69.4,87433,0,0.65,530,0,0,
207,342,0,7.35,0,0,2.88,86091.93,54.32,-0.19,-69.37,87432,0,0.65,531,0,0,
208,345,0,7.36,0,0,2.88,85955.96,54.59,-0.19,-69.35,87432,0,0.65,533,0,0,
209,349,0,7.36,0,0,2.88,85801.26,54.87,-0.19,-69.32,87432,0,0.65,536,0,0,
210,352,0,7.36,0,0,2.88,85648.43,55.14,-0.19,-69.29,87432,0,0.65,538,0,0,
211,355,0,7.37,0,0,2.88,85485.42,55.41,-0.19,-69.27,87432,0,0.65,540,0,0,
212,359,0,7.37,0,0,2.88,85315.29,55.69,-0.19,-69.24,87432,0,0.65,542,0,0,
213,362,0,7.37,0,0,2.88,85138.01,55.96,-0.19,-69.21,87432,0,0.65,545,0,0,
214,366,0,7.38,0,0,2.88,84953.61,56.24,-0.19,-69.19,87432,0,0.65,547,0,0,
215,370,0,7.38,0,0,2.88,84762.05,56.52,-0.19,-69.16,87432,0,0.65,550,0,0,
216,374,0,7.39,0,0,2.88,84563.36,56.79,-0.19,-69.14,87432,0,0.65,553,0,0,
217,378,0,7.39,0,0,2.88,84357.51,57.07,-0.19,-69.11,87432,0,0.65,555,0,0,
218,382,0,7.39,0,0,2.88,84144.51,57.34,-0.19,-69.08,87432,0,0.65,558,0,0,
219,387,0,7.4,0,0,2.88,83924.35,57.62,-0.19,-69.06,87432,0,0.65,561,0,0,
220,391,0,7.4,0,0,2.88,83697.03,57.9,-0.19,-69.03,87431,0,0.65,564,0,0,
221,396,0,7.41,0,0,2.88,83457.78,58.18,-0.19,-69,87431,0,0.65,568,0,0,
222,400,0,7.41,0,0,2.88,83220.88,58.45,-0.19,-68.98,87431,0,0.65,571,0,0,
223,405,0,7.42,0,0,2.88,82972.05,58.73,-0.19,-68.95,87431,0,0.65,574,0,0,
224,409,0,7.43,0,0,2.88,82716.03,59.01,-0.19,-68.92,87431,0,0.65,577,0,0,
225,414,0,7.43,0,0,2.88,82452.82,59.29,-0.19,-68.9,87431,0,0.65,581,0,0,
226,419,0,7.44,0,0,2.88,82182.42,59.56,-0.19,-68.87,87431,0,0.65,584,0,0,
227,424,0,7.44,0,0,2.88,81904.82,59.84,-0.19,-68.84,87431,0,0.65,588,0,0,
228,429,0,7.45,0,0,2.88,81625.79,60.12,-0.2,-68.82,87431,0,0.65,592,0,0,
229,434,0,7.46,0,0,2.88,81328.01,60.4,-0.2,-68.79,87431,0,0.65,595,0,0,
230,439,0,7.46,0,0,2.88,81028.78,60.68,-0.2,-68.76,87431,0,0.65,599,0,0,
231,445,0,7.47,0,0,2.88,80722.33,60.96,-0.2,-68.74,87431,0,0.65,603,0,0,
232,450,0,7.48,0,0,2.88,80408.66,61.25,-0.2,-68.71,87431,0,0.65,607,0,0,
233,455,0,7.48,0,0,2.88,80087.74,61.53,-0.2,-68.68,87430,0,0.65,611,0,0,
234,461,0,7.49,0,0,2.88,79759.59,61.81,-0.2,-68.66,87430,0,0.65,615,0,0,
235,466,0,7.5,0,0,2.88,79424.19,62.09,-0.2,-68.63,87430,0,0.65,619,0,0,
236,472,0,7.51,0,0,2.88,79088.45,62.37,-0.2,-68.6,87430,0,0.65,623,0,0,
237,478,0,7.51,0,0,2.88,78724.54,62.66,-0.2,-68.57,87430,0,0.65,628,0,0,
238,483,0,7.52,0,0,2.88,78381.63,62.94,-0.2,-68.55,87430,0,0.65,632,0,0,
239,489,0,7.53,0,0,2.88,78002.59,63.23,-0.2,-68.52,87430,0,0.65,637,0,0,
240,494,0,7.54,0,0,2.88,77645.71,63.51,-0.2,-68.49,87430,0,0.65,641,0,0,
241,500,0,7.55,0,0,2.88,77251.5,63.8,-0.2,-68.47,87430,0,0.65,646,0,0,
242,506,0,7.56,0,0,2.88,76880.61,64.08,-0.2,-68.44,87430,0,0.65,650,0,0,
243,512,0,7.56,0,0,2.88,76471.21,64.38,-0.2,-68.41,87430,0,0.65,655,0,0,
244,518,0,7.57,0,0,2.88,76086.28,64.65,-0.2,-68.38,87430,0,0.65,659,0,0,
245,524,0,7.58,0,0,2.88,75661.65,64.95,-0.2,-68.36,87430,0,0.65,664,0,0,
246,530,0,7.59,0,0,2.88,75262.65,65.23,-0.2,-68.33,87429,0,0.65,669,0,0,
247,536,0,7.6,0,0,2.88,74822.76,65.53,-0.2,-68.3,87429,0,0.65,674,0,0,
248,542,0,7.61,0,0,2.88,74409.65,65.8,-0.2,-68.27,87429,0,0.65,679,0,0,
249,549,0,7.62,0,0,2.88,73963.29,66.1,-0.21,-68.25,87429,0,0.65,684,0,0,
