Time,Velocity,GForce,Acceleration,Thrust,TWR,Mass,AltitudeFromTerrain,DownrangeDistance,Latitude,Longitude,Apoapsis,Periapsis,Inclination,OrbitalVelocity,VesselDeltaV,Pressure
98,747,0,7.97,0,0,2.88,59283.85,25.83,-0.11,-72.09,87521,0,0.28,861,0,13.24371591
99,740,0,7.95,0,0,2.88,59948.57,26.19,-0.11,-72.06,87521,0,0.28,855,0,26.62442193
100,733,0,7.93,0,0,2.88,60554.86,26.52,-0.11,-72.03,87521,0,0.28,849,0,30.11064836
101,726,0,7.92,0,0,2.88,61203.76,26.88,-0.11,-71.99,87521,0,0.28,843,0,52.77290639
102,720,0,7.9,0,0,2.88,61795.46,27.21,-0.11,-71.96,87520,0,0.28,837,0,89.99226915
103,712,0,7.89,0,0,2.88,62428.6,27.56,-0.11,-71.93,87520,0,0.28,831,0,73.02173513
104,706,0,7.87,0,0,2.88,63005.77,27.89,-0.11,-71.89,87520,0,0.28,825,0,45.29174709
105,699,0,7.86,0,0,2.88,63623.2,28.24,-0.11,-71.86,87520,0,0.28,819,0,42.27001699
106,692,0,7.85,0,0,2.88,64185.9,28.57,-0.11,-71.83,87520,0,0.28,814,0,65.88352837
107,686,0,7.83,0,0,2.88,64787.67,28.92,-0.12,-71.8,87520,0,0.28,808,0,36.87446592
108,679,0,7.82,0,0,2.88,65335.94,29.24,-0.12,-71.77,87520,0,0.28,802,0,58.25987239
109,672,0,7.8,0,0,2.88,65922.11,29.59,-0.12,-71.73,87519,0,0.28,796,0,52.4427937
110,666,0,7.79,0,0,2.88,66456,29.91,-0.12,-71.7,87519,0,0.28,791,0,31.00536503
111,659,0,7.78,0,0,2.88,67026.62,30.26,-0.12,-71.67,87519,0,0.28,785,0,87.19635734
112,653,0,7.76,0,0,2.88,67546.18,30.58,-0.12,-71.64,87519,0,0.28,780,0,47.57713099
113,646,0,7.75,0,0,2.88,68101.3,30.92,-0.12,-71.6,87519,0,0.28,774,0,30.30744221
114,640,0,7.74,0,0,2.88,68606.57,31.24,-0.12,-71.57,87519,0,0.28,769,0,11.82632268
115,633,0,7.73,0,0,2.88,69146.24,31.59,-0.12,-71.54,87519,0,0.28,764,0,0.606054317
116,627,0,7.72,0,0,2.88,69637.27,31.9,-0.12,-71.51,87519,0,0.28,759,0,34.09478269
117,621,0,7.7,0,0,2.88,70151.52,32.24,-0.12,-71.48,87519,0,0.28,753,0,84.7905767
118,615,0,7.69,0,0,2.88,70638.36,32.56,-0.12,-71.45,87519,0,0.28,748,0,57.18073416
119,608,0,7.68,0,0,2.88,71147.25,32.9,-0.12,-71.42,87518,0,0.28,743,0,23.2859036
120,602,0,7.67,0,0,2.88,71619.49,33.22,-0.12,-71.39,87518,0,0.28,738,0,57.25426069
121,596,0,7.66,0,0,2.88,72094.08,33.55,-0.12,-71.35,87518,0,0.28,733,0,20.56012387
122,590,0,7.65,0,0,2.88,72561.32,33.88,-0.12,-71.32,87518,0,0.28,728,0,54.47723023
123,584,0,7.64,0,0,2.88,73030.34,34.21,-0.12,-71.29,87518,0,0.28,723,0,35.48251139
124,578,0,7.63,0,0,2.88,73464.81,34.52,-0.12,-71.26,87518,0,0.28,718,0,77.12706235
125,572,0,7.62,0,0,2.88,73927.87,34.86,-0.12,-71.23,87518,0,0.28,713,0,35.93939693
126,566,0,7.61,0,0,2.88,74348.29,35.17,-0.12,-71.2,87518,0,0.28,708,0,23.08560962
127,560,0,7.6,0,0,2.88,74787.62,35.5,-0.12,-71.17,87518,0,0.28,703,0,72.66757851
128,554,0,7.59,0,0,2.88,75202.57,35.81,-0.12,-71.14,87518,0,0.28,699,0,4.754137901
129,548,0,7.58,0,0,2.88,75627.02,36.14,-0.12,-71.11,87518,0,0.28,694,0,25.57080174
130,543,0,7.57,0,0,2.88,76027.7,36.45,-0.12,-71.08,87518,0,0.28,690,0,44.76020946
131,537,0,7.56,0,0,2.88,76437.33,36.78,-0.12,-71.05,87517,0,0.28,685,0,62.99647893
132,531,0,7.55,0,0,2.88,76823.77,37.09,-0.12,-71.02,87517,0,0.28,681,0,79.61207405
133,526,0,7.54,0,0,2.88,77218.6,37.42,-0.12,-70.98,87517,0,0.28,676,0,58.38542946
134,520,0,7.53,0,0,2.88,77590.84,37.73,-0.12,-70.95,87517,0,0.28,672,0,58.15193952
135,515,0,7.52,0,0,2.88,77970.9,38.05,-0.12,-70.92,87517,0,0.28,668,0,2.305749143
136,509,0,7.52,0,0,2.88,78336.2,38.37,-0.12,-70.89,87517,0,0.28,663,0,93.27113247
137,504,0,7.51,0,0,2.88,78701.38,38.69,-0.12,-70.86,87517,0,0.28,659,0,21.75107515
138,498,0,7.5,0,0,2.88,79045.16,39,-0.12,-70.83,87517,0,0.28,655,0,39.32451304
139,493,0,7.49,0,0,2.88,79395.63,39.33,-0.12,-70.8,87517,0,0.28,651,0,16.02965158
140,488,0,7.48,0,0,2.88,79718.65,39.63,-0.12,-70.77,87517,0,0.28,647,0,13.72932309
141,483,0,7.48,0,0,2.88,80054.59,39.95,-0.12,-70.74,87517,0,0.28,643,0,93.04603876
142,478,0,7.47,0,0,2.88,80370.31,40.26,-0.12,-70.71,87517,0,0.28,640,0,82.12037431
143,473,0,7.46,0,0,2.88,80697.83,40.58,-0.12,-70.68,87516,0,0.28,636,0,95.29615347
144,468,0,7.46,0,0,2.88,80993.29,40.88,-0.12,-70.65,87516,0,0.28,632,0,93.23411993
145,463,0,7.45,0,0,2.88,81305.99,41.21,-0.12,-70.62,87516,0,0.28,628,0,42.52910596
146,458,0,7.44,0,0,2.88,81587.56,41.51,-0.12,-70.59,87516,0,0.28,625,0,78.38234269
147,453,0,7.44,0,0,2.88,81879.57,41.83,-0.12,-70.56,87516,0,0.28,621,0,46.98916881
148,449,0,7.43,0,0,2.88,82158.73,42.14,-0.12,-70.53,87516,0,0.28,618,0,66.34229737
149,444,0,7.42,0,0,2.88,82430.71,42.45,-0.12,-70.5,87516,0,0.28,615,0,11.34116967
150,440,0,7.42,0,0,2.88,82690.34,42.75,-0.12,-70.48,87516,0,0.28,611,0,89.19172135
151,435,0,7.41,0,0,2.88,82958.37,43.08,-0.12,-70.44,87516,0,0.28,608,0,92.54470303
152,431,0,7.41,0,0,2.88,83198.93,43.37,-0.12,-70.42,87516,0,0.28,605,0,27.41346589
153,427,0,7.4,0,0,2.88,83447.36,43.69,-0.12,-70.39,87516,0,0.28,602,0,71.22483911
154,422,0,7.4,0,0,2.88,83679.06,43.99,-0.12,-70.36,87516,0,0.28,599,0,23.18714342
155,418,0,7.39,0,0,2.88,83912.96,44.31,-0.12,-70.33,87516,0,0.28,596,0,76.26664057
156,414,0,7.39,0,0,2.88,84130.73,44.61,-0.13,-70.3,87515,0,0.28,593,0,67.25853651
157,410,0,7.38,0,0,2.88,84354.38,44.93,-0.13,-70.27,87515,0,0.28,590,0,97.39039396
158,407,0,7.38,0,0,2.88,84554.01,45.23,-0.13,-70.24,87515,0,0.28,588,0,26.20168562
159,403,0,7.37,0,0,2.88,84762.89,45.55,-0.13,-70.21,87515,0,0.28,585,0,84.26729221
160,399,0,7.37,0,0,2.88,84948.9,45.84,-0.13,-70.18,87515,0,0.28,583,0,21.035274
161,396,0,7.36,0,0,2.88,85139.39,46.16,-0.13,-70.15,87515,0,0.28,580,0,64.30333579
162,392,0,7.36,0,0,2.88,85315.47,46.46,-0.13,-70.12,87515,0,0.28,578,0,22.03399129
163,389,0,7.36,0,0,2.88,85491.51,46.77,-0.13,-70.09,87515,0,0.28,576,0,99.56186905
164,386,0,7.35,0,0,2.88,85656.96,47.08,-0.13,-70.06,87515,0,0.28,574,0,9.623368788
165,383,0,7.35,0,0,2.88,85815.33,47.38,-0.13,-70.03,87515,0,0.28,571,0,10.85846024
166,380,0,7.35,0,0,2.88,85966.64,47.69,-0.13,-70,87515,0,0.28,569,0,59.73973205
167,377,0,7.34,0,0,2.88,86110.89,48,-0.13,-69.97,87515,0,0.28,568,0,69.7815431
168,374,0,7.34,0,0,2.88,86248.07,48.3,-0.13,-69.95,87515,0,0.28,566,0,83.87423067
169,372,0,7.34,0,0,2.88,86378.19,48.61,-0.13,-69.92,87515,0,0.28,564,0,17.21475382
170,369,0,7.33,0,0,2.88,86498.87,48.91,-0.13,-69.89,87514,0,0.28,562,0,80.63527126
171,367,0,7.33,0,0,2.88,86619.52,49.22,-0.13,-69.86,87514,0,0.28,561,0,40.53032344
172,365,0,7.33,0,0,2.88,86726.24,49.52,-0.13,-69.83,87514,0,0.28,559,0,63.43094465
173,363,0,7.33,0,0,2.88,86828.15,49.83,-0.13,-69.8,87514,0,0.28,558,0,85.90334743
174,361,0,7.32,0,0,2.88,86923.01,50.13,-0.13,-69.77,87514,0,0.28,557,0,40.51425151
175,359,0,7.32,0,0,2.88,87012.52,50.44,-0.13,-69.74,87514,0,0.28,555,0,10.49111957
176,357,0,7.32,0,0,2.88,87090.07,50.74,-0.13,-69.71,87514,0,0.28,554,0,42.96898712
177,356,0,7.32,0,0,2.88,87166.75,51.05,-0.13,-69.68,87514,0,0.28,553,0,57.78722313
178,354,0,7.32,0,0,2.88,87232.04,51.35,-0.13,-69.65,87514,0,0.28,553,0,84.13552759
179,353,0,7.32,0,0,2.88,87291.69,51.66,-0.13,-69.63,87514,0,0.28,552,0,28.5170337
180,352,0,7.32,0,0,2.88,87343.33,51.95,-0.13,-69.6,87514,0,0.28,551,0,92.59026195
181,351,0,7.31,0,0,2.88,87390.73,52.27,-0.13,-69.57,87514,0,0.28,550,0,16.63713177
182,350,0,7.31,0,0,2.88,87428.43,52.57,-0.13,-69.54,87514,0,0.28,550,0,2.174152406
183,349,0,7.31,0,0,2.88,87460.5,52.88,-0.13,-69.51,87513,0,0.28,549,0,2.55266923
184,349,0,7.31,0,0,2.88,87484.41,53.18,-0.13,-69.48,87513,0,0.28,549,0,64.05664721
185,349,0,7.31,0,0,2.88,87502.13,53.49,-0.13,-69.45,87513,0,0.28,549,0,11.9863708
186,348,0,7.31,0,0,2.88,87512.26,53.78,-0.13,-69.42,87513,0,0.28,549,0,11.34698272
187,348,0,7.31,0,0,2.88,87515.63,54.09,-0.13,-69.39,87513,0,0.28,549,0,91.79252619
188,348,0,7.31,0,0,2.88,87512.11,54.38,-0.13,-69.36,87513,0,0.28,549,0,85.76201306
189,349,0,7.31,0,0,2.88,87501.27,54.69,-0.13,-69.33,87513,0,0.28,549,0,68.27488634
190,349,0,7.31,0,0,2.88,87483.96,54.99,-0.13,-69.31,87513,0,0.28,549,0,95.71928252
191,349,0,7.31,0,0,2.88,87458.77,55.3,-0.13,-69.28,87513,0,0.28,549,0,72.63757178
192,350,0,7.31,0,0,2.88,87426.98,55.61,-0.13,-69.25,87513,0,0.28,550,0,80.80166405
193,351,0,7.31,0,0,2.88,87387.29,55.92,-0.13,-69.22,87513,0,0.28,550,0,53.02848815
194,352,0,7.32,0,0,2.88,87342.27,56.21,-0.13,-69.19,87513,0,0.28,551,0,20.88106347
195,353,0,7.32,0,0,2.88,87289.36,56.52,-0.13,-69.16,87513,0,0.28,552,0,13.4049615
196,354,0,7.32,0,0,2.88,87230.68,56.82,-0.13,-69.13,87513,0,0.28,553,0,21.96785943
197,356,0,7.32,0,0,2.88,87162.43,57.13,-0.13,-69.1,87512,0,0.28,553,0,60.62952327
198,357,0,7.32,0,0,2.88,87089.95,57.43,-0.13,-69.07,87512,0,0.28,554,0,20.19604144
199,359,0,7.32,0,0,2.88,87005.64,57.74,-0.13,-69.04,87512,0,0.28,556,0,72.28325975
200,361,0,7.32,0,0,2.88,86921.05,58.04,-0.13,-69.02,87512,0,0.28,557,0,64.98545973
201,363,0,7.33,0,0,2.88,86824.06,58.35,-0.13,-68.99,87512,0,0.28,558,0,97.0735122
202,365,0,7.33,0,0,2.88,86721.86,58.65,-0.13,-68.96,87512,0,0.28,559,0,66.90804448
203,367,0,7.33,0,0,2.88,86612.61,58.96,-0.13,-68.93,87512,0,0.28,561,0,38.96416606
204,369,0,7.33,0,0,2.88,86496.3,59.26,-0.13,-68.9,87512,0,0.28,562,0,59.85132399
205,372,0,7.34,0,0,2.88,86372.94,59.57,-0.13,-68.87,87512,0,0.28,564,0,11.74350824
206,374,0,7.34,0,0,2.88,86242.52,59.87,-0.13,-68.84,87512,0,0.28,566,0,10.44612925
207,377,0,7.34,0,0,2.88,86105.05,60.18,-0.14,-68.81,87512,0,0.28,568,0,10.29482891
208,380,0,7.34,0,0,2.88,85963.47,60.48,-0.14,-68.78,87512,0,0.28,569,0,78.43413477
209,383,0,7.35,0,0,2.88,85805.8,60.8,-0.14,-68.75,87512,0,0.28,572,0,75.88397699
210,386,0,7.35,0,0,2.88,85653.48,61.09,-0.14,-68.72,87512,0,0.28,574,0,47.53021973
211,389,0,7.35,0,0,2.88,85481.11,61.41,-0.14,-68.69,87511,0,0.28,576,0,39.77282819
212,392,0,7.36,0,0,2.88,85311.68,61.71,-0.14,-68.66,87511,0,0.28,578,0,76.24836256
213,396,0,7.36,0,0,2.88,85131.79,62.02,-0.14,-68.64,87511,0,0.28,580,0,5.333017901
214,399,0,7.37,0,0,2.88,84944.82,62.32,-0.14,-68.61,87511,0,0.28,583,0,19.43006654
215,403,0,7.37,0,0,2.88,84750.76,62.63,-0.14,-68.58,87511,0,0.28,585,0,28.54517964
216,407,0,7.37,0,0,2.88,84553.71,62.93,-0.14,-68.55,87511,0,0.28,588,0,82.89840151
217,410,0,7.38,0,0,2.88,84341.37,63.25,-0.14,-68.52,87511,0,0.28,590,0,50.0943374
218,414,0,7.38,0,0,2.88,84130.41,63.55,-0.14,-68.49,87511,0,0.28,593,0,66.90393601
219,418,0,7.39,0,0,2.88,83903.6,63.87,-0.14,-68.46,87511,0,0.28,596,0,73.23909052
220,422,0,7.39,0,0,2.88,83678.72,64.17,-0.14,-68.43,87511,0,0.28,599,0,70.87237082
221,427,0,7.4,0,0,2.88,83432.6,64.49,-0.14,-68.4,87511,0,0.28,602,0,25.09427408
222,431,0,7.4,0,0,2.88,83198.58,64.79,-0.14,-68.37,87511,0,0.28,605,0,76.24827012
223,435,0,7.41,0,0,2.88,82937.65,65.11,-0.14,-68.34,87511,0,0.28,608,0,80.50466858
224,440,0,7.42,0,0,2.88,82684.73,65.41,-0.14,-68.31,87510,0,0.28,611,0,44.23034627
225,444,0,7.42,0,0,2.88,82419.58,65.73,-0.14,-68.28,87510,0,0.28,615,0,20.83406447
226,449,0,7.43,0,0,2.88,82147.3,66.04,-0.14,-68.25,87510,0,0.28,618,0,75.61778367
227,454,0,7.43,0,0,2.88,81862.22,66.35,-0.14,-68.22,87510,0,0.28,621,0,61.33110607
228,458,0,7.44,0,0,2.88,81581.31,66.66,-0.14,-68.19,87510,0,0.28,625,0,99.80893306
229,463,0,7.45,0,0,2.88,81287.59,66.97,-0.14,-68.16,87510,0,0.28,628,0,28.30775235
230,468,0,7.45,0,0,2.88,80992.79,67.28,-0.14,-68.13,87510,0,0.28,632,0,69.37701064
231,473,0,7.46,0,0,2.88,80672.43,67.61,-0.14,-68.1,87510,0,0.28,636,0,79.32722076
232,478,0,7.47,0,0,2.88,80369.82,67.91,-0.14,-68.07,87510,0,0.28,639,0,73.29465342
233,483,0,7.47,0,0,2.88,80041.05,68.23,-0.14,-68.04,87510,0,0.28,643,0,3.186421447
234,488,0,7.48,0,0,2.88,79718.13,68.54,-0.14,-68.01,87510,0,0.28,647,0,30.37849904
235,493,0,7.49,0,0,2.88,79374.7,68.86,-0.14,-67.98,87510,0,0.28,651,0,72.95555198
236,498,0,7.5,0,0,2.88,79037.68,69.17,-0.14,-67.95,87510,0,0.28,655,0,82.72389197
237,504,0,7.5,0,0,2.88,78672.46,69.5,-0.14,-67.92,87509,0,0.28,659,0,4.299626269
238,509,0,7.51,0,0,2.88,78328.41,69.8,-0.14,-67.89,87509,0,0.28,663,0,50.24671325
239,515,0,7.52,0,0,2.88,77948.18,70.13,-0.14,-67.86,87509,0,0.28,668,0,98.67539045
