Time,Velocity,GForce,Acceleration,Thrust,TWR,Mass,AltitudeFromTerrain,DownrangeDistance,Latitude,Longitude,Apoapsis,Periapsis,Inclination,OrbitalVelocity,VesselDeltaV,Pressure
31,421,52.44360263,17.82,130.9,3.35,3.98,5667.8,1.92,-0.1,-74.37,13577,0,0.21,520,920,40.69
32,439,95.48148573,18.5,131.67,3.4,3.93,6051.92,2.09,-0.1,-74.36,14677,0,0.21,537,897,38.02
33,459,68.79984738,19.24,132.6,3.47,3.89,6469.05,2.28,-0.1,-74.34,15909,0,0.21,555,867,35.28
34,486,27.5300428,35.06,199.3,5.3,3.83,6889.38,2.47,-0.1,-74.32,17562,0,0.22,582,828,32.68
35,525,74.51765282,38.59,200.41,5.41,3.76,7359.89,2.68,-0.1,-74.3,19919,0,0.22,619,788,29.96
36,564,26.76156909,40.22,201.79,5.56,3.7,7847.26,2.89,-0.1,-74.28,22470,0,0.23,656,736,27.35
37,606,66.72909986,41.82,203.18,5.71,3.63,8392.86,3.13,-0.1,-74.26,25455,0,0.23,697,681,24.64
38,648,12.56529546,43.11,204.27,5.83,3.56,8955.28,3.38,-0.1,-74.24,28657,0,0.24,738,636,22.08
39,693,58.29897297,44.6,205.57,5.99,3.49,9581.76,3.65,-0.1,-74.21,32375,0,0.24,781,578,19.53
40,738,13.14661112,46.13,206.8,6.16,3.42,10224.54,3.93,-0.1,-74.18,36362,0,0.25,825,517,17.21
41,786,6.633349221,47.75,207.72,6.3,3.35,10937.61,4.23,-0.1,-74.15,40993,0,0.25,872,467,14.97
42,834,72.18207568,49.32,208.77,6.47,3.28,11666.5,4.54,-0.1,-74.12,45956,0,0.26,919,403,12.98
43,886,76.32116801,51.01,209.73,6.65,3.21,12488.58,4.89,-0.1,-74.09,51835,0,0.26,971,335,11.05
44,936,73.84476658,52.64,210.43,6.79,3.15,13293.29,5.22,-0.1,-74.06,57892,0,0.27,1020,279,9.43
45,991,86.90943623,54.51,211.2,6.98,3.08,14198.21,5.6,-0.1,-74.02,65080,0,0.27,1074,209,7.9
46,1046,37.34514955,56.46,211.89,7.17,3.01,15117.79,5.98,-0.1,-73.99,72825,0,0.27,1128,134,6.6
47,1106,35.02083281,58.71,212.47,7.37,2.94,16149.47,6.4,-0.1,-73.95,82085,0,0.28,1188,59,5.39
48,1153,89.12115183,28.87,0,0,2.88,17175.12,6.82,-0.1,-73.91,90015,0,0.28,1234,0,4.42
49,1141,85.98504901,12.09,0,0,2.88,18232.04,7.25,-0.1,-73.86,89520,0,0.28,1222,0,3.59
50,1129,97.86735146,11.44,0,0,2.88,19256.88,7.67,-0.1,-73.82,89140,0,0.28,1211,0,2.95
51,1118,21.83515782,10.94,0,0,2.88,20312.62,8.11,-0.1,-73.78,88825,0,0.28,1201,0,2.41
52,1108,74.02944695,10.53,0,0,2.88,21337.27,8.53,-0.1,-73.74,88577,0,0.28,1191,0,1.98
53,1098,2.595330697,10.19,0,0,2.88,22352,8.94,-0.1,-73.7,88380,0,0.28,1181,0,1.64
54,1089,89.47815929,9.92,0,0,2.88,23357.11,9.36,-0.1,-73.66,88222,0,0.28,1172,0,1.35
55,1079,41.46297218,9.7,0,0,2.88,24352.82,9.77,-0.1,-73.62,88095,0,0.28,1163,0,1.12
56,1070,43.71158986,9.53,0,0,2.88,25319.7,10.17,-0.1,-73.59,87994,0,0.28,1155,0,0.94
57,1061,62.05268762,9.37,0,0,2.88,26336.28,10.59,-0.1,-73.55,87907,0,0.28,1146,0,0.78
58,1053,58.47148812,9.25,0,0,2.88,27266.11,10.98,-0.1,-73.51,87842,0,0.28,1138,0,0.66
59,1044,12.56782724,9.14,0,0,2.88,28245.19,11.39,-0.1,-73.47,87786,0,0.28,1130,0,0.55
60,1035,90.94709706,9.04,0,0,2.88,29196.28,11.79,-0.1,-73.43,87742,0,0.28,1122,0,0.46
61,1027,68.26475789,8.97,0,0,2.88,30138.78,12.19,-0.1,-73.39,87705,0,0.28,1114,0,0.39
62,1019,66.14752119,8.9,0,0,2.88,31054.13,12.58,-0.1,-73.36,87676,0,0.28,1107,0,0.34
63,1010,63.4350274,8.84,0,0,2.88,31998.21,12.98,-0.11,-73.32,87651,0,0.28,1099,0,0.29
64,1002,28.75377407,8.79,0,0,2.88,32915.26,13.37,-0.11,-73.28,87631,0,0.28,1091,0,0.25
65,994,9.176591935,8.74,0,0,2.88,33823.95,13.76,-0.11,-73.24,87614,0,0.28,1084,0,0.21
66,986,94.19229068,8.7,0,0,2.88,34706.37,14.15,-0.11,-73.21,87601,0,0.28,1076,0,0.18
67,978,37.33166423,8.65,0,0,2.88,35634.11,14.55,-0.11,-73.17,87589,0,0.28,1069,0,0.16
68,970,73.12691567,8.62,0,0,2.88,36482.56,14.92,-0.11,-73.13,87579,0,0.28,1061,0,0.14
69,962,38.27412725,8.58,0,0,2.88,37393.16,15.32,-0.11,-73.09,87571,0,0.28,1054,0,0.12
70,954,95.43267788,8.55,0,0,2.88,38225.85,15.68,-0.11,-73.06,87564,0,0.28,1047,0,0.1
71,946,17.24232618,8.52,0,0,2.88,39119.44,16.08,-0.11,-73.02,87558,0,0.28,1039,0,0.09
72,938,10.09228407,8.49,0,0,2.88,39936.49,16.44,-0.11,-72.99,87554,0,0.28,1033,0,0.08
73,930,78.92681762,8.47,0,0,2.88,40813.18,16.84,-0.11,-72.95,87549,0,0.28,1025,0,0.07
74,923,96.59582882,8.44,0,0,2.88,41614.68,17.2,-0.11,-72.92,87546,0,0.28,1018,0,0.06
75,915,15.48131395,8.41,0,0,2.88,42474.58,17.59,-0.11,-72.88,87543,0,0.28,1011,0,0.05
76,908,64.32926455,8.39,0,0,2.88,43260.63,17.95,-0.11,-72.84,87540,0,0.28,1004,0,0.05
77,900,3.806509411,8.37,0,0,2.88,44103.83,18.33,-0.11,-72.81,87538,0,0.28,997,0,0.04
78,892,39.43753206,8.34,0,0,2.88,44874.51,18.69,-0.11,-72.77,87536,0,0.28,990,0,0.04
79,884,97.41513519,8.32,0,0,2.88,45701.11,19.07,-0.11,-72.74,87534,0,0.28,983,0,0.03
80,877,62.01013877,8.3,0,0,2.88,46456.49,19.42,-0.11,-72.7,87532,0,0.28,977,0,0.03
81,869,52.48488109,8.28,0,0,2.88,47266.57,19.81,-0.11,-72.67,87531,0,0.28,970,0,0.02
82,862,72.24061166,8.26,0,0,2.88,48006.74,20.16,-0.11,-72.63,87530,0,0.28,963,0,0.02
83,855,83.76020711,8.23,0,0,2.88,48800.38,20.53,-0.11,-72.6,87528,0,0.28,956,0,0.02
84,847,81.32749853,8.22,0,0,2.88,49525.42,20.88,-0.11,-72.56,87527,0,0.28,950,0,0.02
85,840,20.73646732,8.19,0,0,2.88,50302.7,21.26,-0.11,-72.53,87527,0,0.28,943,0,0.01
86,833,95.53436583,8.18,0,0,2.88,51012.66,21.6,-0.11,-72.49,87526,0,0.28,937,0,0.01
87,825,56.89821838,8.16,0,0,2.88,51773.66,21.98,-0.11,-72.46,87525,0,0.28,930,0,0.01
88,818,66.90468344,8.14,0,0,2.88,52468.62,22.32,-0.11,-72.43,87525,0,0.28,924,0,0.01
89,811,32.86154764,8.12,0,0,2.88,53213.4,22.69,-0.11,-72.39,87524,0,0.28,917,0,0.01
90,804,31.38242738,8.1,0,0,2.88,53893.43,23.03,-0.11,-72.36,87524,0,0.28,911,0,0.01
91,796,72.1861486,8.08,0,0,2.88,54608.14,23.39,-0.11,-72.32,87523,0,0.28,904,0,0.01
92,789,28.71488871,8.06,0,0,2.88,55287.24,23.74,-0.11,-72.29,87523,0,0.28,898,0,0.01
93,782,15.27754615,8.05,0,0,2.88,55999.8,24.1,-0.11,-72.26,87523,0,0.28,892,0,0.01
94,775,30.32871672,8.03,0,0,2.88,56650.16,24.44,-0.11,-72.22,87522,0,0.28,886,0,0
95,768,2.3812086,8.01,0,0,2.88,57346.71,24.8,-0.11,-72.19,87522,0,0.28,879,0,0
96,761,75.36137389,8,0,0,2.88,57982.32,25.14,-0.11,-72.16,87522,0,0.28,873,0,0
97,754,73.10866413,7.98,0,0,2.88,58662.93,25.5,-0.11,-72.12,87521,0,0.28,867,0,0
98,747,18.17036683,7.97,0,0,2.88,59283.85,25.83,-0.11,-72.09,87521,0,0.28,861,0,0
99,740,52.90090109,7.95,0,0,2.88,59948.57,26.19,-0.11,-72.06,87521,0,0.28,855,0,0
100,733,3.749970146,7.93,0,0,2.88,60554.86,26.52,-0.11,-72.03,87521,0,0.28,849,0,0
101,726,87.50278056,7.92,0,0,2.88,61203.76,26.88,-0.11,-71.99,87521,0,0.28,843,0,0
102,720,67.17330745,7.9,0,0,2.88,61795.46,27.21,-0.11,-71.96,87520,0,0.28,837,0,0
103,712,28.69810022,7.89,0,0,2.88,62428.6,27.56,-0.11,-71.93,87520,0,0.28,831,0,0
104,706,92.88902506,7.87,0,0,2.88,63005.77,27.89,-0.11,-71.89,87520,0,0.28,825,0,0
105,699,47.08970841,7.86,0,0,2.88,63623.2,28.24,-0.11,-71.86,87520,0,0.28,819,0,0
106,692,89.88826218,7.85,0,0,2.88,64185.9,28.57,-0.11,-71.83,87520,0,0.28,814,0,0
107,686,42.2869027,7.83,0,0,2.88,64787.67,28.92,-0.12,-71.8,87520,0,0.28,808,0,0
108,679,23.85775301,7.82,0,0,2.88,65335.94,29.24,-0.12,-71.77,87520,0,0.28,802,0,0
109,672,36.697149,7.8,0,0,2.88,65922.11,29.59,-0.12,-71.73,87519,0,0.28,796,0,0
110,666,9.314551258,7.79,0,0,2.88,66456,29.91,-0.12,-71.7,87519,0,0.28,791,0,0
111,659,57.70831423,7.78,0,0,2.88,67026.62,30.26,-0.12,-71.67,87519,0,0.28,785,0,0
112,653,70.6220817,7.76,0,0,2.88,67546.18,30.58,-0.12,-71.64,87519,0,0.28,780,0,0
113,646,85.52776138,7.75,0,0,2.88,68101.3,30.92,-0.12,-71.6,87519,0,0.28,774,0,0
114,640,86.48302766,7.74,0,0,2.88,68606.57,31.24,-0.12,-71.57,87519,0,0.28,769,0,0
115,633,66.96737022,7.73,0,0,2.88,69146.24,31.59,-0.12,-71.54,87519,0,0.28,764,0,0
116,627,83.62109,7.72,0,0,2.88,69637.27,31.9,-0.12,-71.51,87519,0,0.28,759,0,0
117,621,75.02472311,7.7,0,0,2.88,70151.52,32.24,-0.12,-71.48,87519,0,0.28,753,0,0
118,615,69.557056,7.69,0,0,2.88,70638.36,32.56,-0.12,-71.45,87519,0,0.28,748,0,0
119,608,9.861982918,7.68,0,0,2.88,71147.25,32.9,-0.12,-71.42,87518,0,0.28,743,0,0
120,602,5.100516396,7.67,0,0,2.88,71619.49,33.22,-0.12,-71.39,87518,0,0.28,738,0,0
121,596,61.32560462,7.66,0,0,2.88,72094.08,33.55,-0.12,-71.35,87518,0,0.28,733,0,0
122,590,31.45519519,7.65,0,0,2.88,72561.32,33.88,-0.12,-71.32,87518,0,0.28,728,0,0
123,584,5.012844342,7.64,0,0,2.88,73030.34,34.21,-0.12,-71.29,87518,0,0.28,723,0,0
124,578,13.00848968,7.63,0,0,2.88,73464.81,34.52,-0.12,-71.26,87518,0,0.28,718,0,0
125,572,67.7561319,7.62,0,0,2.88,73927.87,34.86,-0.12,-71.23,87518,0,0.28,713,0,0
126,566,53.38539407,7.61,0,0,2.88,74348.29,35.17,-0.12,-71.2,87518,0,0.28,708,0,0
127,560,20.8922541,7.6,0,0,2.88,74787.62,35.5,-0.12,-71.17,87518,0,0.28,703,0,0
128,554,8.265924024,7.59,0,0,2.88,75202.57,35.81,-0.12,-71.14,87518,0,0.28,699,0,0
129,548,19.91719441,7.58,0,0,2.88,75627.02,36.14,-0.12,-71.11,87518,0,0.28,694,0,0
130,543,26.0209005,7.57,0,0,2.88,76027.7,36.45,-0.12,-71.08,87518,0,0.28,690,0,0
131,537,96.04169206,7.56,0,0,2.88,76437.33,36.78,-0.12,-71.05,87517,0,0.28,685,0,0
132,531,55.7302034,7.55,0,0,2.88,76823.77,37.09,-0.12,-71.02,87517,0,0.28,681,0,0
133,526,99.41051282,7.54,0,0,2.88,77218.6,37.42,-0.12,-70.98,87517,0,0.28,676,0,0
134,520,60.23285611,7.53,0,0,2.88,77590.84,37.73,-0.12,-70.95,87517,0,0.28,672,0,0
135,515,23.06550168,7.52,0,0,2.88,77970.9,38.05,-0.12,-70.92,87517,0,0.28,668,0,0
136,509,79.28035319,7.52,0,0,2.88,78336.2,38.37,-0.12,-70.89,87517,0,0.28,663,0,0
137,504,42.64389448,7.51,0,0,2.88,78701.38,38.69,-0.12,-70.86,87517,0,0.28,659,0,0
138,498,54.29826965,7.5,0,0,2.88,79045.16,39,-0.12,-70.83,87517,0,0.28,655,0,0
139,493,4.23225697,7.49,0,0,2.88,79395.63,39.33,-0.12,-70.8,87517,0,0.28,651,0,0
140,488,93.61358976,7.48,0,0,2.88,79718.65,39.63,-0.12,-70.77,87517,0,0.28,647,0,0
141,483,99.09585768,7.48,0,0,2.88,80054.59,39.95,-0.12,-70.74,87517,0,0.28,643,0,0
142,478,93.73144144,7.47,0,0,2.88,80370.31,40.26,-0.12,-70.71,87517,0,0.28,640,0,0
143,473,43.89821383,7.46,0,0,2.88,80697.83,40.58,-0.12,-70.68,87516,0,0.28,636,0,0
144,468,32.89602017,7.46,0,0,2.88,80993.29,40.88,-0.12,-70.65,87516,0,0.28,632,0,0
145,463,83.77118904,7.45,0,0,2.88,81305.99,41.21,-0.12,-70.62,87516,0,0.28,628,0,0
146,458,18.63105617,7.44,0,0,2.88,81587.56,41.51,-0.12,-70.59,87516,0,0.28,625,0,0
147,453,8.906523241,7.44,0,0,2.88,81879.57,41.83,-0.12,-70.56,87516,0,0.28,621,0,0
148,449,42.39839522,7.43,0,0,2.88,82158.73,42.14,-0.12,-70.53,87516,0,0.28,618,0,0
149,444,86.64169245,7.42,0,0,2.88,82430.71,42.45,-0.12,-70.5,87516,0,0.28,615,0,0
150,440,66.56167868,7.42,0,0,2.88,82690.34,42.75,-0.12,-70.48,87516,0,0.28,611,0,0
151,435,5.933830323,7.41,0,0,2.88,82958.37,43.08,-0.12,-70.44,87516,0,0.28,608,0,0
152,431,24.68837547,7.41,0,0,2.88,83198.93,43.37,-0.12,-70.42,87516,0,0.28,605,0,0
153,427,79.73548449,7.4,0,0,2.88,83447.36,43.69,-0.12,-70.39,87516,0,0.28,602,0,0
154,422,22.92587019,7.4,0,0,2.88,83679.06,43.99,-0.12,-70.36,87516,0,0.28,599,0,0
155,418,8.115544231,7.39,0,0,2.88,83912.96,44.31,-0.12,-70.33,87516,0,0.28,596,0,0
156,414,8.260548128,7.39,0,0,2.88,84130.73,44.61,-0.13,-70.3,87515,0,0.28,593,0,0
157,410,26.35522089,7.38,0,0,2.88,84354.38,44.93,-0.13,-70.27,87515,0,0.28,590,0,0
158,407,35.46824067,7.38,0,0,2.88,84554.01,45.23,-0.13,-70.24,87515,0,0.28,588,0,0
159,403,54.00036928,7.37,0,0,2.88,84762.89,45.55,-0.13,-70.21,87515,0,0.28,585,0,0
160,399,90.95716759,7.37,0,0,2.88,84948.9,45.84,-0.13,-70.18,87515,0,0.28,583,0,0
161,396,0.792702204,7.36,0,0,2.88,85139.39,46.16,-0.13,-70.15,87515,0,0.28,580,0,0
162,392,19.18278842,7.36,0,0,2.88,85315.47,46.46,-0.13,-70.12,87515,0,0.28,578,0,0
163,389,39.31318716,7.36,0,0,2.88,85491.51,46.77,-0.13,-70.09,87515,0,0.28,576,0,0
164,386,1.646928183,7.35,0,0,2.88,85656.96,47.08,-0.13,-70.06,87515,0,0.28,574,0,0
165,383,6.323398384,7.35,0,0,2.88,85815.33,47.38,-0.13,-70.03,87515,0,0.28,571,0,0
166,380,84.51170356,7.35,0,0,2.88,85966.64,47.69,-0.13,-70,87515,0,0.28,569,0,0
167,377,27.73142801,7.34,0,0,2.88,86110.89,48,-0.13,-69.97,87515,0,0.28,568,0,0
168,374,47.35533227,7.34,0,0,2.88,86248.07,48.3,-0.13,-69.95,87515,0,0.28,566,0,0
169,372,57.7388452,7.34,0,0,2.88,86378.19,48.61,-0.13,-69.92,87515,0,0.28,564,0,0
170,369,4.078060346,7.33,0,0,2.88,86498.87,48.91,-0.13,-69.89,87514,0,0.28,562,0,0
171,367,56.59257865,7.33,0,0,2.88,86619.52,49.22,-0.13,-69.86,87514,0,0.28,561,0,0
172,365,52.3973006,7.33,0,0,2.88,86726.24,49.52,-0.13,-69.83,87514,0,0.28,559,0,0
173,363,89.34169381,7.33,0,0,2.88,86828.15,49.83,-0.13,-69.8,87514,0,0.28,558,0,0
174,361,91.97821994,7.32,0,0,2.88,86923.01,50.13,-0.13,-69.77,87514,0,0.28,557,0,0
175,359,43.52098668,7.32,0,0,2.88,87012.52,50.44,-0.13,-69.74,87514,0,0.28,555,0,0
176,357,43.69643966,7.32,0,0,2.88,87090.07,50.74,-0.13,-69.71,87514,0,0.28,554,0,0
177,356,4.318340132,7.32,0,0,2.88,87166.75,51.05,-0.13,-69.68,87514,0,0.28,553,0,0
178,354,93.66422305,7.32,0,0,2.88,87232.04,51.35,-0.13,-69.65,87514,0,0.28,553,0,0
179,353,72.62027124,7.32,0,0,2.88,87291.69,51.66,-0.13,-69.63,87514,0,0.28,552,0,0
180,352,98.8706889,7.32,0,0,2.88,87343.33,51.95,-0.13,-69.6,87514,0,0.28,551,0,0
181,351,90.35943076,7.31,0,0,2.88,87390.73,52.27,-0.13,-69.57,87514,0,0.28,550,0,0
182,350,11.04844868,7.31,0,0,2.88,87428.43,52.57,-0.13,-69.54,87514,0,0.28,550,0,0
183,349,61.64405449,7.31,0,0,2.88,87460.5,52.88,-0.13,-69.51,87513,0,0.28,549,0,0
184,349,89.42169874,7.31,0,0,2.88,87484.41,53.18,-0.13,-69.48,87513,0,0.28,549,0,0
185,349,48.21527347,7.31,0,0,2.88,87502.13,53.49,-0.13,-69.45,87513,0,0.28,549,0,0
186,348,68.33712447,7.31,0,0,2.88,87512.26,53.78,-0.13,-69.42,87513,0,0.28,549,0,0
187,348,96.85940854,7.31,0,0,2.88,87515.63,54.09,-0.13,-69.39,87513,0,0.28,549,0,0
188,348,96.70806995,7.31,0,0,2.88,87512.11,54.38,-0.13,-69.36,87513,0,0.28,549,0,0
189,349,25.12832213,7.31,0,0,2.88,87501.27,54.69,-0.13,-69.33,87513,0,0.28,549,0,0
190,349,98.69649428,7.31,0,0,2.88,87483.96,54.99,-0.13,-69.31,87513,0,0.28,549,0,0
191,349,26.40925084,7.31,0,0,2.88,87458.77,55.3,-0.13,-69.28,87513,0,0.28,549,0,0
192,350,80.84188917,7.31,0,0,2.88,87426.98,55.61,-0.13,-69.25,87513,0,0.28,550,0,0
193,351,98.69225244,7.31,0,0,2.88,87387.29,55.92,-0.13,-69.22,87513,0,0.28,550,0,0
194,352,6.375999287,7.32,0,0,2.88,87342.27,56.21,-0.13,-69.19,87513,0,0.28,551,0,0
195,353,14.4930589,7.32,0,0,2.88,87289.36,56.52,-0.13,-69.16,87513,0,0.28,552,0,0
196,354,57.75797607,7.32,0,0,2.88,87230.68,56.82,-0.13,-69.13,87513,0,0.28,553,0,0
197,356,41.0477587,7.32,0,0,2.88,87162.43,57.13,-0.13,-69.1,87512,0,0.28,553,0,0
198,357,44.20996941,7.32,0,0,2.88,87089.95,57.43,-0.13,-69.07,87512,0,0.28,554,0,0
199,359,64.93247237,7.32,0,0,2.88,87005.64,57.74,-0.13,-69.04,87512,0,0.28,556,0,0
200,361,77.52053303,7.32,0,0,2.88,86921.05,58.04,-0.13,-69.02,87512,0,0.28,557,0,0
201,363,32.77479227,7.33,0,0,2.88,86824.06,58.35,-0.13,-68.99,87512,0,0.28,558,0,0
202,365,96.51673339,7.33,0,0,2.88,86721.86,58.65,-0.13,-68.96,87512,0,0.28,559,0,0
203,367,29.13070053,7.33,0,0,2.88,86612.61,58.96,-0.13,-68.93,87512,0,0.28,561,0,0
204,369,39.90639975,7.33,0,0,2.88,86496.3,59.26,-0.13,-68.9,87512,0,0.28,562,0,0
205,372,1.479898073,7.34,0,0,2.88,86372.94,59.57,-0.13,-68.87,87512,0,0.28,564,0,0
206,374,38.05210386,7.34,0,0,2.88,86242.52,59.87,-0.13,-68.84,87512,0,0.28,566,0,0
207,377,41.37655304,7.34,0,0,2.88,86105.05,60.18,-0.14,-68.81,87512,0,0.28,568,0,0
208,380,14.27693611,7.34,0,0,2.88,85963.47,60.48,-0.14,-68.78,87512,0,0.28,569,0,0
209,383,20.55567258,7.35,0,0,2.88,85805.8,60.8,-0.14,-68.75,87512,0,0.28,572,0,0
210,386,40.84919409,7.35,0,0,2.88,85653.48,61.09,-0.14,-68.72,87512,0,0.28,574,0,0
211,389,99.32165613,7.35,0,0,2.88,85481.11,61.41,-0.14,-68.69,87511,0,0.28,576,0,0
212,392,82.61495396,7.36,0,0,2.88,85311.68,61.71,-0.14,-68.66,87511,0,0.28,578,0,0
213,396,81.03991002,7.36,0,0,2.88,85131.79,62.02,-0.14,-68.64,87511,0,0.28,580,0,0
214,399,23.32399216,7.37,0,0,2.88,84944.82,62.32,-0.14,-68.61,87511,0,0.28,583,0,0
215,403,8.919367531,7.37,0,0,2.88,84750.76,62.63,-0.14,-68.58,87511,0,0.28,585,0,0
216,407,87.76004619,7.37,0,0,2.88,84553.71,62.93,-0.14,-68.55,87511,0,0.28,588,0,0
217,410,47.51412595,7.38,0,0,2.88,84341.37,63.25,-0.14,-68.52,87511,0,0.28,590,0,0
218,414,83.35698109,7.38,0,0,2.88,84130.41,63.55,-0.14,-68.49,87511,0,0.28,593,0,0
219,418,14.35177365,7.39,0,0,2.88,83903.6,63.87,-0.14,-68.46,87511,0,0.28,596,0,0
220,422,61.53547715,7.39,0,0,2.88,83678.72,64.17,-0.14,-68.43,87511,0,0.28,599,0,0
221,427,73.97078627,7.4,0,0,2.88,83432.6,64.49,-0.14,-68.4,87511,0,0.28,602,0,0
222,431,59.49184476,7.4,0,0,2.88,83198.58,64.79,-0.14,-68.37,87511,0,0.28,605,0,0
223,435,72.40598776,7.41,0,0,2.88,82937.65,65.11,-0.14,-68.34,87511,0,0.28,608,0,0
224,440,93.77880789,7.42,0,0,2.88,82684.73,65.41,-0.14,-68.31,87510,0,0.28,611,0,0
225,444,38.37044983,7.42,0,0,2.88,82419.58,65.73,-0.14,-68.28,87510,0,0.28,615,0,0
226,449,76.52742976,7.43,0,0,2.88,82147.3,66.04,-0.14,-68.25,87510,0,0.28,618,0,0
227,454,65.3292749,7.43,0,0,2.88,81862.22,66.35,-0.14,-68.22,87510,0,0.28,621,0,0
228,458,33.1070229,7.44,0,0,2.88,81581.31,66.66,-0.14,-68.19,87510,0,0.28,625,0,0
229,463,22.88479829,7.45,0,0,2.88,81287.59,66.97,-0.14,-68.16,87510,0,0.28,628,0,0
230,468,2.780813952,7.45,0,0,2.88,80992.79,67.28,-0.14,-68.13,87510,0,0.28,632,0,0
231,473,36.13433482,7.46,0,0,2.88,80672.43,67.61,-0.14,-68.1,87510,0,0.28,636,0,0
232,478,37.89771508,7.47,0,0,2.88,80369.82,67.91,-0.14,-68.07,87510,0,0.28,639,0,0
233,483,78.42700957,7.47,0,0,2.88,80041.05,68.23,-0.14,-68.04,87510,0,0.28,643,0,0
234,488,65.02626497,7.48,0,0,2.88,79718.13,68.54,-0.14,-68.01,87510,0,0.28,647,0,0
235,493,76.12786296,7.49,0,0,2.88,79374.7,68.86,-0.14,-67.98,87510,0,0.28,651,0,0
236,498,11.30541123,7.5,0,0,2.88,79037.68,69.17,-0.14,-67.95,87510,0,0.28,655,0,0
237,504,98.69307123,7.5,0,0,2.88,78672.46,69.5,-0.14,-67.92,87509,0,0.28,659,0,0
238,509,5.623443784,7.51,0,0,2.88,78328.41,69.8,-0.14,-67.89,87509,0,0.28,663,0,0
239,515,23.84224023,7.52,0,0,2.88,77948.18,70.13,-0.14,-67.86,87509,0,0.28,668,0,0
240,520,64.94969156,7.53,0,0,2.88,77582.74,70.44,-0.14,-67.83,87509,0,0.28,672,0,0
