Time,VOLTAGE,CURRENT,THRUST,ALTITUDE,ACCELERATION,TEMPERATURE,SCIENCE_COLLECTION,LABEL_ERROR_STATE
0:52,13.01,3.0,-0.47,2000.12,-0.24,34.28,1,0
0:53,13.01,3.0,-0.23,1999.9,-0.44,34.29,1,0
0:54,13.0,3.0,0.2,2000.01,0.23,34.29,1,0
0:55,13.0,3.0,-0.01,1999.79,-0.45,34.3,1,0
0:56,13.01,3.0,0.42,1999.75,-0.08,34.3,1,0
0:57,13.01,3.0,0.5,1999.76,0.02,34.3,1,0
0:58,13.01,3.0,0.48,1999.95,0.38,34.29,1,0
0:59,13.0,3.0,0.1,2000.04,0.18,34.28,1,0
1:00,13.0,3.0,-0.07,2000.06,0.04,34.28,1,0
1:01,13.0,3.0,-0.11,1999.85,-0.42,34.29,1,0
1:02,13.01,3.0,0.3,2000.08,0.46,34.28,1,0
1:03,13.0,3.0,-0.15,1999.85,-0.46,34.29,1,0
1:04,13.01,3.0,0.3,1999.62,-0.46,34.31,1,0
1:05,13.02,3.01,0.76,1999.56,-0.13,34.31,1,0
1:06,13.02,3.01,0.88,1999.56,0.0,34.31,1,0
1:07,13.02,3.01,0.88,1999.69,0.26,34.3,1,0
1:08,13.02,3.01,0.62,1999.62,-0.15,34.31,1,0
1:09,13.02,3.01,0.76,1999.75,0.26,34.3,1,0
1:10,13.01,3.0,0.5,1999.63,-0.25,34.31,1,0
1:11,13.02,3.01,0.74,1999.53,-0.21,34.31,1,0
1:12,13.02,3.01,0.94,1999.58,0.09,34.31,1,0
1:13,13.02,3.01,0.84,1999.36,-0.44,34.32,1,0
1:14,13.03,3.01,1.28,1999.13,-0.46,34.34,1,0
1:15,13.04,3.02,1.74,1999.33,0.38,34.32,1,0
1:16,13.03,3.01,1.34,1999.5,0.33,34.31,1,0
1:17,13.02,3.01,1.0,1999.51,0.01,34.31,1,0
1:18,13.02,3.01,0.98,1999.66,0.3,34.31,1,0
1:19,13.02,3.01,0.68,1999.5,-0.32,34.31,1,0
1:20,13.02,3.01,1.0,1999.55,0.1,34.31,1,0
1:21,13.02,3.01,0.9,1999.37,-0.37,34.32,1,0
1:22,13.03,3.01,1.26,1999.54,0.34,34.31,1,0
1:23,13.02,3.01,0.92,1999.68,0.27,34.3,1,0
1:24,13.02,3.01,0.64,1999.94,0.51,34.29,1,0
1:25,13.0,3.0,0.12,1999.88,-0.13,34.29,1,0
1:26,13.01,3.0,0.24,2000.03,0.29,34.28,1,0
1:27,13.0,3.0,-0.05,2000.24,0.42,34.27,1,0
1:28,13.01,3.0,-0.47,2000.11,-0.26,34.28,1,0
1:29,13.01,3.0,-0.21,2000.11,0.0,34.28,1,0
1:30,13.01,3.0,-0.21,2000.08,-0.06,34.28,1,0
1:31,13.0,3.0,-0.15,2000.08,0.01,34.28,1,0
1:32,13.0,3.0,-0.15,2000.06,-0.03,34.28,1,0
1:33,13.0,3.0,-0.11,2000.18,0.24,34.28,1,0
1:34,13.01,3.0,-0.35,2000.12,-0.12,34.28,1,0
1:35,13.01,3.0,-0.23,2000.32,0.41,34.27,1,0
1:36,13.02,3.01,-0.63,2000.43,0.23,34.26,1,0
1:37,13.02,3.01,-0.85,2000.31,-0.23,34.27,1,0
1:38,13.02,3.01,-0.61,2000.37,0.12,34.26,1,0
1:39,13.02,3.01,-0.73,2000.47,0.2,34.26,1,0
1:40,13.02,3.01,-0.93,2000.62,0.3,34.25,1,0
1:41,13.03,3.01,-1.23,2000.73,0.22,34.24,1,0
1:42,13.04,3.01,-1.45,2000.69,-0.07,34.25,1,0
1:43,13.03,3.01,-1.37,2000.91,0.46,34.23,1,0
1:44,13.05,3.02,-1.81,2000.78,-0.24,34.24,1,0
1:45,13.04,3.02,-1.55,2000.66,-0.23,34.25,1,0
1:46,13.03,3.01,-1.31,2000.71,0.12,34.25,1,0
1:47,13.04,3.01,-1.41,2000.9,0.4,34.23,1,0
1:48,13.04,3.02,-1.79,2000.87,-0.05,34.24,1,0
1:49,13.04,3.02,-1.73,2000.61,-0.51,34.25,1,0
1:50,13.03,3.01,-1.21,2000.78,0.36,34.24,1,0
1:51,13.04,3.02,-1.55,2000.78,0.02,34.24,1,0
1:52,13.04,3.02,-1.55,2000.61,-0.32,34.25,1,0
1:53,13.03,3.01,-1.21,2000.47,-0.27,34.26,1,0
1:54,13.02,3.01,-0.93,2000.41,-0.1,34.26,1,0
1:55,13.02,3.01,-0.81,2000.45,0.09,34.26,1,0
1:56,13.02,3.01,-0.89,2000.39,-0.12,34.26,1,0
1:57,13.02,3.01,-0.77,2000.31,-0.16,34.27,1,0
1:58,13.02,3.01,-0.61,2000.13,-0.35,34.28,1,0
1:59,13.01,3.0,-0.25,2000.27,0.29,34.27,1,0
2:00,13.01,3.01,-0.53,2000.16,-0.21,34.28,1,0
2:01,13.01,3.0,-0.31,2000.36,0.41,34.27,1,0
2:02,13.02,3.01,-0.71,2000.26,-0.19,34.27,1,0
2:03,13.01,3.01,-0.51,2000.2,-0.12,34.27,1,0
2:04,13.01,3.0,-0.39,2000.3,0.21,34.27,1,0
2:05,13.01,3.01,-0.59,2000.5,0.4,34.26,1,0
2:06,13.02,3.01,-0.99,2000.52,0.04,34.26,1,0
2:07,13.03,3.01,-1.03,2000.4,-0.23,34.26,1,0
2:08,13.02,3.01,-0.79,2000.19,-0.4,34.27,1,0
2:09,13.01,3.0,-0.37,1999.94,-0.49,34.29,1,0
2:10,13.0,3.0,0.12,1999.79,-0.3,34.3,1,0
2:11,13.01,3.0,0.42,1999.7,-0.19,34.3,1,0
2:12,13.01,3.01,0.6,1999.64,-0.13,34.31,1,0
2:13,13.02,3.01,0.72,1999.46,-0.37,34.32,1,0
2:14,13.03,3.01,1.08,1999.51,0.1,34.31,1,0
2:15,13.02,3.01,0.98,1999.66,0.29,34.31,1,0
2:16,13.02,3.01,0.68,1999.75,0.17,34.3,1,0
2:17,13.01,3.0,0.5,1999.53,-0.44,34.31,1,0
2:18,13.02,3.01,0.94,1999.32,-0.43,34.32,1,0
2:19,13.03,3.01,1.36,1999.49,0.33,34.31,1,0
2:20,13.03,3.01,1.02,1999.64,0.28,34.31,1,0
2:21,13.02,3.01,0.72,1999.5,-0.3,34.31,1,0
2:22,13.02,3.01,1.0,1999.57,0.13,34.31,1,0
2:23,13.02,3.01,0.86,1999.73,0.31,34.3,1,0
2:24,13.01,3.01,0.54,1999.84,0.22,34.29,1,0
2:25,13.01,3.0,0.32,1999.82,-0.04,34.3,1,0
2:26,13.01,3.0,0.36,1999.73,-0.19,34.3,1,0
2:27,13.01,3.01,0.54,1999.96,0.46,34.29,1,0
2:28,13.0,3.0,0.08,2000.09,0.26,34.28,1,0
2:29,13.0,3.0,-0.17,2000.14,0.09,34.28,1,0
2:30,13.01,3.0,-0.27,2000.01,-0.25,34.29,1,0
2:31,13.0,3.0,-0.01,2000.14,0.26,34.28,1,0
2:32,13.01,3.0,-0.27,2000.32,0.37,34.27,1,0
2:33,13.02,3.01,-0.63,2000.43,0.22,34.26,1,0
2:34,13.02,3.01,-0.85,2000.63,0.41,34.25,1,0
2:35,13.03,3.01,-1.25,2000.87,0.48,34.24,1,0
2:36,13.04,3.02,-1.73,2001.1,0.48,34.22,1,0
2:37,13.05,3.02,-2.19,2000.95,-0.28,34.23,1,0
2:38,13.05,3.02,-1.89,2000.76,-0.36,34.24,1,0
2:39,13.04,3.02,-1.51,2000.84,0.17,34.24,1,0
2:40,13.04,3.02,-1.67,2001.06,0.45,34.23,1,0
2:41,13.05,3.02,-2.11,2000.94,-0.23,34.23,1,0
2:42,13.05,3.02,-1.87,2001.08,0.31,34.22,1,0
2:43,13.05,3.02,-2.15,2001.2,0.25,34.22,1,0
2:44,13.06,3.02,-2.39,2001.05,-0.28,34.23,1,0
2:45,13.05,3.02,-2.09,2000.82,-0.44,34.24,1,0
2:46,13.04,3.02,-1.63,2000.81,0.0,34.24,1,0
2:47,13.04,3.02,-1.61,2000.7,-0.2,34.25,1,0
2:48,13.03,3.01,-1.39,2000.72,0.05,34.24,1,0
2:49,13.04,3.01,-1.43,2000.82,0.21,34.24,1,0
2:50,13.04,3.02,-1.63,2000.61,-0.4,34.25,1,0
2:51,13.03,3.01,-1.21,2000.82,0.43,34.24,1,0
2:52,13.04,3.02,-1.63,2000.61,-0.4,34.25,1,0
2:53,13.03,3.01,-1.21,2000.8,0.4,34.24,1,0
2:54,13.04,3.02,-1.59,2000.64,-0.3,34.25,1,0
2:55,13.03,3.01,-1.27,2000.78,0.29,34.24,1,0
2:56,13.04,3.02,-1.55,2000.9,0.25,34.23,1,0
2:57,13.04,3.02,-1.79,2000.82,-0.14,34.24,1,0
2:58,13.04,3.02,-1.63,2000.81,-0.01,34.24,1,0
2:59,13.04,3.02,-1.61,2000.9,0.19,34.23,1,0
3:00,13.04,3.02,-1.79,2000.99,0.2,34.23,1,0
3:01,13.05,3.02,-1.97,2000.81,-0.35,34.24,1,0
3:02,13.04,3.02,-1.61,2000.69,-0.23,34.25,1,0
3:03,13.03,3.01,-1.37,2000.9,0.44,34.23,1,0
3:04,13.04,3.02,-1.79,2001.01,0.24,34.23,1,0
3:05,13.05,3.02,-2.01,2001.17,0.34,34.22,1,0
3:06,13.06,3.02,-2.33,2001.08,-0.15,34.22,1,0
3:07,13.05,3.02,-2.15,2001.23,0.32,34.22,1,0
3:08,13.06,3.02,-2.45,2001.4,0.37,34.21,1,0
3:09,13.07,3.03,-2.79,2001.53,0.28,34.2,1,0
3:10,13.08,3.03,-3.05,2001.67,0.31,34.19,1,0
3:11,13.08,3.03,-3.33,2001.85,0.39,34.18,1,0
3:12,13.09,3.04,-3.69,2001.81,-0.04,34.18,1,0
3:13,13.09,3.04,-3.61,2002.0,0.41,34.17,1,0
3:14,13.1,3.04,-3.99,2002.11,0.26,34.17,1,0
3:15,13.11,3.04,-4.21,2002.04,-0.09,34.17,1,0
3:16,13.1,3.04,-4.07,2002.09,0.14,34.17,1,0
3:17,13.1,3.04,-4.17,2002.28,0.43,34.16,1,0
3:18,13.11,3.05,-4.55,2002.41,0.31,34.15,1,0
3:19,13.12,3.05,-4.81,2002.18,-0.42,34.16,1,0
3:20,13.11,3.04,-4.35,2002.2,0.08,34.16,1,0
3:21,13.11,3.04,-4.39,2002.33,0.31,34.15,1,0
3:22,13.12,3.05,-4.65,2002.41,0.21,34.15,1,0
3:23,13.12,3.05,-4.81,2002.24,-0.29,34.16,1,0
3:24,13.11,3.04,-4.47,2002.23,0.02,34.16,1,0
3:25,13.11,3.04,-4.45,2002.42,0.43,34.15,1,0
3:26,13.12,3.05,-4.83,2002.18,-0.43,34.16,1,0
3:27,13.11,3.04,-4.35,2002.26,0.2,34.16,1,0
3:28,13.11,3.05,-4.51,2001.99,-0.5,34.17,1,0
3:29,13.1,3.04,-3.97,2001.76,-0.42,34.19,1,0
3:30,13.09,3.04,-3.51,2001.93,0.38,34.18,1,0
3:31,13.1,3.04,-3.85,2001.76,-0.3,34.19,1,0
3:32,13.09,3.04,-3.51,2001.96,0.43,34.17,1,0
3:33,13.1,3.04,-3.91,2002.17,0.46,34.16,1,0
3:34,13.11,3.04,-4.33,2002.14,-0.03,34.16,1,0
3:35,13.11,3.04,-4.27,2001.97,-0.29,34.17,1,0
3:36,13.1,3.04,-3.93,2002.16,0.43,34.16,1,0
3:37,13.11,3.04,-4.31,2002.3,0.32,34.15,1,0
3:38,13.11,3.05,-4.59,2002.38,0.21,34.15,1,0
3:39,13.12,3.05,-4.75,2002.16,-0.39,34.16,1,0
3:40,13.11,3.04,-4.31,2002.34,0.41,34.15,1,0
3:41,13.12,3.05,-4.67,2002.4,0.16,34.15,1,0
3:42,13.12,3.05,-4.79,2002.11,-0.54,34.17,1,0
3:43,13.11,3.04,-4.21,2002.08,-0.02,34.17,1,0
3:44,13.1,3.04,-4.15,2002.06,0.0,34.17,1,0
3:45,13.1,3.04,-4.11,2001.9,-0.28,34.18,1,0
3:46,13.09,3.04,-3.79,2001.97,0.18,34.17,1,0
3:47,13.1,3.04,-3.93,2001.89,-0.13,34.18,1,0
3:48,13.09,3.04,-3.77,2002.02,0.29,34.17,1,0
3:49,13.1,3.04,-4.03,2002.19,0.38,34.16,1,0
3:50,13.11,3.04,-4.37,2002.14,-0.05,34.16,1,0
3:51,13.11,3.04,-4.27,2002.18,0.13,34.16,1,0
3:52,13.11,3.04,-4.35,2001.93,-0.45,34.18,1,0
3:53,13.1,3.04,-3.85,2001.92,0.03,34.18,1,0
3:54,13.1,3.04,-3.83,2001.98,0.16,34.17,1,0
3:55,13.1,3.04,-3.95,2002.17,0.41,34.16,1,0
3:56,13.11,3.04,-4.33,2002.03,-0.24,34.17,1,0
3:57,13.1,3.04,-4.05,2001.97,-0.08,34.17,1,0
3:58,13.1,3.04,-3.93,2001.94,-0.01,34.17,1,0
3:59,13.1,3.04,-3.87,2002.04,0.23,34.17,1,0
4:00,13.1,3.04,-4.07,2001.95,-0.15,34.17,1,0
4:01,13.1,3.04,-3.89,2001.83,-0.2,34.18,1,0
4:02,13.09,3.04,-3.65,2001.58,-0.47,34.2,1,0
4:03,13.08,3.03,-3.15,2001.42,-0.29,34.2,1,0
4:04,13.07,3.03,-2.83,2001.37,-0.06,34.21,1,0
4:05,13.07,3.03,-2.73,2001.29,-0.13,34.21,1,0
4:06,13.06,3.03,-2.57,2001.5,0.45,34.2,1,0
4:07,13.07,3.03,-2.99,2001.63,0.29,34.19,1,0
4:08,13.08,3.03,-3.25,2001.76,0.29,34.19,1,0
4:09,13.09,3.04,-3.51,2001.76,0.03,34.19,1,0
4:10,13.09,3.04,-3.51,2001.73,-0.02,34.19,1,0
4:11,13.09,3.03,-3.45,2001.73,0.04,34.19,1,0
4:12,13.09,3.03,-3.45,2001.65,-0.13,34.19,1,0
4:13,13.08,3.03,-3.29,2001.63,0.0,34.19,1,0
4:14,13.08,3.03,-3.25,2001.78,0.33,34.18,1,0
4:15,13.09,3.04,-3.55,2001.55,-0.42,34.2,1,0
4:16,13.08,3.03,-3.09,2001.42,-0.23,34.2,1,0
4:17,13.07,3.03,-2.83,2001.44,0.08,34.2,1,0
4:18,13.07,3.03,-2.87,2001.66,0.47,34.19,1,0
4:19,13.08,3.03,-3.31,2001.55,-0.2,34.2,1,0
4:20,13.08,3.03,-3.09,2001.5,-0.06,34.2,1,0
4:21,13.07,3.03,-2.99,2001.26,-0.45,34.21,1,0
4:22,13.06,3.03,-2.51,2001.35,0.21,34.21,1,0
4:23,13.07,3.03,-2.69,2001.4,0.13,34.21,1,0
4:24,13.07,3.03,-2.79,2001.31,-0.16,34.21,1,0
4:25,13.07,3.03,-2.61,2001.07,-0.46,34.22,1,0
4:26,13.05,3.02,-2.13,2001.03,-0.05,34.23,1,0
4:27,13.05,3.02,-2.05,2000.76,-0.51,34.24,1,0
4:28,13.04,3.02,-1.51,2000.59,-0.32,34.25,1,0
4:29,13.03,3.01,-1.17,2000.35,-0.47,34.27,1,0
4:30,13.02,3.01,-0.69,2000.57,0.46,34.25,1,0
4:31,13.03,3.01,-1.13,2000.5,-0.13,34.26,1,0
4:32,13.02,3.01,-0.99,2000.73,0.47,34.24,1,0
4:33,13.04,3.01,-1.45,2000.55,-0.35,34.25,1,0
4:34,13.03,3.01,-1.09,2000.51,-0.07,34.26,1,0
4:35,13.03,3.01,-1.01,2000.35,-0.3,34.27,1,0
4:36,13.02,3.01,-0.69,2000.19,-0.3,34.27,1,0
4:37,13.01,3.0,-0.37,2000.18,-0.01,34.28,1,0
4:38,13.01,3.0,-0.35,2000.05,-0.25,34.28,1,0
4:39,13.0,3.0,-0.09,1999.98,-0.13,34.29,1,0
4:40,13.0,3.0,0.04,2000.0,0.04,34.29,1,0
4:41,13.0,3.0,0.0,2000.23,0.46,34.27,1,0
4:42,13.01,3.0,-0.45,2000.15,-0.16,34.28,1,0
4:43,13.01,3.0,-0.29,2000.16,0.02,34.28,1,0
4:44,13.01,3.0,-0.31,2000.23,0.15,34.27,1,0
4:45,13.01,3.0,-0.45,2000.05,-0.35,34.28,1,0
4:46,13.0,3.0,-0.09,1999.86,-0.37,34.29,1,0
4:47,13.01,3.0,0.28,1999.95,0.19,34.29,1,0
4:48,13.0,3.0,0.1,2000.04,0.17,34.28,1,0
4:49,13.0,3.0,-0.07,2000.28,0.48,34.27,1,0
4:50,13.01,3.01,-0.55,2000.16,-0.24,34.28,1,0
4:51,13.01,3.0,-0.31,2000.19,0.07,34.27,1,0
4:52,13.01,3.0,-0.37,2000.06,-0.26,34.28,1,0
4:53,13.0,3.0,-0.11,2000.06,0.01,34.28,1,0
4:54,13.0,3.0,-0.11,2000.14,0.16,34.28,1,0
4:55,13.01,3.0,-0.27,2000.03,-0.22,34.28,1,0
4:56,13.0,3.0,-0.05,2000.01,-0.04,34.29,1,0
4:57,13.0,3.0,-0.01,2000.03,0.05,34.28,1,0
4:58,13.0,3.0,-0.05,2000.26,0.47,34.27,1,0
4:59,13.01,3.01,-0.51,2000.1,-0.31,34.28,1,0
5:00,13.0,3.0,-0.19,2000.26,0.33,34.27,1,0
5:01,13.01,3.01,-0.51,2000.46,0.41,34.26,1,0
5:02,13.02,3.01,-0.91,2000.65,0.38,34.25,1,0
5:03,13.03,3.01,-1.29,2000.87,0.45,34.24,1,0
5:04,13.04,3.02,-1.73,2001.07,0.42,34.22,1,0
5:05,13.05,3.02,-2.13,2001.07,0.01,34.22,1,0
5:06,13.05,3.02,-2.13,2001.2,0.29,34.22,1,0
5:07,13.06,3.02,-2.39,2001.25,0.12,34.21,1,0
5:08,13.06,3.02,-2.49,2001.29,0.1,34.21,1,0
5:09,13.06,3.03,-2.57,2001.34,0.12,34.21,1,0
5:10,13.07,3.03,-2.67,2001.25,-0.15,34.21,1,0
5:11,13.06,3.02,-2.49,2001.36,0.24,34.21,1,0
5:12,13.07,3.03,-2.71,2001.42,0.14,34.2,1,0
5:13,13.07,3.03,-2.83,2001.43,0.05,34.2,1,0
5:14,13.07,3.03,-2.85,2001.54,0.24,34.2,1,0
5:15,13.08,3.03,-3.07,2001.5,-0.06,34.2,1,0
5:16,13.07,3.03,-2.99,2001.43,-0.1,34.2,1,0
5:17,13.07,3.03,-2.85,2001.25,-0.32,34.21,1,0
5:18,13.06,3.02,-2.49,2001.42,0.36,34.2,1,0
5:19,13.07,3.03,-2.83,2001.59,0.37,34.19,1,0
5:20,13.08,3.03,-3.17,2001.42,-0.32,34.2,1,0
5:21,13.07,3.03,-2.83,2001.48,0.15,34.2,1,0
5:22,13.07,3.03,-2.95,2001.55,0.17,34.2,1,0
5:23,13.08,3.03,-3.09,2001.53,-0.01,34.2,1,0
5:24,13.08,3.03,-3.05,2001.65,0.28,34.19,1,0
5:25,13.08,3.03,-3.29,2001.67,0.07,34.19,1,0
5:26,13.08,3.03,-3.33,2001.87,0.43,34.18,1,0
5:27,13.09,3.04,-3.73,2001.85,-0.01,34.18,1,0
5:28,13.09,3.04,-3.69,2001.62,-0.43,34.19,1,0
5:29,13.08,3.03,-3.23,2001.54,-0.13,34.2,1,0
5:30,13.08,3.03,-3.07,2001.45,-0.14,34.2,1,0
5:31,13.07,3.03,-2.89,2001.19,-0.49,34.22,1,0
5:32,13.06,3.02,-2.37,2001.06,-0.24,34.23,1,0
5:33,13.05,3.02,-2.11,2001.02,-0.05,34.23,1,0
5:34,13.05,3.02,-2.03,2000.92,-0.18,34.23,1,0
5:35,13.05,3.02,-1.83,2001.0,0.19,34.23,1,0
5:36,13.05,3.02,-1.99,2001.08,0.17,34.22,1,0
5:37,13.05,3.02,-2.15,2001.07,0.0,34.22,1,0
5:38,13.05,3.02,-2.13,2000.97,-0.17,34.23,1,0
5:39,13.05,3.02,-1.93,2001.18,0.44,34.22,1,0
5:40,13.06,3.02,-2.35,2001.17,0.0,34.22,1,0
5:41,13.06,3.02,-2.33,2001.36,0.4,34.21,1,0
5:42,13.07,3.03,-2.71,2001.46,0.23,34.2,1,0
5:43,13.07,3.03,-2.91,2001.19,-0.51,34.22,1,0
5:44,13.06,3.02,-2.37,2001.33,0.31,34.21,1,0
5:45,13.07,3.03,-2.65,2001.41,0.18,34.21,1,0
5:46,13.07,3.03,-2.81,2001.28,-0.23,34.21,1,0
5:47,13.06,3.03,-2.55,2001.49,0.45,34.2,1,0
5:48,13.07,3.03,-2.97,2001.31,-0.34,34.21,1,0
5:49,13.07,3.03,-2.61,2001.04,-0.51,34.23,1,0
5:50,13.05,3.02,-2.07,2001.1,0.15,34.22,1,0
5:51,13.05,3.02,-2.19,2001.02,-0.13,34.23,1,0
5:52,13.05,3.02,-2.03,2001.22,0.42,34.22,1,0
5:53,13.06,3.02,-2.43,2001.08,-0.25,34.22,1,0
5:54,13.05,3.02,-2.15,2001.01,-0.11,34.23,1,0
5:55,13.05,3.02,-2.01,2001.18,0.36,34.22,1,0
5:56,13.06,3.02,-2.35,2000.91,-0.51,34.23,1,0
5:57,13.05,3.02,-1.81,2000.98,0.16,34.23,1,0
5:58,13.05,3.02,-1.95,2000.73,-0.48,34.24,1,0
5:59,13.04,3.01,-1.45,2000.57,-0.31,34.25,1,0
6:00,13.03,3.01,-1.13,2000.37,-0.39,34.26,1,0
6:01,13.02,3.01,-0.73,2000.5,0.27,34.26,1,0
6:02,13.02,3.01,-0.99,2000.5,0.01,34.26,1,0
6:03,13.02,3.01,-0.99,2000.54,0.09,34.25,1,0
6:04,13.03,3.01,-1.07,2000.73,0.4,34.24,1,0
6:05,13.04,3.01,-1.45,2000.68,-0.08,34.25,1,0
6:06,13.03,3.01,-1.35,2000.89,0.44,34.23,1,0
6:07,13.04,3.02,-1.77,2000.88,0.0,34.24,1,0
6:08,13.04,3.02,-1.75,2000.76,-0.23,34.24,1,0
6:09,13.04,3.02,-1.51,2000.97,0.44,34.23,1,0
6:10,13.05,3.02,-1.93,2000.85,-0.23,34.24,1,0
6:11,13.04,3.02,-1.69,2001.02,0.35,34.23,1,0
6:12,13.05,3.02,-2.03,2001.17,0.31,34.22,1,0
6:13,13.06,3.02,-2.33,2001.29,0.27,34.21,1,0
6:14,13.06,3.03,-2.57,2001.38,0.21,34.21,1,0
6:15,13.07,3.03,-2.75,2001.52,0.3,34.2,1,0
6:16,13.08,3.03,-3.03,2001.51,0.0,34.2,1,0
6:17,13.08,3.03,-3.01,2001.59,0.2,34.19,1,0
6:18,13.08,3.03,-3.17,2001.56,-0.02,34.2,1,0
6:19,13.08,3.03,-3.11,2001.5,-0.09,34.2,1,0
6:20,13.07,3.03,-2.99,2001.28,-0.41,34.21,1,0
6:21,13.06,3.03,-2.55,2001.19,-0.15,34.22,1,0
6:22,13.06,3.02,-2.37,2001.41,0.46,34.21,1,0
6:23,13.07,3.03,-2.81,2001.47,0.15,34.2,1,0
6:24,13.07,3.03,-2.93,2001.5,0.08,34.2,1,0
6:25,13.07,3.03,-2.99,2001.54,0.1,34.2,1,0
6:26,13.08,3.03,-3.07,2001.49,-0.06,34.2,1,0
6:27,13.07,3.03,-2.97,2001.55,0.16,34.2,1,0
6:28,13.08,3.03,-3.09,2001.58,0.08,34.2,1,0
6:29,13.08,3.03,-3.15,2001.34,-0.45,34.21,1,0
6:30,13.07,3.03,-2.67,2001.35,0.06,34.21,1,0
6:31,13.07,3.03,-2.69,2001.32,-0.03,34.21,1,0
6:32,13.07,3.03,-2.63,2001.09,-0.43,34.22,1,0
6:33,13.05,3.02,-2.17,2000.92,-0.31,34.23,1,0
6:34,13.05,3.02,-1.83,2000.8,-0.21,34.24,1,0
6:35,13.04,3.02,-1.59,2000.79,-0.01,34.24,1,0
6:36,13.04,3.02,-1.57,2000.72,-0.13,34.24,1,0
6:37,13.04,3.01,-1.43,2000.69,-0.04,34.25,1,0
6:38,13.03,3.01,-1.37,2000.5,-0.37,34.26,1,0
6:39,13.02,3.01,-0.99,2000.52,0.05,34.26,1,0
6:40,13.03,3.01,-1.03,2000.69,0.36,34.25,1,0
6:41,13.03,3.01,-1.37,2000.57,-0.23,34.25,1,0
6:42,13.03,3.01,-1.13,2000.33,-0.47,34.27,1,0
6:43,13.02,3.01,-0.65,2000.47,0.29,34.26,1,0
